symbol,lookback,fib_level,require_candle_direction,allow_shorts,markov_gate,markov_window,markov_threshold,min_train,train_bars,train_trades,train_long_trades,train_short_trades,train_wins,train_losses,train_win_rate,train_gross_total_return,train_net_total_return,train_annualized_return,train_sharpe,train_max_drawdown,train_avg_trade_return_net,train_exposure,test_bars,test_trades,test_long_trades,test_short_trades,test_wins,test_losses,test_win_rate,test_gross_total_return,test_net_total_return,test_annualized_return,test_sharpe,test_max_drawdown,test_avg_trade_return_net,test_exposure
QQQ,5,0.5,True,False,directional,40,0.05,252,753,3,3,0,1,2,0.3333333333333333,0.011363751981342318,0.0083439098898348,0.0027846688927124497,0.2577727791266374,-0.005947739926623896,0.002829682402906449,0.00398406374501992,503,6,6,0,4,2,0.6666666666666666,0.01672710372309738,0.010658497561955915,0.005325718446205885,0.34978144865238114,-0.01889784490040569,0.001807104982332312,0.011928429423459244
QQQ,5,0.5,True,True,off,20,0.03,126,753,17,9,8,7,10,0.4117647058823529,0.010048464574663019,-0.006976909770023854,-0.0023403424780719106,-0.06887319320348259,-0.03344740793390588,-0.00034208870200034516,0.02257636122177955,503,14,6,8,8,6,0.5714285714285714,0.11428578794599442,0.09890332157043158,0.04838417848739973,1.0111558602226005,-0.01889784490040569,0.006895797791580656,0.027833001988071572
QQQ,5,0.5,True,True,off,20,0.03,252,753,17,9,8,7,10,0.4117647058823529,0.010048464574663019,-0.006976909770023854,-0.0023403424780719106,-0.06887319320348259,-0.03344740793390588,-0.00034208870200034516,0.02257636122177955,503,14,6,8,8,6,0.5714285714285714,0.11428578794599442,0.09890332157043158,0.04838417848739973,1.0111558602226005,-0.01889784490040569,0.006895797791580656,0.027833001988071572
QQQ,5,0.5,True,True,off,20,0.05,126,753,17,9,8,7,10,0.4117647058823529,0.010048464574663019,-0.006976909770023854,-0.0023403424780719106,-0.06887319320348259,-0.03344740793390588,-0.00034208870200034516,0.02257636122177955,503,14,6,8,8,6,0.5714285714285714,0.11428578794599442,0.09890332157043158,0.04838417848739973,1.0111558602226005,-0.01889784490040569,0.006895797791580656,0.027833001988071572
QQQ,5,0.5,True,True,off,20,0.05,252,753,17,9,8,7,10,0.4117647058823529,0.010048464574663019,-0.006976909770023854,-0.0023403424780719106,-0.06887319320348259,-0.03344740793390588,-0.00034208870200034516,0.02257636122177955,503,14,6,8,8,6,0.5714285714285714,0.11428578794599442,0.09890332157043158,0.04838417848739973,1.0111558602226005,-0.01889784490040569,0.006895797791580656,0.027833001988071572
QQQ,5,0.5,True,True,off,40,0.03,126,753,17,9,8,7,10,0.4117647058823529,0.010048464574663019,-0.006976909770023854,-0.0023403424780719106,-0.06887319320348259,-0.03344740793390588,-0.00034208870200034516,0.02257636122177955,503,14,6,8,8,6,0.5714285714285714,0.11428578794599442,0.09890332157043158,0.04838417848739973,1.0111558602226005,-0.01889784490040569,0.006895797791580656,0.027833001988071572
QQQ,5,0.5,True,True,off,40,0.03,252,753,17,9,8,7,10,0.4117647058823529,0.010048464574663019,-0.006976909770023854,-0.0023403424780719106,-0.06887319320348259,-0.03344740793390588,-0.00034208870200034516,0.02257636122177955,503,14,6,8,8,6,0.5714285714285714,0.11428578794599442,0.09890332157043158,0.04838417848739973,1.0111558602226005,-0.01889784490040569,0.006895797791580656,0.027833001988071572
QQQ,5,0.5,True,True,off,40,0.05,126,753,17,9,8,7,10,0.4117647058823529,0.010048464574663019,-0.006976909770023854,-0.0023403424780719106,-0.06887319320348259,-0.03344740793390588,-0.00034208870200034516,0.02257636122177955,503,14,6,8,8,6,0.5714285714285714,0.11428578794599442,0.09890332157043158,0.04838417848739973,1.0111558602226005,-0.01889784490040569,0.006895797791580656,0.027833001988071572
QQQ,5,0.5,True,True,off,40,0.05,252,753,17,9,8,7,10,0.4117647058823529,0.010048464574663019,-0.006976909770023854,-0.0023403424780719106,-0.06887319320348259,-0.03344740793390588,-0.00034208870200034516,0.02257636122177955,503,14,6,8,8,6,0.5714285714285714,0.11428578794599442,0.09890332157043158,0.04838417848739973,1.0111558602226005,-0.01889784490040569,0.006895797791580656,0.027833001988071572
QQQ,5,0.5,True,True,long_nonnegative,20,0.03,126,753,11,8,3,5,6,0.45454545454545453,0.02466799182164503,0.01347644970376849,0.004489977379887655,0.17955244876342794,-0.019645585178216463,0.001314997870849574,0.014608233731739707,503,7,6,1,5,2,0.7142857142857143,0.07576132114204381,0.06832969505397113,0.03366826761015984,0.787129110292163,-0.01889784490040558,0.00970080308967666,0.013916500994035786
QQQ,5,0.5,True,True,long_nonnegative,20,0.03,252,753,10,8,2,4,6,0.4,-0.006765143651463301,-0.016660194964372987,-0.005606713834373944,-0.2666358101653224,-0.030586455453729622,-0.0016182256974928808,0.013280212483399735,503,7,6,1,5,2,0.7142857142857143,0.07576132114204381,0.06832969505397113,0.03366826761015984,0.787129110292163,-0.01889784490040558,0.00970080308967666,0.013916500994035786
QQQ,5,0.5,True,True,long_nonnegative,20,0.05,126,753,9,7,2,5,4,0.5555555555555556,0.04944598003868794,0.04008792427982644,0.013240842695807276,0.543405197394271,-0.019645585178216463,0.004468175446557137,0.01195219123505976,503,7,6,1,5,2,0.7142857142857143,0.07576132114204381,0.06832969505397113,0.03366826761015984,0.787129110292163,-0.01889784490040558,0.00970080308967666,0.013916500994035786
QQQ,5,0.5,True,True,long_nonnegative,20,0.05,252,753,9,8,1,4,5,0.4444444444444444,0.006917337616803021,-0.0021023803803583707,-0.0007040781269211926,-0.028866113441457574,-0.030586455453729622,-0.00017708576066667407,0.01195219123505976,503,7,6,1,5,2,0.7142857142857143,0.07576132114204381,0.06832969505397113,0.03366826761015984,0.787129110292163,-0.01889784490040558,0.00970080308967666,0.013916500994035786
QQQ,5,0.5,True,True,long_nonnegative,40,0.03,126,753,9,7,2,5,4,0.5555555555555556,0.04944598003868794,0.04008792427982644,0.013240842695807276,0.543405197394271,-0.019645585178216463,0.004468175446557137,0.01195219123505976,503,6,6,0,4,2,0.6666666666666666,0.01672710372309738,0.010658497561955915,0.005325718446205885,0.34978144865238114,-0.01889784490040569,0.001807104982332312,0.011928429423459244
QQQ,5,0.5,True,True,long_nonnegative,40,0.03,252,753,9,8,1,4,5,0.4444444444444444,0.006917337616803021,-0.0021023803803583707,-0.0007040781269211926,-0.028866113441457574,-0.030586455453729622,-0.00017708576066667407,0.01195219123505976,503,6,6,0,4,2,0.6666666666666666,0.01672710372309738,0.010658497561955915,0.005325718446205885,0.34978144865238114,-0.01889784490040569,0.001807104982332312,0.011928429423459244
QQQ,5,0.5,True,True,long_nonnegative,40,0.05,126,753,8,8,0,3,5,0.375,0.0024448060679025385,-0.005544733316414363,-0.001859041321910282,-0.10157583210320931,-0.025476478273493974,-0.0006415489892717949,0.010624169986719787,503,6,6,0,4,2,0.6666666666666666,0.01672710372309738,0.010658497561955915,0.005325718446205885,0.34978144865238114,-0.01889784490040569,0.001807104982332312,0.011928429423459244
QQQ,5,0.5,True,True,long_nonnegative,40,0.05,252,753,9,9,0,3,6,0.3333333333333333,-0.007740150759289577,-0.016642970752886677,-0.0056008847955602015,-0.3012866991618922,-0.03635227509803751,-0.001810278802768282,0.01195219123505976,503,6,6,0,4,2,0.6666666666666666,0.01672710372309738,0.010658497561955915,0.005325718446205885,0.34978144865238114,-0.01889784490040569,0.001807104982332312,0.011928429423459244
QQQ,5,0.5,True,True,directional,20,0.03,126,753,7,4,3,3,4,0.42857142857142855,0.014509141763803024,0.007442336981551945,0.0024845214505708757,0.10741029776322905,-0.019645585178216463,0.0012058329320032226,0.009296148738379814,503,7,6,1,5,2,0.7142857142857143,0.07576132114204381,0.06832969505397113,0.03366826761015984,0.787129110292163,-0.01889784490040558,0.00970080308967666,0.013916500994035786
QQQ,5,0.5,True,True,directional,20,0.03,252,753,4,2,2,2,2,0.5,0.012357530826202279,0.008326248015013915,0.0027787906988692157,0.20027699172049554,-0.01789147672776381,0.0021498248646762697,0.005312084993359893,503,7,6,1,5,2,0.7142857142857143,0.07576132114204381,0.06832969505397113,0.03366826761015984,0.787129110292163,-0.01889784490040558,0.00970080308967666,0.013916500994035786
QQQ,5,0.5,True,True,directional,20,0.05,126,753,4,2,2,2,2,0.5,0.019879290628899815,0.015825183321290792,0.00526843818616185,0.2524339877920307,-0.019645585178216463,0.004100188805816751,0.005312084993359893,503,7,6,1,5,2,0.7142857142857143,0.07576132114204381,0.06832969505397113,0.03366826761015984,0.787129110292163,-0.01889784490040558,0.00970080308967666,0.013916500994035786
QQQ,5,0.5,True,True,directional,20,0.05,252,753,2,1,1,1,1,0.5,0.007376173567910982,0.005369774461063903,0.0017938553422909287,0.3333771161555672,-0.0033518906050812314,0.002699553423604673,0.0026560424966799467,503,7,6,1,5,2,0.7142857142857143,0.07576132114204381,0.06832969505397113,0.03366826761015984,0.787129110292163,-0.01889784490040558,0.00970080308967666,0.013916500994035786
QQQ,5,0.5,True,True,directional,40,0.03,126,753,4,2,2,3,1,0.75,0.058783104515152784,0.05461387689670416,0.017954802993890517,0.8508851867011425,-0.0033518906050812314,0.013458754535476986,0.005312084993359893,503,6,6,0,4,2,0.6666666666666666,0.01672710372309738,0.010658497561955915,0.005325718446205885,0.34978144865238114,-0.01889784490040569,0.001807104982332312,0.011928429423459244
QQQ,5,0.5,True,True,directional,40,0.03,252,753,3,2,1,2,1,0.6666666666666666,0.02630343985646033,0.023253973388915217,0.007722769277921815,0.6677589919486302,-0.0033518906050812314,0.007729261529211273,0.00398406374501992,503,6,6,0,4,2,0.6666666666666666,0.01672710372309738,0.010658497561955915,0.005325718446205885,0.34978144865238114,-0.01889784490040569,0.001807104982332312,0.011928429423459244
QQQ,5,0.5,True,True,directional,40,0.05,126,753,3,3,0,1,2,0.3333333333333333,0.011363751981342318,0.0083439098898348,0.0027846688927124497,0.2577727791266374,-0.005947739926623896,0.002829682402906449,0.00398406374501992,503,6,6,0,4,2,0.6666666666666666,0.01672710372309738,0.010658497561955915,0.005325718446205885,0.34978144865238114,-0.01889784490040569,0.001807104982332312,0.011928429423459244
QQQ,5,0.5,True,True,directional,40,0.05,252,753,3,3,0,1,2,0.3333333333333333,0.011363751981342318,0.0083439098898348,0.0027846688927124497,0.2577727791266374,-0.005947739926623896,0.002829682402906449,0.00398406374501992,503,6,6,0,4,2,0.6666666666666666,0.01672710372309738,0.010658497561955915,0.005325718446205885,0.34978144865238114,-0.01889784490040569,0.001807104982332312,0.011928429423459244
QQQ,5,0.5,False,False,off,20,0.03,126,753,18,18,0,7,11,0.3888888888888889,-0.024757993244432064,-0.04218887852806086,-0.014321921896416456,-0.5528169057494253,-0.07207582308967742,-0.0023402628284021313,0.02390438247011952,503,12,12,0,8,4,0.6666666666666666,0.04115659309413222,0.028772198257274617,0.014312681673617211,0.6517897919839385,-0.01889784490040569,0.0024046600213824356,0.02385685884691849
QQQ,5,0.5,False,False,off,20,0.03,252,753,18,18,0,7,11,0.3888888888888889,-0.024757993244432064,-0.04218887852806086,-0.014321921896416456,-0.5528169057494253,-0.07207582308967742,-0.0023402628284021313,0.02390438247011952,503,12,12,0,8,4,0.6666666666666666,0.04115659309413222,0.028772198257274617,0.014312681673617211,0.6517897919839385,-0.01889784490040569,0.0024046600213824356,0.02385685884691849
QQQ,5,0.5,False,False,off,20,0.05,126,753,18,18,0,7,11,0.3888888888888889,-0.024757993244432064,-0.04218887852806086,-0.014321921896416456,-0.5528169057494253,-0.07207582308967742,-0.0023402628284021313,0.02390438247011952,503,12,12,0,8,4,0.6666666666666666,0.04115659309413222,0.028772198257274617,0.014312681673617211,0.6517897919839385,-0.01889784490040569,0.0024046600213824356,0.02385685884691849
QQQ,5,0.5,False,False,off,20,0.05,252,753,18,18,0,7,11,0.3888888888888889,-0.024757993244432064,-0.04218887852806086,-0.014321921896416456,-0.5528169057494253,-0.07207582308967742,-0.0023402628284021313,0.02390438247011952,503,12,12,0,8,4,0.6666666666666666,0.04115659309413222,0.028772198257274617,0.014312681673617211,0.6517897919839385,-0.01889784490040569,0.0024046600213824356,0.02385685884691849
QQQ,5,0.5,False,False,off,40,0.03,126,753,18,18,0,7,11,0.3888888888888889,-0.024757993244432064,-0.04218887852806086,-0.014321921896416456,-0.5528169057494253,-0.07207582308967742,-0.0023402628284021313,0.02390438247011952,503,12,12,0,8,4,0.6666666666666666,0.04115659309413222,0.028772198257274617,0.014312681673617211,0.6517897919839385,-0.01889784490040569,0.0024046600213824356,0.02385685884691849
QQQ,5,0.5,False,False,off,40,0.03,252,753,18,18,0,7,11,0.3888888888888889,-0.024757993244432064,-0.04218887852806086,-0.014321921896416456,-0.5528169057494253,-0.07207582308967742,-0.0023402628284021313,0.02390438247011952,503,12,12,0,8,4,0.6666666666666666,0.04115659309413222,0.028772198257274617,0.014312681673617211,0.6517897919839385,-0.01889784490040569,0.0024046600213824356,0.02385685884691849
QQQ,5,0.5,False,False,off,40,0.05,126,753,18,18,0,7,11,0.3888888888888889,-0.024757993244432064,-0.04218887852806086,-0.014321921896416456,-0.5528169057494253,-0.07207582308967742,-0.0023402628284021313,0.02390438247011952,503,12,12,0,8,4,0.6666666666666666,0.04115659309413222,0.028772198257274617,0.014312681673617211,0.6517897919839385,-0.01889784490040569,0.0024046600213824356,0.02385685884691849
QQQ,5,0.5,False,False,off,40,0.05,252,753,18,18,0,7,11,0.3888888888888889,-0.024757993244432064,-0.04218887852806086,-0.014321921896416456,-0.5528169057494253,-0.07207582308967742,-0.0023402628284021313,0.02390438247011952,503,12,12,0,8,4,0.6666666666666666,0.04115659309413222,0.028772198257274617,0.014312681673617211,0.6517897919839385,-0.01889784490040569,0.0024046600213824356,0.02385685884691849
QQQ,5,0.5,False,False,long_nonnegative,20,0.03,126,753,16,16,0,7,9,0.4375,0.004215674988226725,-0.011728302526332612,-0.003940424098464734,-0.18008136172257155,-0.04256572002135939,-0.0006971145721205506,0.021248339973439574,503,11,11,0,7,4,0.6363636363636364,0.03691806709372969,0.02560551916198417,0.012747289456770394,0.5847928637354259,-0.018897844900405802,0.0023425728408148394,0.02186878727634195
QQQ,5,0.5,False,False,long_nonnegative,20,0.03,252,753,17,17,0,7,10,0.4117647058823529,-0.01990875666806413,-0.03645798119181576,-0.012352127173857586,-0.4790664849183351,-0.06652374912177383,-0.0021280582932126156,0.02257636122177955,503,11,11,0,7,4,0.6363636363636364,0.03691806709372969,0.02560551916198417,0.012747289456770394,0.5847928637354259,-0.018897844900405802,0.0023425728408148394,0.02186878727634195
QQQ,5,0.5,False,False,long_nonnegative,20,0.05,126,753,15,15,0,7,8,0.4666666666666667,0.01452335125142623,-0.0005745977943842906,-0.00019233244545935335,0.00010676268159837753,-0.03176004857855064,4.189437874250098e-07,0.0199203187250996,503,12,12,0,8,4,0.6666666666666666,0.04115659309413222,0.028772198257274617,0.014312681673617211,0.6517897919839385,-0.01889784490040569,0.0024046600213824356,0.02385685884691849
QQQ,5,0.5,False,False,long_nonnegative,20,0.05,252,753,17,17,0,7,10,0.4117647058823529,-0.01990875666806413,-0.03645798119181576,-0.012352127173857586,-0.4790664849183351,-0.06652374912177383,-0.0021280582932126156,0.02257636122177955,503,12,12,0,8,4,0.6666666666666666,0.04115659309413222,0.028772198257274617,0.014312681673617211,0.6517897919839385,-0.01889784490040569,0.0024046600213824356,0.02385685884691849
QQQ,5,0.5,False,False,long_nonnegative,40,0.03,126,753,15,15,0,7,8,0.4666666666666667,0.01452335125142623,-0.0005745977943842906,-0.00019233244545935335,0.00010676268159837753,-0.03176004857855064,4.189437874250098e-07,0.0199203187250996,503,12,12,0,8,4,0.6666666666666666,0.04115659309413222,0.028772198257274617,0.014312681673617211,0.6517897919839385,-0.01889784490040569,0.0024046600213824356,0.02385685884691849
QQQ,5,0.5,False,False,long_nonnegative,40,0.03,252,753,17,17,0,7,10,0.4117647058823529,-0.01990875666806413,-0.03645798119181576,-0.012352127173857586,-0.4790664849183351,-0.06652374912177383,-0.0021280582932126156,0.02257636122177955,503,12,12,0,8,4,0.6666666666666666,0.04115659309413222,0.028772198257274617,0.014312681673617211,0.6517897919839385,-0.01889784490040569,0.0024046600213824356,0.02385685884691849
QQQ,5,0.5,False,False,long_nonnegative,40,0.05,126,753,16,16,0,7,9,0.4375,0.00950375355994737,-0.006518920162764785,-0.0021863790295798546,-0.09943693447329224,-0.03751888799617242,-0.00037134098561328267,0.021248339973439574,503,12,12,0,8,4,0.6666666666666666,0.04115659309413222,0.028772198257274617,0.014312681673617211,0.6517897919839385,-0.01889784490040569,0.0024046600213824356,0.02385685884691849
QQQ,5,0.5,False,False,long_nonnegative,40,0.05,252,753,18,18,0,7,11,0.3888888888888889,-0.024757993244432064,-0.04218887852806086,-0.014321921896416456,-0.5528169057494253,-0.07207582308967742,-0.0023402628284021313,0.02390438247011952,503,12,12,0,8,4,0.6666666666666666,0.04115659309413222,0.028772198257274617,0.014312681673617211,0.6517897919839385,-0.01889784490040569,0.0024046600213824356,0.02385685884691849
QQQ,5,0.5,False,False,directional,20,0.03,126,753,7,7,0,3,4,0.42857142857142855,-0.0008185266669477054,-0.007793115725314936,-0.0026148455296348683,-0.14050675896466788,-0.030586455453729622,-0.001051866473776165,0.009296148738379814,503,11,11,0,7,4,0.6363636363636364,0.03691806709372969,0.02560551916198417,0.012747289456770394,0.5847928637354259,-0.018897844900405802,0.0023425728408148394,0.02186878727634195
QQQ,5,0.5,False,False,directional,20,0.03,252,753,5,5,0,3,2,0.6,0.028616635607219276,0.023512503880976032,0.00780796905725456,0.6715017446390371,-0.005873499841639096,0.004688527434504697,0.006640106241699867,503,11,11,0,7,4,0.6363636363636364,0.03691806709372969,0.02560551916198417,0.012747289456770394,0.5847928637354259,-0.018897844900405802,0.0023425728408148394,0.02186878727634195
QQQ,5,0.5,False,False,directional,20,0.05,126,753,5,5,0,2,3,0.4,-0.009178744750962475,-0.014132281336971642,-0.0047519398050972494,-0.3702740741684482,-0.019645585178216463,-0.0027983251492234907,0.006640106241699867,503,12,12,0,8,4,0.6666666666666666,0.04115659309413222,0.028772198257274617,0.014312681673617211,0.6517897919839385,-0.01889784490040569,0.0024046600213824356,0.02385685884691849
QQQ,5,0.5,False,False,directional,20,0.05,252,753,4,4,0,2,2,0.5,0.009646708960873385,0.00562378641631045,0.0018785538506647104,0.3407786325896043,-0.005873499841639318,0.0014134898580247532,0.005312084993359893,503,12,12,0,8,4,0.6666666666666666,0.04115659309413222,0.028772198257274617,0.014312681673617211,0.6517897919839385,-0.01889784490040569,0.0024046600213824356,0.02385685884691849
QQQ,5,0.5,False,False,directional,40,0.03,126,753,5,5,0,3,2,0.6,0.028616635607219276,0.023512503880976032,0.00780796905725456,0.6715017446390371,-0.005873499841639096,0.004688527434504697,0.006640106241699867,503,12,12,0,8,4,0.6666666666666666,0.04115659309413222,0.028772198257274617,0.014312681673617211,0.6517897919839385,-0.01889784490040569,0.0024046600213824356,0.02385685884691849
QQQ,5,0.5,False,False,directional,40,0.03,252,753,5,5,0,3,2,0.6,0.028616635607219276,0.023512503880976032,0.00780796905725456,0.6715017446390371,-0.005873499841639096,0.004688527434504697,0.006640106241699867,503,12,12,0,8,4,0.6666666666666666,0.04115659309413222,0.028772198257274617,0.014312681673617211,0.6517897919839385,-0.01889784490040569,0.0024046600213824356,0.02385685884691849
QQQ,5,0.5,False,False,directional,40,0.05,126,753,6,6,0,3,3,0.5,0.023527308010035997,0.01742491769624399,0.00579796643038577,0.4805432477374415,-0.005947739926623896,0.0029158162076499314,0.00796812749003984,503,12,12,0,8,4,0.6666666666666666,0.04115659309413222,0.028772198257274617,0.014312681673617211,0.6517897919839385,-0.01889784490040569,0.0024046600213824356,0.02385685884691849
QQQ,5,0.5,False,False,directional,40,0.05,252,753,6,6,0,3,3,0.5,0.023527308010035997,0.01742491769624399,0.00579796643038577,0.4805432477374415,-0.005947739926623896,0.0029158162076499314,0.00796812749003984,503,12,12,0,8,4,0.6666666666666666,0.04115659309413222,0.028772198257274617,0.014312681673617211,0.6517897919839385,-0.01889784490040569,0.0024046600213824356,0.02385685884691849
QQQ,5,0.5,False,True,off,20,0.03,126,753,31,18,13,13,18,0.41935483870967744,0.008695674658314001,-0.022103507042292914,-0.007452259704068265,-0.15310466966140374,-0.05922461859294248,-0.0006331160056260605,0.041168658698539175,503,23,12,11,14,9,0.6086956521739131,0.14594946370640338,0.12003035813337193,0.05843412453190422,1.1409044432567101,-0.017142407430686513,0.005038599422350607,0.04572564612326044
QQQ,5,0.5,False,True,off,20,0.03,252,753,31,18,13,13,18,0.41935483870967744,0.008695674658314001,-0.022103507042292914,-0.007452259704068265,-0.15310466966140374,-0.05922461859294248,-0.0006331160056260605,0.041168658698539175,503,23,12,11,14,9,0.6086956521739131,0.14594946370640338,0.12003035813337193,0.05843412453190422,1.1409044432567101,-0.017142407430686513,0.005038599422350607,0.04572564612326044
QQQ,5,0.5,False,True,off,20,0.05,126,753,31,18,13,13,18,0.41935483870967744,0.008695674658314001,-0.022103507042292914,-0.007452259704068265,-0.15310466966140374,-0.05922461859294248,-0.0006331160056260605,0.041168658698539175,503,23,12,11,14,9,0.6086956521739131,0.14594946370640338,0.12003035813337193,0.05843412453190422,1.1409044432567101,-0.017142407430686513,0.005038599422350607,0.04572564612326044
QQQ,5,0.5,False,True,off,20,0.05,252,753,31,18,13,13,18,0.41935483870967744,0.008695674658314001,-0.022103507042292914,-0.007452259704068265,-0.15310466966140374,-0.05922461859294248,-0.0006331160056260605,0.041168658698539175,503,23,12,11,14,9,0.6086956521739131,0.14594946370640338,0.12003035813337193,0.05843412453190422,1.1409044432567101,-0.017142407430686513,0.005038599422350607,0.04572564612326044
QQQ,5,0.5,False,True,off,40,0.03,126,753,31,18,13,13,18,0.41935483870967744,0.008695674658314001,-0.022103507042292914,-0.007452259704068265,-0.15310466966140374,-0.05922461859294248,-0.0006331160056260605,0.041168658698539175,503,23,12,11,14,9,0.6086956521739131,0.14594946370640338,0.12003035813337193,0.05843412453190422,1.1409044432567101,-0.017142407430686513,0.005038599422350607,0.04572564612326044
QQQ,5,0.5,False,True,off,40,0.03,252,753,31,18,13,13,18,0.41935483870967744,0.008695674658314001,-0.022103507042292914,-0.007452259704068265,-0.15310466966140374,-0.05922461859294248,-0.0006331160056260605,0.041168658698539175,503,23,12,11,14,9,0.6086956521739131,0.14594946370640338,0.12003035813337193,0.05843412453190422,1.1409044432567101,-0.017142407430686513,0.005038599422350607,0.04572564612326044
QQQ,5,0.5,False,True,off,40,0.05,126,753,31,18,13,13,18,0.41935483870967744,0.008695674658314001,-0.022103507042292914,-0.007452259704068265,-0.15310466966140374,-0.05922461859294248,-0.0006331160056260605,0.041168658698539175,503,23,12,11,14,9,0.6086956521739131,0.14594946370640338,0.12003035813337193,0.05843412453190422,1.1409044432567101,-0.017142407430686513,0.005038599422350607,0.04572564612326044
QQQ,5,0.5,False,True,off,40,0.05,252,753,31,18,13,13,18,0.41935483870967744,0.008695674658314001,-0.022103507042292914,-0.007452259704068265,-0.15310466966140374,-0.05922461859294248,-0.0006331160056260605,0.041168658698539175,503,23,12,11,14,9,0.6086956521739131,0.14594946370640338,0.12003035813337193,0.05843412453190422,1.1409044432567101,-0.017142407430686513,0.005038599422350607,0.04572564612326044
QQQ,5,0.5,False,True,long_nonnegative,20,0.03,126,753,20,16,4,10,10,0.5,0.07700869585606229,0.05574804042767023,0.018321038922900268,0.49546937677560005,-0.03176004857855064,0.002819344308186961,0.02656042496679947,503,12,11,1,8,4,0.6666666666666666,0.097124632251961,0.08412963842400512,0.04129907055161075,0.9028776255937886,-0.018897844900405802,0.006902607748558831,0.02385685884691849
QQQ,5,0.5,False,True,long_nonnegative,20,0.03,252,753,19,17,2,8,11,0.42105263157894735,-0.023799708084385474,-0.042205655284446975,-0.014327699813640238,-0.5185171021257409,-0.06652374912177383,-0.0022112883505922437,0.025232403718459494,503,12,11,1,8,4,0.6666666666666666,0.097124632251961,0.08412963842400512,0.04129907055161075,0.9028776255937886,-0.018897844900405802,0.006902607748558831,0.02385685884691849
QQQ,5,0.5,False,True,long_nonnegative,20,0.05,126,753,18,15,3,10,8,0.5555555555555556,0.10305235974384686,0.08346946616457362,0.027192396985850298,0.7520088930045842,-0.03176004857855064,0.004563082700189341,0.02390438247011952,503,13,12,1,9,4,0.6923076923076923,0.10160925975248869,0.08747701770233407,0.04290859493881105,0.9355910379238551,-0.01889784490040569,0.006609147076179382,0.02584493041749503
QQQ,5,0.5,False,True,long_nonnegative,20,0.05,252,753,18,17,1,8,10,0.4444444444444444,-0.01035188945132226,-0.02802602744005034,-0.009468060994703431,-0.35604238054877113,-0.06652374912177383,-0.001523666307351327,0.02390438247011952,503,13,12,1,9,4,0.6923076923076923,0.10160925975248869,0.08747701770233407,0.04290859493881105,0.9355910379238551,-0.01889784490040569,0.006609147076179382,0.02584493041749503
QQQ,5,0.5,False,True,long_nonnegative,40,0.03,126,753,18,15,3,10,8,0.5555555555555556,0.10305235974384686,0.08346946616457362,0.027192396985850298,0.7520088930045842,-0.03176004857855064,0.004563082700189341,0.02390438247011952,503,13,12,1,8,5,0.6153846153846154,0.03441526545202822,0.021082285454865568,0.010507119304442147,0.46960092084032784,-0.01889784490040569,0.0016446980906694808,0.02584493041749503
QQQ,5,0.5,False,True,long_nonnegative,40,0.03,252,753,18,17,1,8,10,0.4444444444444444,-0.01035188945132226,-0.02802602744005034,-0.009468060994703431,-0.35604238054877113,-0.06652374912177383,-0.001523666307351327,0.02390438247011952,503,13,12,1,8,5,0.6153846153846154,0.03441526545202822,0.021082285454865568,0.010507119304442147,0.46960092084032784,-0.01889784490040569,0.0016446980906694808,0.02584493041749503
QQQ,5,0.5,False,True,long_nonnegative,40,0.05,126,753,16,16,0,7,9,0.4375,0.00950375355994737,-0.006518920162764785,-0.0021863790295798546,-0.09943693447329224,-0.03751888799617242,-0.00037134098561328267,0.021248339973439574,503,12,12,0,8,4,0.6666666666666666,0.04115659309413222,0.028772198257274617,0.014312681673617211,0.6517897919839385,-0.01889784490040569,0.0024046600213824356,0.02385685884691849
QQQ,5,0.5,False,True,long_nonnegative,40,0.05,252,753,18,18,0,7,11,0.3888888888888889,-0.024757993244432064,-0.04218887852806086,-0.014321921896416456,-0.5528169057494253,-0.07207582308967742,-0.0023402628284021313,0.02390438247011952,503,12,12,0,8,4,0.6666666666666666,0.04115659309413222,0.028772198257274617,0.014312681673617211,0.6517897919839385,-0.01889784490040569,0.0024046600213824356,0.02385685884691849
QQQ,5,0.5,False,True,directional,20,0.03,126,753,11,7,4,6,5,0.5454545454545454,0.07160957782359456,0.05995191044085724,0.019676243549253014,0.5525911018763642,-0.020376299505473483,0.0054706958182940794,0.014608233731739707,503,12,11,1,8,4,0.6666666666666666,0.097124632251961,0.08412963842400512,0.04129907055161075,0.9028776255937886,-0.018897844900405802,0.006902607748558831,0.02385685884691849
QQQ,5,0.5,False,True,directional,20,0.03,252,753,7,5,2,4,3,0.5714285714285714,0.02453303891926084,0.01740709676098584,0.005792070572982588,0.3856035450688759,-0.020376299505473705,0.0025150213565550456,0.009296148738379814,503,12,11,1,8,4,0.6666666666666666,0.097124632251961,0.08412963842400512,0.04129907055161075,0.9028776255937886,-0.018897844900405802,0.006902607748558831,0.02385685884691849
QQQ,5,0.5,False,True,directional,20,0.05,126,753,8,5,3,5,3,0.625,0.07728197910740287,0.06877168470144701,0.022507901992411483,0.6847495323727606,-0.019645585178216463,0.008517197337559915,0.010624169986719787,503,13,12,1,9,4,0.6923076923076923,0.10160925975248869,0.08747701770233407,0.04290859493881105,0.9355910379238551,-0.01889784490040569,0.006609147076179382,0.02584493041749503
