vwap_window,z_window,z_threshold,rsi_long,rsi_short,volume_multiple,atr_stop,max_hold,test_sharpe,test_trades,test_net_return,test_max_drawdown,test_win_rate,gate
60,360,2.5,35,65,1.0,0.6,25,5.718999,12,0.007447,-0.005299,0.5,go
65,330,2.5,35,65,1.0,0.6,25,5.718999,12,0.007447,-0.005299,0.5,go
65,360,2.5,35,65,1.0,0.6,25,5.718999,12,0.007447,-0.005299,0.5,go
60,330,2.5,32,62,1.0,0.8,20,5.528665,12,0.006694,-0.005419,0.5,go
60,330,2.5,35,62,1.0,0.8,20,5.528665,12,0.006694,-0.005419,0.5,go
60,360,2.5,32,62,1.0,0.8,20,5.528665,12,0.006694,-0.005419,0.5,go
65,330,2.5,32,62,1.0,0.8,20,5.528665,12,0.006694,-0.005419,0.5,go
65,360,2.5,32,62,1.0,0.8,20,5.528665,12,0.006694,-0.005419,0.5,go
60,390,2.0,32,65,1.0,0.8,25,5.495507,13,0.007943,-0.003571,0.4615,go
65,390,2.0,32,65,1.0,0.8,25,5.495507,13,0.007943,-0.003571,0.4615,go
60,360,2.5,38,68,1.0,0.8,22,5.449112,12,0.007358,-0.006308,0.5,go
65,330,2.5,38,68,1.0,0.8,22,5.449112,12,0.007358,-0.006308,0.5,go
65,360,2.5,38,68,1.0,0.8,22,5.449112,12,0.007358,-0.006308,0.5,go
60,390,2.5,32,62,1.0,0.8,20,5.44817,8,0.006163,-0.005419,0.5,no_go
65,390,2.5,32,62,1.0,0.8,20,5.44817,8,0.006163,-0.005419,0.5,no_go
60,330,2.0,32,65,1.0,0.8,20,5.42704,12,0.006577,-0.003571,0.5,go
60,360,2.0,32,65,1.0,0.8,20,5.42704,12,0.006577,-0.003571,0.5,go
65,330,2.0,32,65,1.0,0.8,20,5.42704,12,0.006577,-0.003571,0.5,go
65,360,2.0,32,65,1.0,0.8,20,5.42704,12,0.006577,-0.003571,0.5,go
60,330,2.0,32,68,1.0,0.8,25,5.390541,11,0.007648,-0.003571,0.4545,go
60,360,2.0,32,68,1.0,0.8,25,5.390541,11,0.007648,-0.003571,0.4545,go
65,330,2.0,32,68,1.0,0.8,25,5.390541,11,0.007648,-0.003571,0.4545,go
65,360,2.0,32,68,1.0,0.8,25,5.390541,11,0.007648,-0.003571,0.4545,go
50,330,2.0,38,68,1.0,0.8,25,5.273146,11,0.007497,-0.005398,0.4545,go
50,360,2.0,38,68,1.0,0.8,25,5.273146,11,0.007497,-0.005398,0.4545,go
50,390,2.0,38,68,1.0,0.8,25,5.273146,11,0.007497,-0.005398,0.4545,go
50,360,2.5,35,65,1.0,0.6,25,5.083371,10,0.006386,-0.005299,0.5,go
50,360,2.5,38,65,1.0,0.6,25,5.083371,10,0.006386,-0.005299,0.5,go
50,390,2.5,35,65,1.0,0.6,25,5.083371,10,0.006386,-0.005299,0.5,go
50,390,2.5,38,65,1.0,0.6,25,5.083371,10,0.006386,-0.005299,0.5,go
60,390,2.0,35,68,1.0,0.8,22,5.072709,14,0.006782,-0.003571,0.4286,go
65,390,2.0,35,68,1.0,0.8,22,5.072709,14,0.006782,-0.003571,0.4286,go
60,360,2.5,38,68,1.0,0.8,20,5.054081,12,0.006355,-0.006609,0.5,go
65,330,2.5,38,68,1.0,0.8,20,5.054081,12,0.006355,-0.006609,0.5,go
65,360,2.5,38,68,1.0,0.8,20,5.054081,12,0.006355,-0.006609,0.5,go
60,390,2.0,35,68,1.0,0.8,25,5.020778,14,0.007346,-0.003735,0.4286,go
65,390,2.0,35,68,1.0,0.8,25,5.020778,14,0.007346,-0.003735,0.4286,go
60,390,2.5,38,65,1.0,0.8,20,5.012936,10,0.006081,-0.006879,0.5,go
60,390,2.5,38,68,1.0,0.8,20,5.012936,10,0.006081,-0.006879,0.5,go
65,390,2.5,38,65,1.0,0.8,20,5.012936,10,0.006081,-0.006879,0.5,go
65,390,2.5,38,68,1.0,0.8,20,5.012936,10,0.006081,-0.006879,0.5,go
60,330,2.5,38,65,1.0,0.8,22,4.944371,12,0.006593,-0.006308,0.5,go
50,330,2.5,32,62,1.0,0.8,22,4.895634,11,0.006355,-0.005419,0.4545,go
50,330,2.5,35,62,1.0,0.8,22,4.895634,11,0.006355,-0.005419,0.4545,go
50,330,2.5,38,62,1.0,0.8,22,4.895634,11,0.006355,-0.005419,0.4545,go
60,390,2.5,38,62,1.0,0.8,25,4.841334,11,0.007133,-0.00576,0.4545,go
65,390,2.5,38,62,1.0,0.8,25,4.841334,11,0.007133,-0.00576,0.4545,go
60,390,2.5,35,65,1.0,0.6,25,4.770889,9,0.006009,-0.005299,0.4444,no_go
60,390,2.5,35,68,1.0,0.6,25,4.770889,9,0.006009,-0.005299,0.4444,no_go
65,390,2.5,35,65,1.0,0.6,25,4.770889,9,0.006009,-0.005299,0.4444,no_go
65,390,2.5,35,68,1.0,0.6,25,4.770889,9,0.006009,-0.005299,0.4444,no_go
60,390,2.0,35,68,1.0,0.8,20,4.728492,14,0.005879,-0.003571,0.5,go
65,390,2.0,35,68,1.0,0.8,20,4.728492,14,0.005879,-0.003571,0.5,go
60,360,2.5,35,65,1.0,0.6,22,4.65306,12,0.005396,-0.005722,0.5,go
65,330,2.5,35,65,1.0,0.6,22,4.65306,12,0.005396,-0.005722,0.5,go
65,360,2.5,35,65,1.0,0.6,22,4.65306,12,0.005396,-0.005722,0.5,go
60,390,2.0,32,65,1.0,0.8,22,4.605556,13,0.006078,-0.003571,0.4615,go
65,390,2.0,32,65,1.0,0.8,22,4.605556,13,0.006078,-0.003571,0.4615,go
60,330,2.5,38,68,1.0,0.8,25,4.510796,11,0.006481,-0.008277,0.4545,go
60,330,2.0,32,68,1.0,0.8,22,4.481221,11,0.005784,-0.003571,0.4545,go
60,360,2.0,32,68,1.0,0.8,22,4.481221,11,0.005784,-0.003571,0.4545,go
65,330,2.0,32,68,1.0,0.8,22,4.481221,11,0.005784,-0.003571,0.4545,go
65,360,2.0,32,68,1.0,0.8,22,4.481221,11,0.005784,-0.003571,0.4545,go
60,330,2.5,38,65,1.0,0.8,20,4.384418,12,0.005411,-0.006609,0.5,go
60,360,2.5,38,62,1.0,0.8,25,4.372011,15,0.006637,-0.008198,0.4667,go
65,330,2.5,38,62,1.0,0.8,25,4.372011,15,0.006637,-0.008198,0.4667,go
65,360,2.5,38,62,1.0,0.8,25,4.372011,15,0.006637,-0.008198,0.4667,go
50,330,2.0,38,65,1.0,0.8,22,4.322058,13,0.005727,-0.005431,0.4615,go
50,360,2.0,38,65,1.0,0.8,22,4.322058,13,0.005727,-0.005431,0.4615,go
50,390,2.0,38,65,1.0,0.8,22,4.322058,13,0.005727,-0.005431,0.4615,go
50,330,2.0,32,62,1.0,0.8,25,4.288507,14,0.006223,-0.005419,0.4286,go
50,330,2.0,35,62,1.0,0.8,25,4.288507,14,0.006223,-0.005419,0.4286,go
50,360,2.0,32,62,1.0,0.8,25,4.288507,14,0.006223,-0.005419,0.4286,go
50,360,2.0,35,62,1.0,0.8,25,4.288507,14,0.006223,-0.005419,0.4286,go
50,390,2.0,32,62,1.0,0.8,25,4.288507,14,0.006223,-0.005419,0.4286,go
50,390,2.0,35,62,1.0,0.8,25,4.288507,14,0.006223,-0.005419,0.4286,go
60,360,2.5,35,68,1.0,0.6,25,4.27569,11,0.005472,-0.005299,0.4545,go
65,330,2.5,35,68,1.0,0.6,25,4.27569,11,0.005472,-0.005299,0.4545,go
65,360,2.5,35,68,1.0,0.6,25,4.27569,11,0.005472,-0.005299,0.4545,go
60,390,2.0,32,68,1.0,0.8,25,4.190907,12,0.005967,-0.004196,0.4167,go
65,390,2.0,32,68,1.0,0.8,25,4.190907,12,0.005967,-0.004196,0.4167,go
60,390,2.0,32,65,1.0,0.8,20,4.016125,13,0.004897,-0.003571,0.4615,go
65,390,2.0,32,65,1.0,0.8,20,4.016125,13,0.004897,-0.003571,0.4615,go
50,360,2.5,35,65,1.0,0.6,22,3.89254,10,0.004309,-0.005722,0.5,go
50,360,2.5,38,65,1.0,0.6,22,3.89254,10,0.004309,-0.005722,0.5,go
50,390,2.5,35,65,1.0,0.6,22,3.89254,10,0.004309,-0.005722,0.5,go
50,390,2.5,38,65,1.0,0.6,22,3.89254,10,0.004309,-0.005722,0.5,go
60,330,2.0,32,68,1.0,0.8,20,3.875038,11,0.004604,-0.003571,0.4545,go
60,360,2.0,32,68,1.0,0.8,20,3.875038,11,0.004604,-0.003571,0.4545,go
65,330,2.0,32,68,1.0,0.8,20,3.875038,11,0.004604,-0.003571,0.4545,go
65,360,2.0,32,68,1.0,0.8,20,3.875038,11,0.004604,-0.003571,0.4545,go
60,390,2.5,38,62,1.0,0.8,22,3.785258,11,0.0051,-0.00576,0.4545,go
65,390,2.5,38,62,1.0,0.8,22,3.785258,11,0.0051,-0.00576,0.4545,go
60,330,2.5,35,65,1.0,0.6,25,3.753075,11,0.004737,-0.005299,0.4545,go
50,330,2.0,38,65,1.0,0.8,20,3.711395,13,0.004546,-0.005585,0.4615,go
50,360,2.0,38,65,1.0,0.8,20,3.711395,13,0.004546,-0.005585,0.4615,go
50,390,2.0,38,65,1.0,0.8,20,3.711395,13,0.004546,-0.005585,0.4615,go
50,330,2.5,32,62,1.0,0.8,20,3.6888,11,0.004346,-0.005419,0.4545,go
50,330,2.5,35,62,1.0,0.8,20,3.6888,11,0.004346,-0.005419,0.4545,go
50,330,2.5,38,62,1.0,0.8,20,3.6888,11,0.004346,-0.005419,0.4545,go
50,360,2.5,32,65,1.0,0.6,25,3.68276,9,0.004548,-0.007115,0.4444,no_go
50,390,2.5,32,65,1.0,0.6,25,3.68276,9,0.004548,-0.007115,0.4444,no_go
50,360,2.5,35,68,1.0,0.6,25,3.581742,9,0.004413,-0.005299,0.4444,no_go
50,360,2.5,38,68,1.0,0.6,25,3.581742,9,0.004413,-0.005299,0.4444,no_go
50,390,2.5,35,68,1.0,0.6,25,3.581742,9,0.004413,-0.005299,0.4444,no_go
50,390,2.5,38,68,1.0,0.6,25,3.581742,9,0.004413,-0.005299,0.4444,no_go
60,330,2.5,38,68,1.0,0.8,22,3.527437,11,0.00462,-0.008081,0.4545,go
60,360,2.5,38,62,1.0,0.8,22,3.435519,15,0.004803,-0.008002,0.4667,go
65,330,2.5,38,62,1.0,0.8,22,3.435519,15,0.004803,-0.008002,0.4667,go
65,360,2.5,38,62,1.0,0.8,22,3.435519,15,0.004803,-0.008002,0.4667,go
60,390,2.5,35,65,1.0,0.6,22,3.39735,9,0.003762,-0.005722,0.4444,no_go
60,390,2.5,35,68,1.0,0.6,22,3.39735,9,0.003762,-0.005722,0.4444,no_go
65,390,2.5,35,65,1.0,0.6,22,3.39735,9,0.003762,-0.005722,0.4444,no_go
65,390,2.5,35,68,1.0,0.6,22,3.39735,9,0.003762,-0.005722,0.4444,no_go
50,330,2.0,32,62,1.0,0.8,22,3.29268,14,0.004362,-0.005419,0.4286,go
50,330,2.0,35,62,1.0,0.8,22,3.29268,14,0.004362,-0.005419,0.4286,go
50,360,2.0,32,62,1.0,0.8,22,3.29268,14,0.004362,-0.005419,0.4286,go
50,360,2.0,35,62,1.0,0.8,22,3.29268,14,0.004362,-0.005419,0.4286,go
50,390,2.0,32,62,1.0,0.8,22,3.29268,14,0.004362,-0.005419,0.4286,go
50,390,2.0,35,62,1.0,0.8,22,3.29268,14,0.004362,-0.005419,0.4286,go
60,390,2.0,35,62,1.0,0.8,25,3.255774,17,0.004895,-0.005419,0.4118,go
60,330,2.0,35,62,1.0,0.8,25,3.231051,17,0.004859,-0.005419,0.4118,go
60,360,2.0,35,62,1.0,0.8,25,3.231051,17,0.004859,-0.005419,0.4118,go
65,330,2.0,35,62,1.0,0.8,25,3.231051,17,0.004859,-0.005419,0.4118,go
60,390,2.0,32,68,1.0,0.8,22,3.171462,12,0.004106,-0.003999,0.4167,go
65,390,2.0,32,68,1.0,0.8,22,3.171462,12,0.004106,-0.003999,0.4167,go
60,390,2.0,35,62,1.0,0.8,22,3.132488,17,0.004332,-0.005419,0.4118,go
50,390,2.5,35,62,1.0,0.6,25,3.129197,11,0.003978,-0.007679,0.4545,go
50,390,2.5,38,62,1.0,0.6,25,3.129197,11,0.003978,-0.007679,0.4545,go
60,330,2.0,35,62,1.0,0.8,22,3.105543,17,0.004295,-0.005419,0.4118,go
60,360,2.0,35,62,1.0,0.8,22,3.105543,17,0.004295,-0.005419,0.4118,go
65,330,2.0,35,62,1.0,0.8,22,3.105543,17,0.004295,-0.005419,0.4118,go
60,360,2.5,35,68,1.0,0.6,22,3.02277,11,0.003425,-0.005722,0.4545,go
65,330,2.5,35,68,1.0,0.6,22,3.02277,11,0.003425,-0.005722,0.4545,go
65,360,2.5,35,68,1.0,0.6,22,3.02277,11,0.003425,-0.005722,0.4545,go
60,360,2.5,38,62,1.0,0.8,20,2.908255,15,0.003803,-0.008302,0.4667,go
65,330,2.5,38,62,1.0,0.8,20,2.908255,15,0.003803,-0.008302,0.4667,go
65,360,2.5,38,62,1.0,0.8,20,2.908255,15,0.003803,-0.008302,0.4667,go
50,330,2.0,38,68,1.0,0.8,22,2.891404,12,0.003755,-0.006669,0.4167,go
50,360,2.0,38,68,1.0,0.8,22,2.891404,12,0.003755,-0.006669,0.4167,go
50,390,2.0,38,68,1.0,0.8,22,2.891404,12,0.003755,-0.006669,0.4167,go
60,330,2.5,38,68,1.0,0.8,20,2.849307,11,0.00344,-0.008381,0.4545,go
60,390,2.5,35,62,1.0,0.6,25,2.829748,10,0.003601,-0.007679,0.4,go
65,390,2.5,35,62,1.0,0.6,25,2.829748,10,0.003601,-0.007679,0.4,go
60,360,2.5,35,65,1.0,0.6,20,2.770079,12,0.002798,-0.006249,0.5,go
65,330,2.5,35,65,1.0,0.6,20,2.770079,12,0.002798,-0.006249,0.5,go
65,360,2.5,35,65,1.0,0.6,20,2.770079,12,0.002798,-0.006249,0.5,go
50,330,2.5,35,65,1.0,0.6,25,2.740844,10,0.003418,-0.005299,0.4,go
50,330,2.5,38,65,1.0,0.6,25,2.740844,10,0.003418,-0.005299,0.4,go
60,330,2.5,38,62,1.0,0.8,25,2.664083,14,0.003929,-0.008198,0.4286,go
50,360,2.5,32,65,1.0,0.6,22,2.661947,9,0.002901,-0.007115,0.4444,no_go
50,390,2.5,32,65,1.0,0.6,22,2.661947,9,0.002901,-0.007115,0.4444,no_go
60,390,2.0,35,62,1.0,0.8,20,2.656671,17,0.003431,-0.005419,0.4706,go
60,390,2.5,38,62,1.0,0.8,20,2.651166,11,0.003273,-0.006879,0.4545,go
65,390,2.5,38,62,1.0,0.8,20,2.651166,11,0.003273,-0.006879,0.4545,go
60,330,2.0,35,62,1.0,0.8,20,2.628008,17,0.003395,-0.005419,0.4706,go
60,360,2.0,35,62,1.0,0.8,20,2.628008,17,0.003395,-0.005419,0.4706,go
65,330,2.0,35,62,1.0,0.8,20,2.628008,17,0.003395,-0.005419,0.4706,go
60,360,2.5,35,62,1.0,0.6,25,2.616836,14,0.00345,-0.007679,0.4286,go
65,330,2.5,35,62,1.0,0.6,25,2.616836,14,0.00345,-0.007679,0.4286,go
65,360,2.5,35,62,1.0,0.6,25,2.616836,14,0.00345,-0.007679,0.4286,go
50,330,2.0,32,62,1.0,0.8,20,2.602271,14,0.003183,-0.005419,0.4286,go
50,330,2.0,35,62,1.0,0.8,20,2.602271,14,0.003183,-0.005419,0.4286,go
50,360,2.0,32,62,1.0,0.8,20,2.602271,14,0.003183,-0.005419,0.4286,go
50,360,2.0,35,62,1.0,0.8,20,2.602271,14,0.003183,-0.005419,0.4286,go
50,390,2.0,32,62,1.0,0.8,20,2.602271,14,0.003183,-0.005419,0.4286,go
50,390,2.0,35,62,1.0,0.8,20,2.602271,14,0.003183,-0.005419,0.4286,go
60,390,2.0,32,68,1.0,0.8,20,2.459166,12,0.002928,-0.004301,0.4167,go
65,390,2.0,32,68,1.0,0.8,20,2.459166,12,0.002928,-0.004301,0.4167,go
60,390,2.0,32,62,1.0,0.8,25,2.412012,15,0.003519,-0.005419,0.4,go
60,330,2.5,35,65,1.0,0.6,22,2.398184,11,0.002663,-0.005722,0.4545,go
60,330,2.0,32,62,1.0,0.8,25,2.386967,15,0.003483,-0.005419,0.4,go
60,360,2.0,32,62,1.0,0.8,25,2.386967,15,0.003483,-0.005419,0.4,go
65,330,2.0,32,62,1.0,0.8,25,2.386967,15,0.003483,-0.005419,0.4,go
50,330,2.0,35,65,1.0,0.6,25,2.385431,12,0.003013,-0.007006,0.4167,go
50,360,2.0,35,65,1.0,0.6,25,2.385431,12,0.003013,-0.007006,0.4167,go
50,390,2.0,35,65,1.0,0.6,25,2.385431,12,0.003013,-0.007006,0.4167,go
60,330,2.5,32,65,1.0,0.6,25,2.349578,10,0.002902,-0.007115,0.4,go
60,360,2.5,32,65,1.0,0.6,25,2.349578,10,0.002902,-0.007115,0.4,go
65,330,2.5,32,65,1.0,0.6,25,2.349578,10,0.002902,-0.007115,0.4,go
65,360,2.5,32,65,1.0,0.6,25,2.349578,10,0.002902,-0.007115,0.4,go
50,330,2.0,38,62,1.0,0.8,25,2.28183,15,0.003332,-0.006738,0.4,go
50,360,2.0,38,62,1.0,0.8,25,2.28183,15,0.003332,-0.006738,0.4,go
50,390,2.0,38,62,1.0,0.8,25,2.28183,15,0.003332,-0.006738,0.4,go
60,330,2.5,35,68,1.0,0.6,25,2.247017,10,0.002768,-0.005299,0.4,go
50,360,2.5,35,68,1.0,0.6,22,2.175353,9,0.00234,-0.005722,0.4444,no_go
50,360,2.5,38,68,1.0,0.6,22,2.175353,9,0.00234,-0.005722,0.4444,no_go
50,390,2.5,35,68,1.0,0.6,22,2.175353,9,0.00234,-0.005722,0.4444,no_go
50,390,2.5,38,68,1.0,0.6,22,2.175353,9,0.00234,-0.005722,0.4444,no_go
50,330,2.0,38,68,1.0,0.8,20,2.158884,12,0.002577,-0.00736,0.4167,go
50,360,2.0,38,68,1.0,0.8,20,2.158884,12,0.002577,-0.00736,0.4167,go
50,390,2.0,38,68,1.0,0.8,20,2.158884,12,0.002577,-0.00736,0.4167,go
50,360,2.5,32,68,1.0,0.6,25,2.142866,8,0.002579,-0.007115,0.375,no_go
50,390,2.5,32,68,1.0,0.6,25,2.142866,8,0.002579,-0.007115,0.375,no_go
50,360,2.5,35,62,1.0,0.6,25,1.890843,12,0.002393,-0.007679,0.4167,go
50,360,2.5,38,62,1.0,0.6,25,1.890843,12,0.002393,-0.007679,0.4167,go
60,360,2.5,38,65,1.0,0.6,25,1.884502,14,0.002491,-0.00545,0.4286,go
65,330,2.5,38,65,1.0,0.6,25,1.884502,14,0.002491,-0.00545,0.4286,go
65,360,2.5,38,65,1.0,0.6,25,1.884502,14,0.002491,-0.00545,0.4286,go
65,390,2.0,35,62,1.0,0.8,25,1.868974,18,0.002792,-0.005419,0.3889,go
65,360,2.0,35,62,1.0,0.8,25,1.844932,18,0.002756,-0.005419,0.3889,go
50,390,2.5,32,62,1.0,0.6,25,1.733067,10,0.002144,-0.009491,0.4,go
50,390,2.5,35,62,1.0,0.6,22,1.708405,11,0.001905,-0.008101,0.4545,go
50,390,2.5,38,62,1.0,0.6,22,1.708405,11,0.001905,-0.008101,0.4545,go
50,360,2.5,35,65,1.0,0.6,20,1.637788,10,0.001534,-0.006249,0.5,go
50,360,2.5,38,65,1.0,0.6,20,1.637788,10,0.001534,-0.006249,0.5,go
50,390,2.5,35,65,1.0,0.6,20,1.637788,10,0.001534,-0.006249,0.5,go
50,390,2.5,38,65,1.0,0.6,20,1.637788,10,0.001534,-0.006249,0.5,go
65,390,2.0,35,62,1.0,0.8,22,1.62491,18,0.00223,-0.005419,0.3889,go
65,360,2.0,35,62,1.0,0.8,22,1.598839,18,0.002194,-0.005419,0.3889,go
60,330,2.0,35,65,1.0,0.6,25,1.559469,15,0.002035,-0.009332,0.4,go
60,360,2.0,35,65,1.0,0.6,25,1.559469,15,0.002035,-0.009332,0.4,go
65,330,2.0,35,65,1.0,0.6,25,1.559469,15,0.002035,-0.009332,0.4,go
65,360,2.0,35,65,1.0,0.6,25,1.559469,15,0.002035,-0.009332,0.4,go
60,330,2.5,38,62,1.0,0.8,22,1.549622,14,0.002072,-0.008002,0.4286,go
50,330,2.5,32,65,1.0,0.6,25,1.316513,9,0.001585,-0.007115,0.3333,no_go
60,390,2.0,32,62,1.0,0.8,22,1.266801,15,0.001663,-0.005419,0.4,go
60,390,2.5,32,65,1.0,0.6,25,1.255825,7,0.00147,-0.007115,0.2857,no_go
60,390,2.5,32,68,1.0,0.6,25,1.255825,7,0.00147,-0.007115,0.2857,no_go
65,390,2.5,32,65,1.0,0.6,25,1.255825,7,0.00147,-0.007115,0.2857,no_go
65,390,2.5,32,68,1.0,0.6,25,1.255825,7,0.00147,-0.007115,0.2857,no_go
60,330,2.0,32,62,1.0,0.8,22,1.239924,15,0.001627,-0.005419,0.4,go
60,360,2.0,32,62,1.0,0.8,22,1.239924,15,0.001627,-0.005419,0.4,go
65,330,2.0,32,62,1.0,0.8,22,1.239924,15,0.001627,-0.005419,0.4,go
60,390,2.5,35,62,1.0,0.6,22,1.231303,10,0.00136,-0.008101,0.4,go
65,390,2.5,35,62,1.0,0.6,22,1.231303,10,0.00136,-0.008101,0.4,go
60,360,2.5,35,62,1.0,0.6,22,1.215004,14,0.001407,-0.008101,0.4286,go
65,330,2.5,35,62,1.0,0.6,22,1.215004,14,0.001407,-0.008101,0.4286,go
65,360,2.5,35,62,1.0,0.6,22,1.215004,14,0.001407,-0.008101,0.4286,go
50,330,2.5,35,68,1.0,0.6,25,1.211397,9,0.001451,-0.005299,0.3333,no_go
50,330,2.5,38,68,1.0,0.6,25,1.211397,9,0.001451,-0.005299,0.3333,no_go
60,330,2.5,32,65,1.0,0.6,22,1.168985,10,0.001258,-0.007115,0.4,go
60,360,2.5,32,65,1.0,0.6,22,1.168985,10,0.001258,-0.007115,0.4,go
65,330,2.5,32,65,1.0,0.6,22,1.168985,10,0.001258,-0.007115,0.4,go
65,360,2.5,32,65,1.0,0.6,22,1.168985,10,0.001258,-0.007115,0.4,go
60,330,2.0,35,65,1.0,0.6,22,1.091212,15,0.001258,-0.009754,0.4,go
60,360,2.0,35,65,1.0,0.6,22,1.091212,15,0.001258,-0.009754,0.4,go
65,330,2.0,35,65,1.0,0.6,22,1.091212,15,0.001258,-0.009754,0.4,go
65,360,2.0,35,65,1.0,0.6,22,1.091212,15,0.001258,-0.009754,0.4,go
50,330,2.5,35,65,1.0,0.6,22,1.073133,10,0.001149,-0.005722,0.4,go
50,330,2.5,38,65,1.0,0.6,22,1.073133,10,0.001149,-0.005722,0.4,go
60,330,2.0,38,65,1.0,0.8,25,1.072733,18,0.001577,-0.007818,0.3889,go
60,360,2.0,38,65,1.0,0.8,25,1.072733,18,0.001577,-0.007818,0.3889,go
65,330,2.0,38,65,1.0,0.8,25,1.072733,18,0.001577,-0.007818,0.3889,go
65,360,2.0,38,65,1.0,0.8,25,1.072733,18,0.001577,-0.007818,0.3889,go
65,390,2.0,35,62,1.0,0.8,20,1.053354,18,0.001331,-0.005419,0.4444,go
65,360,2.0,35,62,1.0,0.8,20,1.025746,18,0.001295,-0.005419,0.4444,go
65,390,2.0,32,62,1.0,0.8,25,1.002671,16,0.001419,-0.005923,0.375,go
50,330,2.0,32,65,1.0,0.6,25,0.980109,11,0.001181,-0.008819,0.3636,go
50,360,2.0,32,65,1.0,0.6,25,0.980109,11,0.001181,-0.008819,0.3636,go
50,390,2.0,32,65,1.0,0.6,25,0.980109,11,0.001181,-0.008819,0.3636,go
65,360,2.0,32,62,1.0,0.8,25,0.978344,16,0.001383,-0.00596,0.375,go
50,360,2.5,32,68,1.0,0.6,22,0.906244,8,0.000935,-0.007115,0.375,no_go
50,390,2.5,32,68,1.0,0.6,22,0.906244,8,0.000935,-0.007115,0.375,no_go
50,330,2.0,35,68,1.0,0.6,25,0.876102,11,0.001046,-0.007006,0.3636,go
50,360,2.0,35,68,1.0,0.6,25,0.876102,11,0.001046,-0.007006,0.3636,go
50,390,2.0,35,68,1.0,0.6,25,0.876102,11,0.001046,-0.007006,0.3636,go
60,360,2.5,35,68,1.0,0.6,20,0.872467,11,0.000832,-0.006249,0.4545,go
65,330,2.5,35,68,1.0,0.6,20,0.872467,11,0.000832,-0.006249,0.4545,go
65,360,2.5,35,68,1.0,0.6,20,0.872467,11,0.000832,-0.006249,0.4545,go
50,330,2.0,35,65,1.0,0.6,22,0.870686,12,0.000942,-0.007428,0.4167,go
50,360,2.0,35,65,1.0,0.6,22,0.870686,12,0.000942,-0.007428,0.4167,go
50,390,2.0,35,65,1.0,0.6,22,0.870686,12,0.000942,-0.007428,0.4167,go
60,390,2.5,38,65,1.0,0.6,25,0.856625,11,0.001059,-0.005299,0.3636,go
60,390,2.5,38,68,1.0,0.6,25,0.856625,11,0.001059,-0.005299,0.3636,go
65,390,2.5,38,65,1.0,0.6,25,0.856625,11,0.001059,-0.005299,0.3636,go
65,390,2.5,38,68,1.0,0.6,25,0.856625,11,0.001059,-0.005299,0.3636,go
60,330,2.5,32,68,1.0,0.6,25,0.805656,9,0.000937,-0.007115,0.3333,no_go
60,360,2.5,32,68,1.0,0.6,25,0.805656,9,0.000937,-0.007115,0.3333,no_go
65,330,2.5,32,68,1.0,0.6,25,0.805656,9,0.000937,-0.007115,0.3333,no_go
65,360,2.5,32,68,1.0,0.6,25,0.805656,9,0.000937,-0.007115,0.3333,no_go
60,330,2.0,38,65,1.0,0.8,22,0.763966,18,0.001016,-0.006369,0.3889,go
60,360,2.0,38,65,1.0,0.8,22,0.763966,18,0.001016,-0.006369,0.3889,go
65,330,2.0,38,65,1.0,0.8,22,0.763966,18,0.001016,-0.006369,0.3889,go
65,360,2.0,38,65,1.0,0.8,22,0.763966,18,0.001016,-0.006369,0.3889,go
60,330,2.5,38,62,1.0,0.8,20,0.747763,14,0.000896,-0.008302,0.4286,go
50,360,2.5,32,65,1.0,0.6,20,0.733238,9,0.000662,-0.007115,0.4444,no_go
50,390,2.5,32,65,1.0,0.6,20,0.733238,9,0.000662,-0.007115,0.4444,no_go
60,330,2.5,35,68,1.0,0.6,22,0.675167,10,0.000698,-0.005722,0.4,go
60,330,2.5,35,62,1.0,0.6,25,0.627505,13,0.00075,-0.007679,0.3846,go
50,360,2.5,32,62,1.0,0.6,25,0.492246,11,0.000562,-0.009491,0.3636,go
50,390,2.5,32,62,1.0,0.6,22,0.489654,10,0.000501,-0.009491,0.4,go
50,330,2.0,38,65,1.0,0.6,25,0.474286,13,0.00055,-0.007006,0.3846,go
50,360,2.0,38,65,1.0,0.6,25,0.474286,13,0.00055,-0.007006,0.3846,go
50,390,2.0,38,65,1.0,0.6,25,0.474286,13,0.00055,-0.007006,0.3846,go
60,360,2.5,38,68,1.0,0.6,25,0.448512,13,0.000525,-0.00545,0.3846,go
65,330,2.5,38,68,1.0,0.6,25,0.448512,13,0.000525,-0.00545,0.3846,go
65,360,2.5,38,68,1.0,0.6,25,0.448512,13,0.000525,-0.00545,0.3846,go
60,390,2.0,32,62,1.0,0.8,20,0.435908,15,0.000487,-0.005419,0.4,go
60,360,2.5,38,65,1.0,0.6,22,0.419247,14,0.000449,-0.005722,0.4286,go
65,330,2.5,38,65,1.0,0.6,22,0.419247,14,0.000449,-0.005722,0.4286,go
65,360,2.5,38,65,1.0,0.6,22,0.419247,14,0.000449,-0.005722,0.4286,go
60,390,2.0,35,65,1.0,0.6,25,0.410932,16,0.00048,-0.009332,0.375,go
65,390,2.0,35,65,1.0,0.6,25,0.410932,16,0.00048,-0.009332,0.375,go
60,330,2.0,32,62,1.0,0.8,20,0.407332,15,0.000451,-0.005419,0.4,go
60,360,2.0,32,62,1.0,0.8,20,0.407332,15,0.000451,-0.005419,0.4,go
