symbol,strategy,bb_window,squeeze_quantile,volume_multiple,rsi_min,atr_period,atr_stop,atr_trail,max_hold,markov_gate,train_bars,train_trades,train_long_trades,train_short_trades,train_wins,train_losses,train_win_rate,train_gross_total_return,train_net_total_return,train_avg_trade_return_net,train_median_trade_return_net,train_profit_factor,train_sharpe_per_bar,train_max_drawdown,train_exposure,train_trades_per_day,train_fee_to_gross_profit,test_bars,test_trades,test_long_trades,test_short_trades,test_wins,test_losses,test_win_rate,test_gross_total_return,test_net_total_return,test_avg_trade_return_net,test_median_trade_return_net,test_profit_factor,test_sharpe_per_bar,test_max_drawdown,test_exposure,test_trades_per_day,test_fee_to_gross_profit,all_bars,all_trades,all_long_trades,all_short_trades,all_wins,all_losses,all_win_rate,all_gross_total_return,all_net_total_return,all_avg_trade_return_net,all_median_trade_return_net,all_profit_factor,all_sharpe_per_bar,all_max_drawdown,all_exposure,all_trades_per_day,all_fee_to_gross_profit
ETHUSDT,bb_vwap_momentum_breakout,20,0.1,1.2,50,14,1.2,1.0,40,off,14112,88,47,41,3,85,0.03409090909090909,-0.0039042699882647636,-0.10378957405640621,-0.0012442551162836484,-0.0013877277277099186,0.8157702826612254,-51.224469349173624,-0.10378957405640621,0.007582199546485261,8.980228190773156,6.123638784801517,6048,48,19,29,2,46,0.041666666666666664,-0.004503934331154813,-0.060261964915278465,-0.0012938718092547557,-0.0014836925036344694,0.6232194569288861,-59.14170085025453,-0.060261964915278465,0.00958994708994709,11.430461385811148,7.728469935949492,20160,136,66,70,5,131,0.03676470588235294,-0.00839061974378108,-0.15779697530132653,-0.001261766890273451,-0.0014317958060390478,0.7461985549208987,-53.719279592431604,-0.15779697530132653,0.00818452380952381,9.714767597599087,6.607926384577537
ETHUSDT,bb_vwap_momentum_breakout,20,0.1,1.2,50,14,1.2,1.0,40,trend_only,14112,30,13,17,1,29,0.03333333333333333,-0.0024776674815358835,-0.037773438642182966,-0.0012825379391272769,-0.0013718372677247947,0.6888193368101688,-30.766907775653046,-0.037773438642182966,0.00248015873015873,3.0614414286726666,6.5680265083186,6048,27,6,21,1,26,0.037037037037037035,-0.0004927754484299607,-0.032377214628267814,-0.0012180232863576645,-0.001430555679863853,0.9226723907691339,-42.34369832099119,-0.032377214628267814,0.005291005291005291,6.42963452951877,5.580001566947981,20160,57,19,38,2,55,0.03508771929824561,-0.002969221996261484,-0.06892765454028515,-0.0012519783667627239,-0.0013988958105245685,0.7920911339487824,-34.63218750105814,-0.06892765454028515,0.0033234126984126983,4.071630537229029,6.05977465618776
ETHUSDT,bb_vwap_momentum_breakout,20,0.1,1.2,50,14,1.2,1.5,20,off,14112,84,45,39,7,77,0.08333333333333333,-0.003345776598777328,-0.09896932086125365,-0.0012395932439733222,-0.0014607627840901515,0.8652421007497747,-47.452772646545405,-0.09904721540118333,0.007582199546485261,8.572036000283466,4.72037768954591,6048,46,17,29,2,44,0.043478260869565216,-0.003158292667873819,-0.05672767262377354,-0.0012685483456548563,-0.0015090314442901753,0.7576709368542281,-56.290039665678556,-0.05672767262377354,0.00958994708994709,10.95419216140235,5.598982920496683,20160,130,62,68,9,121,0.06923076923076923,-0.006493502324950606,-0.15008269425141274,-0.0012498388953375572,-0.0014719986372040072,0.8281062366487598,-50.23423082415176,-0.15008269425141274,0.00818452380952381,9.286174909469716,4.9978924095577675
ETHUSDT,bb_vwap_momentum_breakout,20,0.1,1.2,50,14,1.2,1.5,20,trend_only,14112,27,12,15,2,25,0.07407407407407407,-0.0006820460840989417,-0.032560666567105434,-0.001225071277157813,-0.0014117923198383663,0.9086800638304702,-28.228221661987057,-0.032560666567105434,0.00248015873015873,2.7552972858054,4.810158504429091,6048,26,5,21,2,24,0.07692307692307693,0.0018357246697406904,-0.028955030303039253,-0.0011291627063544445,-0.0013017582296082286,1.2866631806626616,-39.36108562769183,-0.028955030303039253,0.005291005291005291,6.191499917314371,3.774212316021456,20160,53,17,36,4,49,0.07547169811320754,0.00115242653681924,-0.06057290178300678,-0.0011780217895938964,-0.0013570453685608707,1.084180164900812,-31.95751912718324,-0.06057290178300678,0.0033234126984126983,3.785902078476115,4.23933009197523
ETHUSDT,bb_vwap_momentum_breakout,20,0.1,1.2,50,14,1.2,1.5,40,off,14112,84,45,39,7,77,0.08333333333333333,-0.0038198907608096855,-0.09939846126021545,-0.0012452570684120573,-0.0014719986372040072,0.8481741838294985,-47.504297312740945,-0.09947631870074924,0.007582199546485261,8.572036000283466,4.74630237329213,6048,46,17,29,2,44,0.043478260869565216,-0.003158292667873819,-0.05672767262377354,-0.0012685483456548563,-0.0015090314442901753,0.7576709368542281,-56.290039665678556,-0.05672767262377354,0.00958994708994709,10.95419216140235,5.598982920496683,20160,130,62,68,9,121,0.06923076923076923,-0.006966119095701773,-0.15048749051431276,-0.001253498597282586,-0.0014821311667077774,0.8172254022173818,-50.26631492514452,-0.15048749051431276,0.00818452380952381,9.286174909469716,5.0166387708366535
ETHUSDT,bb_vwap_momentum_breakout,20,0.1,1.2,50,14,1.2,1.5,40,trend_only,14112,27,12,15,2,25,0.07407407407407407,-0.001157427398099653,-0.033021435896200546,-0.0012426920643005448,-0.0014443784551019456,0.8516834043214904,-28.289236344081548,-0.033021435896200546,0.00248015873015873,2.7552972858054,4.8949206380184584,6048,26,5,21,2,24,0.07692307692307693,0.0018357246697406904,-0.028955030303039253,-0.0011291627063544445,-0.0013017582296082286,1.2866631806626616,-39.36108562769183,-0.028955030303039253,0.005291005291005291,6.191499917314371,3.774212316021456,20160,53,17,36,4,49,0.07547169811320754,0.0006761725536132968,-0.06102032952221548,-0.0011869984170062315,-0.0014098358833406698,1.0485384930922637,-32.00000885274903,-0.06102032952221548,0.0033234126984126983,3.785902078476115,4.272547740857456
ETHUSDT,bb_vwap_momentum_breakout,20,0.1,1.2,55,14,0.8,1.0,20,off,14112,88,47,41,3,85,0.03409090909090909,-0.0007205511339640758,-0.10092165972301537,-0.0012080101081507549,-0.001386556901245638,0.9607293788714443,-51.37113073066303,-0.10092165972301537,0.007582199546485261,8.980228190773156,6.123638784801517,6048,46,19,27,2,44,0.043478260869565216,-0.0021455310701635755,-0.05576818098088643,-0.0012465301469825503,-0.0014310839515655693,0.7754137294767653,-57.72554336256965,-0.05576818098088643,0.009259259259259259,10.95419216140235,7.469586116497538,20160,134,66,68,5,129,0.03731343283582089,-0.0028645362392825113,-0.1510616233195775,-0.0012212334050631627,-0.001402783631980452,0.8964597021173912,-53.35516203084598,-0.1510616233195775,0.008085317460317461,9.57190336822263,6.527400187174379
ETHUSDT,bb_vwap_momentum_breakout,20,0.1,1.2,55,14,0.8,1.0,20,trend_only,14112,30,13,17,1,29,0.03333333333333333,-0.0013522456844071717,-0.036686532413261363,-0.0012449721349752998,-0.0014159348622400302,0.8024725921107515,-30.922207331319473,-0.036686532413261363,0.00248015873015873,3.0614414286726666,6.5680265083186,6048,25,6,19,1,24,0.04,0.0009431486689928104,-0.028655597017267054,-0.0011620590634564853,-0.0013988958105245685,1.195252727713975,-40.26584431582124,-0.028655597017267054,0.00496031746031746,5.953365305109973,5.166668117544427,20160,55,19,36,2,53,0.03636363636363636,-0.0004103723841317741,-0.06429085494173292,-0.001207284375194021,-0.0013988958105245685,0.9657226082764565,-33.97332911182509,-0.06429085494173292,0.003224206349206349,3.9287663078525723,5.847150984040821
ETHUSDT,bb_vwap_momentum_breakout,20,0.1,1.2,55,14,0.8,1.0,40,off,14112,88,47,41,3,85,0.03409090909090909,-0.0007205511339640758,-0.10092165972301537,-0.0012080101081507549,-0.001386556901245638,0.9607293788714443,-51.37113073066303,-0.10092165972301537,0.007582199546485261,8.980228190773156,6.123638784801517,6048,46,19,27,2,44,0.043478260869565216,-0.0021455310701635755,-0.05576818098088643,-0.0012465301469825503,-0.0014310839515655693,0.7754137294767653,-57.72554336256965,-0.05576818098088643,0.009259259259259259,10.95419216140235,7.469586116497538,20160,134,66,68,5,129,0.03731343283582089,-0.0028645362392825113,-0.1510616233195775,-0.0012212334050631627,-0.001402783631980452,0.8964597021173912,-53.35516203084598,-0.1510616233195775,0.008085317460317461,9.57190336822263,6.527400187174379
ETHUSDT,bb_vwap_momentum_breakout,20,0.1,1.2,55,14,0.8,1.0,40,trend_only,14112,30,13,17,1,29,0.03333333333333333,-0.0013522456844071717,-0.036686532413261363,-0.0012449721349752998,-0.0014159348622400302,0.8024725921107515,-30.922207331319473,-0.036686532413261363,0.00248015873015873,3.0614414286726666,6.5680265083186,6048,25,6,19,1,24,0.04,0.0009431486689928104,-0.028655597017267054,-0.0011620590634564853,-0.0013988958105245685,1.195252727713975,-40.26584431582124,-0.028655597017267054,0.00496031746031746,5.953365305109973,5.166668117544427,20160,55,19,36,2,53,0.03636363636363636,-0.0004103723841317741,-0.06429085494173292,-0.001207284375194021,-0.0013988958105245685,0.9657226082764565,-33.97332911182509,-0.06429085494173292,0.003224206349206349,3.9287663078525723,5.847150984040821
