symbol,strategy,vwap_window,z_window,z_threshold,rsi_long,rsi_short,volume_multiple,atr_period,atr_stop,max_hold,markov_gate,train_bars,train_trades,train_long_trades,train_short_trades,train_wins,train_losses,train_win_rate,train_gross_total_return,train_net_total_return,train_avg_trade_return_net,train_median_trade_return_net,train_profit_factor,train_sharpe_per_bar,train_max_drawdown,train_exposure,train_trades_per_day,train_fee_to_gross_profit,test_bars,test_trades,test_long_trades,test_short_trades,test_wins,test_losses,test_win_rate,test_gross_total_return,test_net_total_return,test_avg_trade_return_net,test_median_trade_return_net,test_profit_factor,test_sharpe_per_bar,test_max_drawdown,test_exposure,test_trades_per_day,test_fee_to_gross_profit,all_bars,all_trades,all_long_trades,all_short_trades,all_wins,all_losses,all_win_rate,all_gross_total_return,all_net_total_return,all_avg_trade_return_net,all_median_trade_return_net,all_profit_factor,all_sharpe_per_bar,all_max_drawdown,all_exposure,all_trades_per_day,all_fee_to_gross_profit,bb_window,squeeze_quantile,rsi_min,atr_trail
BTCUSDT,vwap_volume_rsi_reversion,120.0,240.0,1.0,30.0,65.0,1.2,14,1.2,20,neutral_only,14112,20,3,17,3,17,0.15,-0.003963503724916717,-0.02760246556739454,-0.0013981548631336813,-0.0017036189503545007,0.6011983180212344,-23.047514537158797,-0.02760246556739454,0.0015589569160997733,2.040960952448444,4.017128601820613,6048,8,1,7,2,6,0.25,0.0010113811403646977,-0.008556865975218209,-0.0010730092045401556,-0.001650307753327439,1.3351111229728974,-18.2656062931427,-0.00899088215032251,0.001488095238095238,1.9050768976351913,2.3718129256945364,20160,28,4,24,5,23,0.17857142857142858,-0.0029561311974691806,-0.03592314094416704,-0.001305256103535531,-0.0017036189503545007,0.7727548268149558,-21.68988138077517,-0.03634517720274233,0.0015376984126984127,2.0000992112704004,3.3526398133347994,,,,
BTCUSDT,vwap_volume_rsi_reversion,120.0,240.0,1.0,30.0,65.0,1.2,14,1.2,20,contrarian_ok,14112,22,3,19,3,19,0.13636363636363635,-0.0036343041604349757,-0.029613819123431973,-0.0013650894239502303,-0.0017036189503545007,0.6566104466635434,-24.013528611098106,-0.029613819123431973,0.0017006802721088435,2.245057047693289,3.8013799931579215,6048,10,3,7,3,7,0.3,0.0037471479628712334,-0.00822853803857071,-0.0008249846414786976,-0.0015819185724470707,2.0954684237780445,-15.24857033210362,-0.00822853803857071,0.0018187830687830687,2.381346122043989,1.6728266342640596,20160,32,6,26,6,26,0.1875,9.922552700492027e-05,-0.03759867872487821,-0.0011963066794278762,-0.001697765493395752,1.0084417869358306,-21.36626462482605,-0.03759867872487821,0.001736111111111111,2.285827670023315,2.7198677926418995,,,,
BTCUSDT,vwap_volume_rsi_reversion,120.0,240.0,1.0,30.0,65.0,1.5,14,0.8,10,off,14112,33,9,24,3,30,0.09090909090909091,0.0031395989340370356,-0.03582778708437773,-0.0011044033018911504,-0.0015372762184981059,1.2940827660212557,-24.873535051293388,-0.03582778708437773,0.002551020408163265,3.367585571539933,2.852632822848312,6048,17,4,13,1,16,0.058823529411764705,-0.004985608973657629,-0.02509606345809212,-0.0014937026375354166,-0.0015770431671906714,0.39294065855400606,-34.66852197535192,-0.02509606345809212,0.002976190476190476,4.048288407474781,6.312153872083821,20160,50,13,37,4,46,0.08,-0.001861662852239765,-0.06002471412423738,-0.0012367650760102009,-0.0015656966732825117,0.9030048972658992,-28.06289534199287,-0.06002471412423738,0.0026785714285714286,3.5716057344114294,3.5059480743877702,,,,
BTCUSDT,vwap_volume_rsi_reversion,120.0,240.0,1.0,30.0,65.0,1.5,14,0.8,10,neutral_only,14112,19,3,16,0,19,0.0,0.00019212955298830714,-0.022367409321919496,-0.001189685869760155,-0.0015294716092199223,1.0363460370282838,-23.462142930976245,-0.022367409321919496,0.001417233560090703,1.9389129048260223,4.080382804106543,6048,8,1,7,0,8,0.0,-0.0007786843720763992,-0.010331944139273186,-0.0012972732906423522,-0.0015002051688850703,0.61496388524392,-25.002926714253203,-0.010331944139273186,0.0013227513227513227,1.9050768976351913,7.7239506937461195,20160,27,4,23,0,27,0.0,-0.0005867044273684119,-0.03246825463753811,-0.001221563624095621,-0.0015294716092199223,0.9214579400475233,-23.926002095395038,-0.03246825463753811,0.001388888888888889,1.9286670965821717,4.743361938881518,,,,
BTCUSDT,vwap_volume_rsi_reversion,120.0,240.0,1.0,30.0,65.0,1.5,14,0.8,10,contrarian_ok,14112,21,3,18,1,20,0.047619047619047616,0.001383675904091275,-0.023549047384188948,-0.0011339059229550942,-0.0015294716092199223,1.2385681262557506,-23.767123376483543,-0.023549047384188948,0.0015589569160997733,2.1430090000708666,3.497125546515367,6048,9,2,7,1,8,0.1111111111111111,0.0008115162634931838,-0.009944548609169601,-0.0011096384955796778,-0.0014480761284857634,1.4023869003529168,-23.9366626478245,-0.009944548609169601,0.001488095238095238,2.14321150983959,3.810428183350218,20160,30,5,25,2,28,0.06666666666666667,0.0021963150430843736,-0.03325941134694699,-0.0011266256947424695,-0.0014960610344093783,1.2808042690185326,-23.81492470579413,-0.03325941134694699,0.0015376984126984127,2.1429634406468576,3.5855698176877473,,,,
BTCUSDT,vwap_volume_rsi_reversion,120.0,240.0,1.0,30.0,65.0,1.5,14,0.8,20,off,14112,33,9,24,3,30,0.09090909090909091,-0.0044060402161285595,-0.04308899267302968,-0.0013332203256357115,-0.001626199848652775,0.6919818265162884,-27.25874591010391,-0.04308899267302968,0.002551020408163265,3.367585571539933,4.009520216834311,6048,17,4,13,3,14,0.17647058823529413,-0.001552874636857715,-0.021728669776163945,-0.0012906762094548766,-0.001633421006928114,0.8231212097029403,-28.017103963505683,-0.021728669776163945,0.002976190476190476,4.048288407474781,2.8438052782489014,20160,50,13,37,6,44,0.12,-0.005952072824885413,-0.06388139595641362,-0.0013187553261342277,-0.0016264520062320364,0.741698636345918,-27.459841376928278,-0.06388139595641362,0.0026785714285714286,3.5716057344114294,3.5190656409145054,,,,
BTCUSDT,vwap_volume_rsi_reversion,120.0,240.0,1.0,30.0,65.0,1.5,14,0.8,20,neutral_only,14112,19,3,16,2,17,0.10526315789473684,-0.00319896538243003,-0.025685993612184155,-0.0013684039727421568,-0.0016067583952969133,0.5526228063055368,-23.967135099858886,-0.025685993612184155,0.001417233560090703,1.9389129048260223,5.768646820351486,6048,8,1,7,2,6,0.25,0.0020239066403868744,-0.00755281276577946,-0.0009466921047740983,-0.0015002051688850703,2.0026666844593826,-17.72682237602109,-0.00798726847727127,0.0013227513227513227,1.9050768976351913,2.3718129256945364,20160,27,4,23,4,23,0.14814814814814814,-0.0011815331493227887,-0.03304480487750783,-0.0012434523081590284,-0.0015543501793743519,0.8721036469090132,-22.187554837036583,-0.033468101162369535,0.001388888888888889,1.9286670965821717,4.0500319895194785,,,,
BTCUSDT,vwap_volume_rsi_reversion,120.0,240.0,1.0,30.0,65.0,1.5,14,0.8,20,contrarian_ok,14112,21,3,18,2,19,0.09523809523809523,-0.002656888768730492,-0.027493732714236607,-0.0013264497915241075,-0.0016067583952969133,0.6495976343631439,-24.92432899682068,-0.027493732714236607,0.0015589569160997733,2.1430090000708666,5.119006997658082,6048,9,2,7,3,6,0.3333333333333333,0.00515618344540103,-0.005641408933137804,-0.0006275096293880888,-0.0014480761284857634,3.5493447369011655,-11.899252556793387,-0.006076701384682637,0.001488095238095238,2.14321150983959,1.5055439708376537,20160,30,5,25,5,25,0.16666666666666666,0.002485595270784957,-0.03298003825803497,-0.0011167677428833018,-0.0015533421943293645,1.2601184433061785,-21.040830304800192,-0.03340336289526458,0.0015376984126984127,2.1429634406468576,2.976112556521796,,,,
BTCUSDT,vwap_volume_rsi_reversion,120.0,240.0,1.0,30.0,65.0,1.5,14,1.2,10,off,14112,32,9,23,3,29,0.09375,-8.696633916072116e-05,-0.03777807226722496,-0.0012019955465794527,-0.0016440915516139564,0.9955079251634137,-24.4158885240293,-0.03777807226722496,0.002551020408163265,3.2655375239175113,2.713448840210857,6048,16,4,12,1,15,0.0625,-0.007396833935555791,-0.026292944343058178,-0.0016635267520381802,-0.0017485450099238508,0.30350984622907606,-33.00703791368675,-0.026292944343058178,0.002976190476190476,3.8101537952703826,5.940850703137714,20160,48,13,35,4,44,0.08333333333333333,-0.007483156999147811,-0.06307771985877297,-0.0013558392817323618,-0.0017172078208368068,0.699150484908686,-27.227232092187663,-0.06307771985877297,0.0026785714285714286,3.428741505034972,3.313469374015334,,,,
BTCUSDT,vwap_volume_rsi_reversion,120.0,240.0,1.0,30.0,65.0,1.5,14,1.2,10,neutral_only,14112,18,3,15,0,18,0.0,-0.0014608027326409312,-0.022812374639102573,-0.0012809578940535704,-0.0015633631926630575,0.7817689336273994,-22.637926570483366,-0.022812374639102573,0.001417233560090703,1.8368648572036,4.137711536791156,6048,8,1,7,0,8,0.0,-0.0017883779088615492,-0.011333185717210537,-0.0014235903904084096,-0.001650307753327439,0.4099759234959392,-24.8162213122998,-0.011333185717210537,0.0013227513227513227,1.9050768976351913,7.7239506937461195,20160,26,4,22,0,26,0.0,-0.0032465681741663532,-0.03388702347787753,-0.0013248448160089053,-0.0015830449410633373,0.6656790652337601,-23.30823542737303,-0.03388702347787753,0.001388888888888889,1.8572349818939433,4.82735686742936,,,,
