symbol,strategy,vwap_window,z_window,z_threshold,rsi_long,rsi_short,volume_multiple,atr_period,atr_stop,max_hold,markov_gate,train_bars,train_trades,train_long_trades,train_short_trades,train_wins,train_losses,train_win_rate,train_gross_total_return,train_net_total_return,train_avg_trade_return_net,train_median_trade_return_net,train_profit_factor,train_sharpe_per_bar,train_max_drawdown,train_exposure,train_trades_per_day,train_fee_to_gross_profit,test_bars,test_trades,test_long_trades,test_short_trades,test_wins,test_losses,test_win_rate,test_gross_total_return,test_net_total_return,test_avg_trade_return_net,test_median_trade_return_net,test_profit_factor,test_sharpe_per_bar,test_max_drawdown,test_exposure,test_trades_per_day,test_fee_to_gross_profit,all_bars,all_trades,all_long_trades,all_short_trades,all_wins,all_losses,all_win_rate,all_gross_total_return,all_net_total_return,all_avg_trade_return_net,all_median_trade_return_net,all_profit_factor,all_sharpe_per_bar,all_max_drawdown,all_exposure,all_trades_per_day,all_fee_to_gross_profit,bb_window,squeeze_quantile,rsi_min,atr_trail
BTCUSDT,vwap_volume_rsi_reversion,120.0,240.0,1.5,35.0,70.0,1.2,14,0.8,20,contrarian_ok,14112,19,17,2,3,16,0.15789473684210525,0.005776139728496332,-0.01690278298361192,-0.0008961658346986105,-0.0015266783580678777,2.1055008610376196,-16.39390870185935,-0.021236913153664272,0.001417233560090703,1.9389129048260223,2.0737113294522027,6048,8,6,2,2,6,0.25,0.0027893231975208987,-0.006793802784489711,-0.0008509966606208357,-0.001453960498587724,2.4159232027178854,-14.95594461558068,-0.006793802784489711,0.0018187830687830687,1.9050768976351913,2.015153983354163,20160,27,23,4,5,22,0.18518518518518517,0.008581574446554052,-0.023581751594001776,-0.0008827823757126032,-0.0014611486347771085,2.190589972712402,-15.954879307295238,-0.026604457495504108,0.0015376984126984127,1.9286670965821717,2.0560092439505993,,,,
BTCUSDT,vwap_volume_rsi_reversion,120.0,240.0,1.5,35.0,70.0,1.2,14,1.2,10,off,14112,39,36,3,8,31,0.20512820512820512,0.0034419776967611337,-0.04246016681011866,-0.0011108081107846332,-0.0016146645123348501,1.1754398630150846,-22.95703393434219,-0.04711529345033327,0.002834467120181406,3.9798738572744665,2.0080926549660827,6048,16,13,3,2,14,0.125,-0.005050792783798275,-0.023988798058223515,-0.0015158898223525813,-0.0016157284368761504,0.4719651678165999,-30.83121211530846,-0.023988798058223515,0.003472222222222222,3.8101537952703826,4.250091075085348,20160,55,49,6,10,45,0.18181818181818182,-0.0016261998031497082,-0.06543039650121552,-0.001228650063240764,-0.0016146645123348501,0.9464011220940726,-25.271536522778774,-0.0669580571582521,0.003025793650793651,3.9287663078525723,2.37211703519541,,,,
BTCUSDT,vwap_volume_rsi_reversion,120.0,240.0,1.5,35.0,70.0,1.2,14,1.2,10,neutral_only,14112,18,16,2,3,15,0.16666666666666666,0.0028646680745685327,-0.018574304407881326,-0.0010405132037433107,-0.0013397998733364546,1.4562861590999616,-18.20967088270216,-0.020986873320962385,0.0013463718820861678,1.8368648572036,2.3574749418679244,6048,6,4,2,0,6,0.0,-0.0021709915732789353,-0.009336429556809467,-0.0015620860608459412,-0.0016049462325919627,0.1533757884723349,-22.18612564497205,-0.009336429556809467,0.0013227513227513227,1.4288076732263935,18.293774257423514,20160,24,20,4,3,21,0.125,0.0006874573310395871,-0.027737316280019964,-0.0011709064180189684,-0.0015722016384626324,1.0788294763710131,-19.363755048270047,-0.029326590577689493,0.0013392857142857143,1.714370752517486,3.0138378950200537,,,,
BTCUSDT,vwap_volume_rsi_reversion,120.0,240.0,1.5,35.0,70.0,1.2,14,1.2,10,contrarian_ok,14112,19,17,2,3,16,0.15789473684210525,0.002912293699867119,-0.01970540774516516,-0.001046407793893385,-0.0011525104165947197,1.4638342724923628,-19.0131273444484,-0.02211519614744306,0.001417233560090703,1.9389129048260223,2.475614352998495,6048,8,6,2,1,7,0.125,-0.0009745012859492252,-0.010526123532187293,-0.0013215999315399562,-0.0015809407478815307,0.6711088498988608,-23.10837555583871,-0.010526123532187293,0.0018187830687830687,1.9050768976351913,4.836232121578392,20160,27,23,4,4,23,0.14814814814814814,0.0019349543799622726,-0.030024109721174752,-0.0011279462050479247,-0.001570158543597343,1.2103328503998214,-20.258586019320624,-0.03160964599402749,0.0015376984126984127,1.9286670965821717,2.8941875648053603,,,,
BTCUSDT,vwap_volume_rsi_reversion,120.0,240.0,1.5,35.0,70.0,1.2,14,1.2,20,off,14112,39,36,3,6,33,0.15384615384615385,0.004019987218000232,-0.041907953526775565,-0.0010956352126166155,-0.0017447331618526617,1.182764090144833,-20.4197186945939,-0.04842994436669723,0.002834467120181406,3.9798738572744665,1.7767240932762551,6048,16,13,3,2,14,0.125,-0.005941229149046268,-0.02486333814047026,-0.0015716662274771476,-0.0017518464673044398,0.4592738766403107,-29.820517346799186,-0.02486333814047026,0.003472222222222222,3.8101537952703826,3.801314082583031,20160,55,49,6,8,47,0.14545454545454545,-0.0019451255962841252,-0.06572932004793475,-0.0012341169623942252,-0.0017447331618526617,0.9435963422189804,-23.11068074797286,-0.06862154937947573,0.003025793650793651,3.9287663078525723,2.1024801755005726,,,,
BTCUSDT,vwap_volume_rsi_reversion,120.0,240.0,1.5,35.0,70.0,1.2,14,1.2,20,neutral_only,14112,18,16,2,3,15,0.16666666666666666,0.003610109439952325,-0.017843927668729,-0.0009989712171574823,-0.001632131135214786,1.4937413655345964,-15.995584241207036,-0.022173908662582398,0.0013463718820861678,1.8368648572036,1.9730909691889957,6048,6,4,2,1,5,0.16666666666666666,-0.000929804361596176,-0.008102675422667849,-0.0013546898531223914,-0.0016049462325919627,0.6383064992198164,-19.529042877588058,-0.008536890425157817,0.0013227513227513227,1.4288076732263935,4.3957284694683665,20160,24,20,4,4,20,0.16666666666666666,0.0026769483828530394,-0.025802019537231602,-0.0010879008761487095,-0.0016069893274572521,1.2718964731489102,-16.914604678993985,-0.029242998821573107,0.0013392857142857143,1.714370752517486,2.2883942034020928,,,,
BTCUSDT,vwap_volume_rsi_reversion,120.0,240.0,1.5,35.0,70.0,1.2,14,1.2,20,contrarian_ok,14112,19,17,2,3,16,0.15789473684210525,0.003657770465950838,-0.018975872772812763,-0.001007052227654179,-0.0015742447333279219,1.5002212479528823,-16.786130370008394,-0.023300863418467044,0.001417233560090703,1.9389129048260223,2.0737113294522027,6048,8,6,2,2,6,0.25,0.0018006571956630246,-0.007774197075530953,-0.0009742389871500101,-0.0015809407478815307,1.6106154684785599,-15.743678664654004,-0.007774197075530953,0.0018187830687830687,1.9050768976351913,2.015153983354163,20160,27,23,4,5,22,0.18518518518518517,0.00546501405232358,-0.026602547673727606,-0.0009973297860233143,-0.0015742447333279219,1.5319641121874796,-16.470168884082078,-0.029615902072272826,0.0015376984126984127,1.9286670965821717,2.0560092439505993,,,,
BTCUSDT,vwap_volume_rsi_reversion,120.0,240.0,1.5,35.0,70.0,1.5,14,0.8,10,off,14112,35,32,3,7,28,0.2,0.007691235549115216,-0.033770840236645006,-0.0009801083248378475,-0.0015372762184981059,1.577777964618199,-20.85424193966679,-0.03861962192141111,0.002551020408163265,3.571681666784778,1.9984235849772605,6048,17,14,3,2,15,0.11764705882352941,-0.005513269948038468,-0.025613684470947806,-0.0015247177201656494,-0.0017829847903358053,0.43689060632697957,-32.80105727443311,-0.025613684470947806,0.0031415343915343914,4.048288407474781,4.763161666482282,20160,52,46,6,9,43,0.17307692307692307,0.0021355617432605722,-0.05851952906145241,-0.0011581537040796289,-0.001570099304212834,1.094104015586479,-24.694615933934,-0.06020649797977595,0.002728174603174603,3.7144699637878866,2.466458247770579,,,,
BTCUSDT,vwap_volume_rsi_reversion,120.0,240.0,1.5,35.0,70.0,1.5,14,0.8,10,neutral_only,14112,15,13,2,3,12,0.2,0.004880109930661902,-0.013050818928916352,-0.0008748844427917037,-0.0014494964888852812,2.292198754993393,-15.445402415620007,-0.015476965833095657,0.0011337868480725624,1.5307207143363333,2.080753052650122,6048,6,4,2,0,6,0.0,-0.001316698639706182,-0.00848725137288997,-0.0014195253450384774,-0.001469964155061364,0.23006368270850236,-22.352793474819137,-0.00848725137288997,0.0011574074074074073,1.4288076732263935,18.293774257423514,20160,21,17,4,3,18,0.14285714285714285,0.003556985656848477,-0.02142730472093446,-0.0010304961291479249,-0.0014494964888852812,1.6490008861612409,-17.5799171924878,-0.0230268934525083,0.001140873015873016,1.5000744084528004,2.78628814065006,,,,
BTCUSDT,vwap_volume_rsi_reversion,120.0,240.0,1.5,35.0,70.0,1.5,14,0.8,10,contrarian_ok,14112,16,14,2,3,13,0.1875,0.004927831268454863,-0.014188288140750238,-0.0008922360661543922,-0.0013010034527400004,2.3047821742712227,-16.402251833800324,-0.016611638885350333,0.0012046485260770975,1.6327687619587556,2.2073522828496945,6048,7,5,2,1,6,0.14285714285714285,0.00027264577851005,-0.008099133756499288,-0.001160816029329878,-0.0014467723623983397,1.160333904714029,-21.196266715132822,-0.008099133756499288,0.001488095238095238,1.6669422854307923,4.231703106381093,20160,23,19,4,4,19,0.17391304347826086,0.005201820599357365,-0.022172509053821732,-0.0009739777940773661,-0.0014467723623983397,1.9478188027340668,-17.866629916228103,-0.023770879663881028,0.0012896825396825397,1.6429386378292574,2.5834907023133833,,,,
BTCUSDT,vwap_volume_rsi_reversion,120.0,240.0,1.5,35.0,70.0,1.5,14,0.8,20,off,14112,35,32,3,6,29,0.17142857142857143,0.007556143124160197,-0.033900549042774286,-0.000983464580674847,-0.0016067583952969133,1.4697631420807626,-18.12159608663524,-0.04132249956978107,0.002551020408163265,3.571681666784778,1.7712664120194979,6048,17,14,3,2,15,0.11764705882352941,-0.005779093505947075,-0.025874451058463643,-0.0015402952221179873,-0.0018242330161506658,0.45160098978614804,-31.528280780893457,-0.025874451058463643,0.0031415343915343914,4.048288407474781,4.282202214627597,20160,52,46,6,8,44,0.15384615384615385,0.0017333819605545031,-0.05889784200417536,-0.0011655053673004891,-0.0016948558416654757,1.0672258005794777,-22.198413128337936,-0.06195895525648765,0.002728174603174603,3.7144699637878866,2.191338091619962,,,,
BTCUSDT,vwap_volume_rsi_reversion,120.0,240.0,1.5,35.0,70.0,1.5,14,0.8,20,neutral_only,14112,15,13,2,3,12,0.2,0.004892877020868269,-0.013038269743437914,-0.0008737472663111965,-0.0015372762184981059,2.0192164073903656,-13.410981314717533,-0.017389437194378465,0.0011337868480725624,1.5307207143363333,1.8565669993334653,6048,6,4,2,1,5,0.16666666666666666,-7.444878356710483e-05,-0.007252439687904344,-0.0012121291373149274,-0.001469964155061364,0.9574597488297246,-19.44095610002513,-0.007687026891329385,0.0011574074074074073,1.4288076732263935,4.3957284694683665,20160,21,17,4,4,17,0.19047619047619047,0.004818063968559105,-0.020196150166393312,-0.0009704278008836911,-0.0015266783580678777,1.7402994382506818,-15.06094635257437,-0.023656930025938827,0.001140873015873016,1.5000744084528004,2.2235422779551666,,,,
BTCUSDT,vwap_volume_rsi_reversion,120.0,240.0,1.5,35.0,70.0,1.5,14,0.8,20,contrarian_ok,14112,16,14,2,3,13,0.1875,0.004940598964964904,-0.014175753418338766,-0.0008911699632039167,-0.0015319772882829918,2.0291069324524407,-14.32571480894603,-0.018521906103467822,0.0012046485260770975,1.6327687619587556,1.9706853225023897,6048,7,5,2,2,5,0.2857142857142857,0.0030512686669448286,-0.005340457351681094,-0.0007638320928842253,-0.0014467723623983397,2.784722233679659,-12.50994311753946,-0.005914587720941111,0.001488095238095238,1.6669422854307923,1.763259735434893,20160,23,19,4,5,18,0.21739130434782608,0.00800694272672775,-0.019440505763461124,-0.0008524149591935759,-0.0014931559477243882,2.227602442656795,-13.780219510863315,-0.023040271247116828,0.0012896825396825397,1.6429386378292574,1.902568172516521,,,,
BTCUSDT,vwap_volume_rsi_reversion,120.0,240.0,1.5,35.0,70.0,1.5,14,1.2,10,off,14112,35,32,3,8,27,0.22857142857142856,0.003948872528512171,-0.037363533501414525,-0.00108619578516249,-0.00169001753710165,1.2117465706084243,-20.755032756876066,-0.04204343767324559,0.002551020408163265,3.571681666784778,1.8425848044372617,6048,15,12,3,2,13,0.13333333333333333,-0.004660895611421023,-0.022432781879856867,-0.0015108342803650389,-0.0016397339215865824,0.49210441517672343,-29.50781024864241,-0.022432781879856867,0.0031415343915343914,3.5720191830659833,3.984460382892514,20160,50,44,6,10,40,0.2,-0.0007304283655472643,-0.0589581473839732,-0.0012135873337232547,-0.0016648757293441163,0.9757290880780474,-23.33934070002725,-0.06049638767071519,0.002728174603174603,3.5716057344114294,2.1968674070562555,,,,
BTCUSDT,vwap_volume_rsi_reversion,120.0,240.0,1.5,35.0,70.0,1.5,14,1.2,10,neutral_only,14112,15,13,2,3,12,0.2,0.002984287791683249,-0.01491504893496387,-0.0010006838045199036,-0.0015742447333279219,1.528132503328944,-15.658846643413156,-0.017336613135246592,0.0011337868480725624,1.5307207143363333,2.080753052650122,6048,6,4,2,0,6,0.0,-0.0021709915732789353,-0.009336429556809467,-0.0015620860608459412,-0.0016049462325919627,0.1533757884723349,-22.18612564497205,-0.009336429556809467,0.0011574074074074073,1.4288076732263935,18.293774257423514,20160,21,17,4,3,18,0.14285714285714285,0.0008068173547564061,-0.02411222518805567,-0.0011610844491844856,-0.0015742447333279219,1.0993339241075013,-17.653868068715987,-0.025707425110760074,0.001140873015873016,1.5000744084528004,2.78628814065006,,,,
BTCUSDT,vwap_volume_rsi_reversion,120.0,240.0,1.5,35.0,70.0,1.5,14,1.2,10,contrarian_ok,14112,16,14,2,3,13,0.1875,0.0030319190976719756,-0.016050369602296777,-0.0010101729677745794,-0.0013633775749613208,1.5365214495141637,-16.543768110844756,-0.018469142924614212,0.0012046485260770975,1.6327687619587556,2.2073522828496945,6048,7,5,2,1,6,0.14285714285714285,-0.0005830067108933967,-0.008948644342612444,-0.0012830109285934185,-0.001570158543597343,0.7735559364760194,-21.154482209924264,-0.008948644342612444,0.001488095238095238,1.6669422854307923,4.231703106381093,20160,23,19,4,4,19,0.17391304347826086,0.0024471447575975525,-0.02485538489577066,-0.0010932106080237913,-0.001570158543597343,1.2985458684893867,-17.939994571338193,-0.026449370039133724,0.0012896825396825397,1.6429386378292574,2.5834907023133833,,,,
BTCUSDT,vwap_volume_rsi_reversion,120.0,240.0,1.5,35.0,70.0,1.5,14,1.2,20,off,14112,35,32,3,6,29,0.17142857142857143,0.004463339062843907,-0.03686966181835605,-0.0010711271306849714,-0.0017447331618526617,1.2191919416348322,-18.437071851100345,-0.04360841218452949,0.002551020408163265,3.571681666784778,1.6740647363226522,6048,15,12,3,2,13,0.13333333333333333,-0.005551680917719071,-0.02330871620687669,-0.0015703291124979095,-0.0017655647507860627,0.4762370243681501,-28.520692309164716,-0.02330871620687669,0.0031415343915343914,3.5720191830659833,3.5637319524215916,20160,50,44,6,8,42,0.16,-0.0011131208891798083,-0.05931899354126524,-0.0012208877252288528,-0.0017551489563193622,0.9665088062455066,-21.343050134916695,-0.06223106737263395,0.002728174603174603,3.5716057344114294,1.9907416945977967,,,,
BTCUSDT,vwap_volume_rsi_reversion,120.0,240.0,1.5,35.0,70.0,1.5,14,1.2,20,neutral_only,14112,15,13,2,3,12,0.2,0.0029872886758131045,-0.014912103288285739,-0.001000189765800917,-0.00169001753710165,1.447459197753786,-13.952736905155271,-0.019255009665591127,0.0011337868480725624,1.5307207143363333,1.8565669993334653,6048,6,4,2,1,5,0.16666666666666666,-0.000929804361596176,-0.008102675422667849,-0.0013546898531223914,-0.0016049462325919627,0.6383064992198164,-19.529042877588058,-0.008536890425157817,0.0011574074074074073,1.4288076732263935,4.3957284694683665,20160,21,17,4,4,17,0.19047619047619047,0.0020547067201768243,-0.022893950778139383,-0.001101475505035624,-0.0016397339215865824,1.2233330969855882,-15.492641850619785,-0.026345201695719855,0.001140873015873016,1.5000744084528004,2.2235422779551666,,,,
BTCUSDT,vwap_volume_rsi_reversion,120.0,240.0,1.5,35.0,70.0,1.5,14,1.2,20,contrarian_ok,14112,16,14,2,3,13,0.1875,0.0030349201243133894,-0.01604742735050746,-0.0010097098064755297,-0.001632131135214786,1.45454914186246,-14.798507476866302,-0.020385328482974696,0.0012046485260770975,1.6327687619587556,1.9706853225023897,6048,7,5,2,2,5,0.2857142857142857,0.00219323928999815,-0.006192330598105644,-0.0008860269921477659,-0.001570158543597343,1.8564814891197727,-13.34611103681204,-0.0066273818770551385,0.001488095238095238,1.6669422854307923,1.763259735434893,20160,23,19,4,5,18,0.21739130434782608,0.005234815720369879,-0.022140386973209747,-0.0009720672108105581,-0.0015742447333279219,1.5658798337412672,-14.364769215805554,-0.025594299564797085,0.0012896825396825397,1.6429386378292574,1.902568172516521,,,,
BTCUSDT,vwap_volume_rsi_reversion,120.0,240.0,2.0,30.0,65.0,1.2,14,0.8,10,off,14112,23,7,16,4,19,0.17391304347826086,0.0036069384172208174,-0.023725830813626114,-0.0010426454419032224,-0.0016085382180889495,1.4494581019877861,-18.60323780836783,-0.023725830813626114,0.0016298185941043084,2.3471050953157113,2.3647512608835632,6048,13,5,8,1,12,0.07692307692307693,-0.003936603129228833,-0.01936845773917073,-0.0015030537893706173,-0.0015770431671906714,0.4184109965877978,-29.762879034018358,-0.01936845773917073,0.0023148148148148147,3.0957499586571857,5.50395182039476,20160,36,12,24,5,31,0.1388888888888889,-0.00034386379706830006,-0.04263475580135667,-0.0012089040118220039,-0.0015927906926398105,0.9783799966803939,-22.293532131962202,-0.04263475580135667,0.0018353174603174603,2.571556128776229,2.978130398587388,,,,
BTCUSDT,vwap_volume_rsi_reversion,120.0,240.0,2.0,30.0,65.0,1.2,14,0.8,10,neutral_only,14112,11,1,10,1,10,0.09090909090909091,-0.00019163339883898622,-0.01331043384990327,-0.0012171732169070544,-0.0015294716092199223,0.947027775773664,-17.51048612089711,-0.01331043384990327,0.0007794784580498867,1.1225285238466445,3.908544695581276,6048,6,1,5,0,6,0.0,-0.00017645225400575448,-0.00735383143363133,-0.001229293336213117,-0.0014815532656623708,0.8761073180654075,-21.251090997599054,-0.00735383143363133,0.0011574074074074073,1.4288076732263935,5.79296302030959,20160,17,2,15,1,16,0.058823529411764705,-0.0003680518386993681,-0.020566382596693855,-0.0012214509060739002,-0.0015294716092199223,0.926844068172947,-18.671607807482157,-0.020566382596693855,0.0008928571428571428,1.2143459496998859,4.4154856383833465,,,,
BTCUSDT,vwap_volume_rsi_reversion,120.0,240.0,2.0,30.0,65.0,1.2,14,0.8,10,contrarian_ok,14112,13,1,12,2,11,0.15384615384615385,0.0009994557687573735,-0.014503018833387227,-0.0011228383263532026,-0.0015294716092199223,1.2512577716205477,-17.963698643686495,-0.014503018833387227,0.0009212018140589569,1.326624619091489,3.1228586190379874,6048,8,3,5,1,7,0.125,0.001153188714238862,-0.00841624149129705,-0.0010556835983917617,-0.0014359604784087365,1.6873044498670644,-22.0455103502646,-0.00841624149129705,0.001488095238095238,1.9050768976351913,3.387047274089083,20160,21,4,17,3,18,0.14285714285714285,0.002153797044109229,-0.022797199415829583,-0.0010972555728440822,-0.0014626504595988343,1.380392872601072,-19.252300708413845,-0.022797199415829583,0.0010912698412698413,1.5000744084528004,3.2184934801805505,,,,
BTCUSDT,vwap_volume_rsi_reversion,120.0,240.0,2.0,30.0,65.0,1.2,14,0.8,20,off,14112,23,7,16,3,20,0.13043478260869565,-0.0013830624989200624,-0.028585749594445042,-0.0012593300161113485,-0.0016866514783131714,0.8744051042966478,-20.373213393095725,-0.028585749594445042,0.0016298185941043084,2.3471050953157113,2.905133439070509,6048,13,5,8,3,10,0.23076923076923078,0.0003874517813711176,-0.01510627778637863,-0.0011692722666225943,-0.0015770431671906714,1.0589694386240653,-21.886379768823517,-0.01510627778637863,0.0023148148148148147,3.0957499586571857,2.174674624543278,20160,36,12,24,6,30,0.16666666666666666,-0.0009961465875782949,-0.043260203106717965,-0.0012268091621292984,-0.0016570063768182252,0.9452844494819936,-20.830364871238235,-0.043260203106717965,0.0018353174603174603,2.571556128776229,2.59087383183694,,,,
BTCUSDT,vwap_volume_rsi_reversion,120.0,240.0,2.0,30.0,65.0,1.2,14,0.8,20,neutral_only,14112,11,1,10,2,9,0.18181818181818182,-0.0010213466668478333,-0.014130245671112096,-0.0012924847968956389,-0.0016355151637551734,0.7785356406829028,-16.592252971108827,-0.014130245671112096,0.0007794784580498867,1.1225285238466445,3.6909337016491746,6048,6,1,5,2,4,0.3333333333333333,0.002627827884075007,-0.004566337087921868,-0.0007618517550554452,-0.0014815532656623708,2.853095897175692,-12.645416308207736,-0.005002100165117596,0.0011574074074074073,1.4288076732263935,1.7788596942709025,20160,17,2,15,4,13,0.23529411764705882,0.0016037972939768608,-0.01863205929416456,-0.0011052025468343942,-0.0015770431671906714,1.2680428098314491,-15.420775249674076,-0.019061664932025102,0.0008928571428571428,1.2143459496998859,2.675807227258495,,,,
BTCUSDT,vwap_volume_rsi_reversion,120.0,240.0,2.0,30.0,65.0,1.2,14,0.8,20,contrarian_ok,14112,13,1,12,2,11,0.15384615384615385,-0.00047808582867592264,-0.015959425271063088,-0.0012363925312121004,-0.001626199848652775,0.9057538296212992,-17.897372927549377,-0.015959425271063088,0.0009212018140589569,1.326624619091489,3.4310142037494447,6048,8,3,5,3,5,0.375,0.00549933914554912,-0.004106459238844895,-0.000513288623926224,-0.0014359604784087365,4.270451447584449,-9.229948456994572,-0.00465907692356704,0.001488095238095238,1.9050768976351913,1.3382613074112477,20160,21,4,17,5,16,0.23809523809523808,0.005018624160760821,-0.020000347780557037,-0.0009609243760555759,-0.0015523342092843772,1.7493796064854288,-14.99105324523266,-0.020544146004636277,0.0010912698412698413,1.5000744084528004,2.1501252475101493,,,,
BTCUSDT,vwap_volume_rsi_reversion,120.0,240.0,2.0,30.0,65.0,1.2,14,1.2,10,off,14112,23,7,16,4,19,0.17391304347826086,0.0003231175079159154,-0.026924053173477347,-0.001185021196277475,-0.0016942074138296614,1.0304154114055626,-19.179465873351745,-0.026924053173477347,0.0016298185941043084,2.3471050953157113,2.3647512608835632,6048,12,5,7,1,11,0.08333333333333333,-0.005628850691987042,-0.019860322592693103,-0.001669816087260664,-0.0017470330323562588,0.3345475600866614,-27.953230192028144,-0.019860322592693103,0.0023148148148148147,2.857615346452787,5.080570911133624,20160,35,12,23,5,30,0.14285714285714285,-0.0053075519642789,-0.04624965538464254,-0.0013512365874717113,-0.0017285013139264548,0.7326494398669967,-22.055205494210597,-0.04624965538464254,0.0018353174603174603,2.5001240140880006,2.895404554182183,,,,
BTCUSDT,vwap_volume_rsi_reversion,120.0,240.0,2.0,30.0,65.0,1.2,14,1.2,10,neutral_only,14112,11,1,10,1,10,0.09090909090909091,-0.001223221685613174,-0.01432970972713521,-0.0013109524526896002,-0.0015939756893982515,0.7345457899319896,-17.345766728375832,-0.01432970972713521,0.0007794784580498867,1.1225285238466445,3.908544695581276,6048,6,1,5,0,6,0.0,-0.0008857364463854545,-0.008058870074569735,-0.0013475139435795357,-0.0016223298984935563,0.5840715453768927,-21.030885629475655,-0.008058870074569735,0.0011574074074074073,1.4288076732263935,5.79296302030959,20160,17,2,15,1,16,0.058823529411764705,-0.0021078746799697567,-0.022273098532807678,-0.0013238565082978127,-0.0015939756893982515,0.6869363912417372,-18.499353810905188,-0.022273098532807678,0.0008928571428571428,1.2143459496998859,4.4154856383833465,,,,
BTCUSDT,vwap_volume_rsi_reversion,120.0,240.0,2.0,30.0,65.0,1.2,14,1.2,10,contrarian_ok,14112,13,1,12,2,11,0.15384615384615385,-0.000246545141008192,-0.01573119684652713,-0.0012185822892712154,-0.0015939756893982515,0.9538724286639461,-17.861683901126433,-0.01573119684652713,0.0009212018140589569,1.326624619091489,3.1228586190379874,6048,8,3,5,1,7,0.125,0.00031229498202467454,-0.00925009827898804,-0.0011606708435901519,-0.001553940717613188,1.1248696332446106,-21.96712406580894,-0.00925009827898804,0.001488095238095238,1.9050768976351913,3.387047274089083,20160,21,4,17,3,18,0.14285714285714285,6.567284620584424e-05,-0.02483578000863862,-0.0011965207861546197,-0.0015917229521657183,1.0094194200957598,-19.162994050142494,-0.02483578000863862,0.0010912698412698413,1.5000744084528004,3.2184934801805505,,,,
BTCUSDT,vwap_volume_rsi_reversion,120.0,240.0,2.0,30.0,65.0,1.2,14,1.2,20,off,14112,23,7,16,3,20,0.13043478260869565,-0.003441298540136306,-0.030590325324982848,-0.0013488941787425262,-0.0018392997729789406,0.7526596330094621,-20.3359803963597,-0.030590325324982848,0.0016298185941043084,2.3471050953157113,2.6484995523387824,6048,12,5,7,3,9,0.25,-0.0013121420722023158,-0.015600280462750415,-0.0013082194376169722,-0.0017470330323562588,0.8467168520597972,-20.881312921256864,-0.015600280462750415,0.0023148148148148147,2.857615346452787,2.007391961116872,20160,35,12,23,6,29,0.17142857142857143,-0.0047489251397413446,-0.04571338813321668,-0.0013349485532137648,-0.0018180919268539141,0.7883651375988274,-20.471796806837787,-0.04571338813321668,0.0018353174603174603,2.5001240140880006,2.387112089849743,,,,
BTCUSDT,vwap_volume_rsi_reversion,120.0,240.0,2.0,30.0,65.0,1.2,14,1.2,20,neutral_only,14112,11,1,10,2,9,0.18181818181818182,-0.0028119613113064545,-0.01589948610769576,-0.0014554582332602201,-0.0018180919268539141,0.5599941828727404,-16.674862261742838,-0.01589948610769576,0.0007794784580498867,1.1225285238466445,3.6909337016491746,6048,6,1,5,2,4,0.3333333333333333,0.0019165543090911008,-0.0052733555795738685,-0.0008800723624218638,-0.0016223298984935563,1.9020639314503127,-13.284008526533981,-0.005708809150907879,0.0011574074074074073,1.4288076732263935,1.7788596942709025,20160,17,2,15,4,13,0.23529411764705882,-0.0009007962787835888,-0.02108899804349107,-0.0012523808670819767,-0.0017285013139264548,0.8954147360158404,-15.680063024036306,-0.021517528126817176,0.0008928571428571428,1.2143459496998859,2.675807227258495,,,,
BTCUSDT,vwap_volume_rsi_reversion,120.0,240.0,2.0,30.0,65.0,1.2,14,1.2,20,contrarian_ok,14112,13,1,12,2,11,0.15384615384615385,-0.0024823811510706895,-0.017935046666033183,-0.0013906854330841432,-0.0018180919268539141,0.6471638695521427,-17.954000074467842,-0.017935046666033183,0.0009212018140589569,1.326624619091489,3.4310142037494447,6048,8,3,5,3,5,0.375,0.00465479497232546,-0.004943940270230818,-0.0006182758691246142,-0.001553940717613188,2.846967631722715,-10.316898725886833,-0.005190504363395854,0.001488095238095238,1.9050768976351913,1.3382613074112477,20160,21,4,17,5,16,0.23809523809523808,0.002160858845953184,-0.02279031713680324,-0.0010964341706233703,-0.0016942074138296614,1.2278469606974862,-15.471846498694958,-0.02303245909145135,0.0010912698412698413,1.5000744084528004,2.1501252475101493,,,,
BTCUSDT,vwap_volume_rsi_reversion,120.0,240.0,2.0,30.0,65.0,1.5,14,0.8,10,off,14112,22,7,15,3,19,0.13636363636363635,0.002298789214387087,-0.023828474215334294,-0.0010948179138318295,-0.0016102997513291128,1.2873733633773834,-18.686530801335113,-0.023828474215334294,0.0015589569160997733,2.245057047693289,2.5467215170244155,6048,12,4,8,1,11,0.08333333333333333,-0.003676414585101595,-0.01793351263189258,-0.0015065458855867432,-0.0016277703785359742,0.4351881363575681,-28.353618662703095,-0.01793351263189258,0.001984126984126984,2.857615346452787,5.080570911133624,20160,34,11,23,4,30,0.11764705882352941,-0.0013860766729103524,-0.04133465860388752,-0.0012401336685688579,-0.0016102997513291128,0.9063143463354963,-21.835376802618377,-0.04133465860388752,0.0016865079365079366,2.4286918993997717,3.0907695349574595,,,,
