symbol,strategy,bb_window,squeeze_quantile,volume_multiple,rsi_min,atr_period,atr_stop,atr_trail,max_hold,markov_gate,train_bars,train_trades,train_long_trades,train_short_trades,train_wins,train_losses,train_win_rate,train_gross_total_return,train_net_total_return,train_avg_trade_return_net,train_median_trade_return_net,train_profit_factor,train_sharpe_per_bar,train_max_drawdown,train_exposure,train_trades_per_day,train_fee_to_gross_profit,test_bars,test_trades,test_long_trades,test_short_trades,test_wins,test_losses,test_win_rate,test_gross_total_return,test_net_total_return,test_avg_trade_return_net,test_median_trade_return_net,test_profit_factor,test_sharpe_per_bar,test_max_drawdown,test_exposure,test_trades_per_day,test_fee_to_gross_profit,all_bars,all_trades,all_long_trades,all_short_trades,all_wins,all_losses,all_win_rate,all_gross_total_return,all_net_total_return,all_avg_trade_return_net,all_median_trade_return_net,all_profit_factor,all_sharpe_per_bar,all_max_drawdown,all_exposure,all_trades_per_day,all_fee_to_gross_profit
BTCUSDT,bb_vwap_momentum_breakout,20,0.1,1.2,55,14,0.8,1.5,20,off,14112,88,39,49,5,83,0.056818181818181816,0.0031789653093581283,-0.09740893184273325,-0.0011638102361094572,-0.00136255255603681,1.235291136890094,-52.842864521518244,-0.09740893184273325,0.007511337868480726,8.980228190773156,6.3158490120585915,6048,45,20,25,2,43,0.044444444444444446,0.004424984151607747,-0.04840133644404354,-0.001101766399806899,-0.0012327282994455612,1.9624961302922692,-57.606611783554534,-0.04840133644404354,0.009093915343915343,10.71605754919795,5.991166209785474,20160,133,59,74,7,126,0.05263157894736842,0.007618016332078259,-0.1410955458040013,-0.0011428179606687424,-0.0013362527193113915,1.4195307042718537,-54.299983163397,-0.1410955458040013,0.00798611111111111,9.500471253534402,6.202125737365712
BTCUSDT,bb_vwap_momentum_breakout,20,0.1,1.2,55,14,0.8,1.5,20,trend_only,14112,45,9,36,5,40,0.1111111111111111,0.005259798065461618,-0.047609481873946646,-0.0010832247007275019,-0.0013547505617138788,1.7535086981131225,-35.61084725583214,-0.047609481873946646,0.003826530612244898,4.592162143009,4.415812276384743,6048,12,7,5,2,10,0.16666666666666666,0.003975588854469914,-0.010381909985813231,-0.0008690055526765334,-0.001009158083690419,3.6739196437143526,-24.159235500136038,-0.011268301571393136,0.0023148148148148147,2.857615346452787,2.6386344995113626,20160,57,16,41,7,50,0.12280701754385964,0.009256297714496986,-0.05749711450447326,-0.0010381259327167719,-0.0013353097214642495,2.0907276374817303,-32.582525408890206,-0.05749711450447326,0.003373015873015873,4.071630537229029,3.867433229682196
BTCUSDT,bb_vwap_momentum_breakout,20,0.1,1.2,55,14,0.8,1.5,40,off,14112,88,39,49,5,83,0.056818181818181816,0.0031789653093581283,-0.09740893184273325,-0.0011638102361094572,-0.00136255255603681,1.235291136890094,-52.842864521518244,-0.09740893184273325,0.007511337868480726,8.980228190773156,6.3158490120585915,6048,45,20,25,2,43,0.044444444444444446,0.004424984151607747,-0.04840133644404354,-0.001101766399806899,-0.0012327282994455612,1.9624961302922692,-57.606611783554534,-0.04840133644404354,0.009093915343915343,10.71605754919795,5.991166209785474,20160,133,59,74,7,126,0.05263157894736842,0.007618016332078259,-0.1410955458040013,-0.0011428179606687424,-0.0013362527193113915,1.4195307042718537,-54.299983163397,-0.1410955458040013,0.00798611111111111,9.500471253534402,6.202125737365712
BTCUSDT,bb_vwap_momentum_breakout,20,0.1,1.2,55,14,0.8,1.5,40,trend_only,14112,45,9,36,5,40,0.1111111111111111,0.005259798065461618,-0.047609481873946646,-0.0010832247007275019,-0.0013547505617138788,1.7535086981131225,-35.61084725583214,-0.047609481873946646,0.003826530612244898,4.592162143009,4.415812276384743,6048,12,7,5,2,10,0.16666666666666666,0.003975588854469914,-0.010381909985813231,-0.0008690055526765334,-0.001009158083690419,3.6739196437143526,-24.159235500136038,-0.011268301571393136,0.0023148148148148147,2.857615346452787,2.6386344995113626,20160,57,16,41,7,50,0.12280701754385964,0.009256297714496986,-0.05749711450447326,-0.0010381259327167719,-0.0013353097214642495,2.0907276374817303,-32.582525408890206,-0.05749711450447326,0.003373015873015873,4.071630537229029,3.867433229682196
BTCUSDT,bb_vwap_momentum_breakout,20,0.1,1.2,55,14,1.2,1.0,20,off,14112,91,41,50,2,89,0.02197802197802198,0.0004301844494547513,-0.10312158531900983,-0.0011951919437559165,-0.0012827302572823373,1.0343751372371908,-55.305236592109765,-0.10312158531900983,0.007511337868480726,9.286372333640422,8.294268197944696,6048,46,20,26,1,45,0.021739130434782608,0.0037056995340736254,-0.050224708885648894,-0.001119485037325994,-0.0012451470594568514,1.7749836818635856,-58.8258351310597,-0.050224708885648894,0.009093915343915343,10.95419216140235,6.507330182047011,20160,137,61,76,3,134,0.021897810218978103,0.004137478117842042,-0.14816704260218516,-0.001169772106560468,-0.0012737905885190847,1.2365433804733594,-56.38065476602738,-0.14816704260218516,0.00798611111111111,9.786199712287317,7.5940736657565
BTCUSDT,bb_vwap_momentum_breakout,20,0.1,1.2,55,14,1.2,1.0,20,trend_only,14112,47,10,37,2,45,0.0425531914893617,0.0010139043635883915,-0.053911597528819244,-0.001178319212049961,-0.0013323620089241916,1.1408535312339068,-38.708572343696765,-0.053911597528819244,0.003826530612244898,4.796258238253844,6.833513119801221,6048,12,7,5,1,11,0.08333333333333333,0.0026915030704672827,-0.011649150906631767,-0.0009757501522870995,-0.0012198370752304,3.506357444546319,-26.451570336052956,-0.011649150906631767,0.0023148148148148147,2.857615346452787,3.8250393782320407,20160,59,17,42,3,56,0.05084745762711865,0.003708136360763614,-0.06493272410022011,-0.001137118725318532,-0.0012766920303840734,1.446550867765951,-35.46802404165433,-0.06493272410022011,0.003373015873015873,4.214494766605487,5.891110063552643
BTCUSDT,bb_vwap_momentum_breakout,20,0.1,1.2,55,14,1.2,1.0,40,off,14112,91,41,50,2,89,0.02197802197802198,0.0004301844494547513,-0.10312158531900983,-0.0011951919437559165,-0.0012827302572823373,1.0343751372371908,-55.305236592109765,-0.10312158531900983,0.007511337868480726,9.286372333640422,8.294268197944696,6048,46,20,26,1,45,0.021739130434782608,0.0037056995340736254,-0.050224708885648894,-0.001119485037325994,-0.0012451470594568514,1.7749836818635856,-58.8258351310597,-0.050224708885648894,0.009093915343915343,10.95419216140235,6.507330182047011,20160,137,61,76,3,134,0.021897810218978103,0.004137478117842042,-0.14816704260218516,-0.001169772106560468,-0.0012737905885190847,1.2365433804733594,-56.38065476602738,-0.14816704260218516,0.00798611111111111,9.786199712287317,7.5940736657565
BTCUSDT,bb_vwap_momentum_breakout,20,0.1,1.2,55,14,1.2,1.0,40,trend_only,14112,47,10,37,2,45,0.0425531914893617,0.0010139043635883915,-0.053911597528819244,-0.001178319212049961,-0.0013323620089241916,1.1408535312339068,-38.708572343696765,-0.053911597528819244,0.003826530612244898,4.796258238253844,6.833513119801221,6048,12,7,5,1,11,0.08333333333333333,0.0026915030704672827,-0.011649150906631767,-0.0009757501522870995,-0.0012198370752304,3.506357444546319,-26.451570336052956,-0.011649150906631767,0.0023148148148148147,2.857615346452787,3.8250393782320407,20160,59,17,42,3,56,0.05084745762711865,0.003708136360763614,-0.06493272410022011,-0.001137118725318532,-0.0012766920303840734,1.446550867765951,-35.46802404165433,-0.06493272410022011,0.003373015873015873,4.214494766605487,5.891110063552643
BTCUSDT,bb_vwap_momentum_breakout,20,0.1,1.2,55,14,1.2,1.5,20,off,14112,87,39,48,5,82,0.05747126436781609,0.0011413642168496274,-0.09816222086116388,-0.0011867493533492478,-0.0013588344107088523,1.0708310974140574,-52.1550353310882,-0.09816222086116388,0.007511337868480726,8.878180143150733,5.99028063412489,6048,45,20,25,2,43,0.044444444444444446,0.0031738864517547594,-0.049588058083532616,-0.0011294538793438853,-0.0012212477050045566,1.5382277707200798,-57.37602059947306,-0.049588058083532616,0.009093915343915343,10.71605754919795,5.951871737782289,20160,132,59,73,7,125,0.05303030303030303,0.004318873229029796,-0.1428826050350247,-0.0011672168053928741,-0.0013174274707606003,1.195158952221875,-53.75773557450202,-0.1428826050350247,0.00798611111111111,9.429039138846173,5.977131122290453
BTCUSDT,bb_vwap_momentum_breakout,20,0.1,1.2,55,14,1.2,1.5,20,trend_only,14112,45,9,36,5,40,0.1111111111111111,0.004837625472287721,-0.04800993240136053,-0.001092546148299953,-0.0013353097214642495,1.6080852399653711,-35.36985924314626,-0.04800993240136053,0.003826530612244898,4.592162143009,4.222937509039843,6048,12,7,5,2,10,0.16666666666666666,0.0035831708669253892,-0.010769180972957204,-0.0009015702089685021,-0.001009158083690419,2.908718186278709,-24.13893898411209,-0.011655225683568027,0.0023148148148148147,2.857615346452787,2.6386344995113626,20160,57,16,41,7,50,0.12280701754385964,0.008438130377870445,-0.05826208572378766,-0.0010523406873880687,-0.001290523262775255,1.8563796973111588,-32.386846350551934,-0.05826208572378766,0.003373015873015873,4.071630537229029,3.749038983478544
