timestamp,open,high,low,close,volume,turnover,tpv,rsi14,atr14,ret1,markov_score
2026-05-11 00:07:00,2366.8,2367.3,2365.19,2366.38,2031.82,4807533.2151,4807875.3478,24.265992538969144,2.476648204685301,-0.00017745479127939667,0.0
2026-05-11 00:08:00,2366.38,2368.94,2365.38,2368.52,3464.06,8201334.6887,8201554.643466666,32.05480927422414,2.5540304757792045,0.0009043348912685101,0.0
2026-05-11 00:09:00,2368.52,2369.02,2366.84,2367.22,4495.19,10644922.2979,10643231.395066665,30.03407559813627,2.5273140132235357,-0.0005488659584889088,0.0
2026-05-11 00:10:00,2367.22,2369.73,2367.22,2369.02,3129.8,7413460.5958,7413421.635333332,36.04579653393337,2.526077297993299,0.0007603855999864795,0.0
2026-05-11 00:11:00,2369.02,2369.24,2367.68,2367.93,458.54,1085921.4774,1085952.6396666667,34.13318101192303,2.4570717767080597,-0.00046010586656086705,0.0
2026-05-11 00:12:00,2367.93,2368.26,2365.2,2365.37,573.76,1357554.1009,1357674.9002666667,30.09434602276204,2.5001380783717986,-0.0010811130396590762,0.0
2026-05-11 00:13:00,2365.37,2365.94,2365.0,2365.0,341.51,807792.9611,807778.1564666667,29.550112945840652,2.3886996442023887,-0.00015642373074820082,0.0
2026-05-11 00:14:00,2365.0,2365.01,2361.71,2362.29,3685.13,8709456.0425,8707974.473766668,25.861181119138763,2.453792526759374,-0.0011458773784355225,0.0
2026-05-11 00:15:00,2362.29,2362.56,2351.61,2352.98,12728.58,29996203.8046,29984928.049,17.690649234301205,3.0606644891336914,-0.003941091059946,0.0
2026-05-11 00:16:00,2352.98,2354.36,2351.01,2351.88,12385.28,29135723.0244,29135339.093333337,17.00696361747943,3.0813313113384213,-0.0004674922863772135,0.0
2026-05-11 00:17:00,2351.88,2353.78,2350.52,2352.04,2702.67,6356756.0105,6356986.1426,17.506359688856094,3.09409336052855,6.803068183747207e-05,0.0
2026-05-11 00:18:00,2352.04,2355.71,2351.31,2353.74,1291.17,3039251.2112,3038880.4964,22.82034011143479,3.187372406205089,0.0007227768235233967,0.0
2026-05-11 00:19:00,2353.74,2354.21,2351.83,2352.41,1360.1,3200354.3808,3200065.9483333332,21.645562245308227,3.1297029486190193,-0.0005650581627537621,0.0
2026-05-11 00:20:00,2352.41,2354.17,2349.63,2352.63,2881.69,6776540.2119,6778147.922233334,22.357576110555897,3.230438452289087,9.352111239113725e-05,0.0
2026-05-11 00:21:00,2352.63,2358.02,2352.26,2356.82,1738.52,4095278.0045,4095431.5640000002,34.55521857755845,3.411121419982707,0.0017809855353370097,0.0
2026-05-11 00:22:00,2356.82,2357.16,2350.94,2351.65,6727.98,15839520.6984,15832618.934999999,28.58743337478559,3.611755604269642,-0.002193633794689509,0.0
2026-05-11 00:23:00,2351.65,2355.98,2351.65,2355.85,1411.07,3322229.4758,3322354.9078666666,37.96105414712499,3.6630587753932335,0.001785980056556058,0.0
2026-05-11 00:24:00,2355.85,2357.53,2355.78,2357.44,964.47,2273084.4703,2273175.4175,41.11235206587358,3.5264117200080025,0.0006749156355456698,0.0
2026-05-11 00:25:00,2357.44,2359.0,2356.5,2357.99,771.55,1819240.385,1819183.7364999999,42.20595185241053,3.453096597150288,0.00023330392289921953,0.0
2026-05-11 00:26:00,2357.99,2358.14,2356.57,2357.3,600.96,1416617.4044,1416665.0432,41.17291246125941,3.318589697353818,-0.0002926221061155809,0.0
2026-05-11 00:27:00,2357.3,2357.33,2354.24,2354.42,433.96,1022396.8046,1022119.0068,37.09204879813061,3.302261861828556,-0.0012217367327027606,0.0
2026-05-11 00:28:00,2354.42,2354.99,2352.26,2354.23,865.41,2036635.9911,2037025.1355999997,36.83267888287261,3.2613860145550566,-8.069928050224995e-05,0.0
2026-05-11 00:29:00,2354.23,2354.86,2353.73,2354.85,362.99,854557.4706,854652.6952000001,38.347673260020336,3.1091441563725604,0.0002633557468896264,0.0
2026-05-11 00:30:00,2354.85,2356.68,2354.17,2356.37,413.44,973886.3738,973957.1456,42.0191415750109,3.066348145203075,0.0006454763573051636,0.0
2026-05-11 00:31:00,2356.37,2361.06,2356.37,2360.91,982.26,2317685.124,2317590.0828,51.340062223362494,3.1823232776885737,0.0019266923276055614,0.0
2026-05-11 00:32:00,2360.91,2363.13,2360.4,2362.38,900.98,2128251.6775,2128087.7306000004,53.92294698381038,3.1500144721393912,0.0006226412696799244,0.0
2026-05-11 00:33:00,2362.38,2362.38,2361.0,2361.0,298.77,705687.4432,705533.4042,51.17662437653798,3.0235848669865852,-0.0005841566555762068,0.0
2026-05-11 00:34:00,2361.0,2361.07,2359.33,2360.03,373.26,880932.158,880947.1006,49.276866105564075,2.9319002336304174,-0.0004108428631934835,0.0
2026-05-11 00:35:00,2360.03,2360.58,2359.67,2360.17,191.78,452627.6996,452627.6492,49.56785414600885,2.7874787883710916,5.932127981411739e-05,0.0
2026-05-11 00:36:00,2360.17,2361.71,2360.17,2360.55,335.69,792568.8096,792500.3089,50.399607233132215,2.6983731606302968,0.00016100535130947335,0.0
2026-05-11 00:37:00,2360.55,2361.52,2359.76,2359.78,269.39,635937.5776,635855.5844666668,48.64875102325618,2.6313465062995447,-0.0003261951663806606,0.0
2026-05-11 00:38:00,2359.78,2360.04,2358.24,2358.24,304.2,717764.8003,717559.1279999999,45.262083599280466,2.5719646129924474,-0.0006526032087739164,0.0
2026-05-11 00:39:00,2358.24,2358.51,2357.17,2358.3,969.28,2285530.5492,2285555.778133333,45.42150170721183,2.4839671406358548,2.5442703032840797e-05,0.0
2026-05-11 00:40:00,2358.3,2358.54,2357.19,2357.52,166.54,392642.2413,392659.685,43.64206432808415,2.4029694877332872,-0.00033074672433541785,0.0
2026-05-11 00:41:00,2357.52,2357.52,2351.64,2352.35,1144.56,2693511.3003,2694107.2951999996,34.10491099836314,2.6513288100380605,-0.002192982456140413,0.0
2026-05-11 00:42:00,2352.35,2353.48,2350.19,2353.39,1341.35,3153963.7291,3155329.143666666,37.08346681875962,2.696948180749625,0.00044211108040892455,0.0
2026-05-11 00:43:00,2353.39,2355.46,2352.99,2355.09,354.35,834325.2404,834321.7996666667,41.72078260802108,2.6807375964103843,0.000722362209408578,0.0
2026-05-11 00:44:00,2355.09,2355.09,2353.78,2353.78,544.6,1282413.9765,1282106.396666667,39.315987222098215,2.582827768095353,-0.0005562420119825662,0.0
2026-05-11 00:45:00,2353.78,2355.6,2352.3,2354.94,1075.94,2532524.1832,2533064.0232,42.477775142602844,2.6340543560885226,0.0004928243081341321,0.0
2026-05-11 00:46:00,2354.94,2356.36,2354.68,2356.35,658.79,1551966.8054,1551975.2860333333,46.150480464661335,2.565907616367935,0.00059874136920679,0.0
2026-05-11 00:47:00,2356.35,2356.71,2354.03,2355.22,863.8,2035171.2797,2034525.4159999997,43.740159987987084,2.5740570723416423,-0.00047955524433984653,0.0
2026-05-11 00:48:00,2355.22,2356.07,2354.64,2355.71,1088.29,2563396.814,2563438.073933333,45.07963404291361,2.4923387100315457,0.00020804850502309513,0.0
2026-05-11 00:49:00,2355.71,2356.23,2354.54,2354.54,1602.58,3774832.7608,3774241.4999333336,42.478969984077686,2.4350288021721536,-0.0004966655488154448,0.0
2026-05-11 00:50:00,2354.54,2355.3,2350.2,2354.3,4131.48,9719763.9759,9722474.168,41.9444202311583,2.6253838877313114,-0.00010193073806341602,0.0
2026-05-11 00:51:00,2354.3,2355.92,2353.5,2353.95,1193.35,2810256.797,2809690.863166666,41.131532566581356,2.610713610036223,-0.00014866414645553494,0.0
2026-05-11 00:52:00,2353.95,2354.21,2346.65,2347.68,3117.64,7322619.151,7324936.748533335,29.938072521859553,2.964234066462203,-0.0026636079780794075,0.0
2026-05-11 00:53:00,2347.68,2347.7,2343.32,2346.1,4430.4,10392334.1556,10392418.816,27.879135804187513,3.065360204572021,-0.0006730048388196019,0.0
2026-05-11 00:54:00,2346.1,2347.79,2345.41,2347.45,1269.11,2978155.9874,2978453.107166666,32.171464461772416,3.016405904245456,0.000575423042495915,0.0
2026-05-11 00:55:00,2347.45,2347.45,2345.33,2346.54,613.25,1439015.6003,1438954.33,30.83909115384523,2.9523769110850586,-0.000387654689130712,0.0
2026-05-11 00:56:00,2346.54,2348.85,2346.05,2347.47,872.31,2047794.7055,2047709.9248999998,33.8540712627737,2.9414928460075354,0.00039632821089763404,0.0
2026-05-11 00:57:00,2347.47,2350.22,2346.84,2349.94,487.93,1146089.9073,1146147.57,41.18727498170408,2.972814785578401,0.0010521966201912925,0.0
2026-05-11 00:58:00,2349.94,2350.62,2347.95,2350.13,452.57,1063291.8691,1063343.3863333333,41.7224956889805,2.9511851580370916,8.08531281650815e-05,0.0
2026-05-11 00:59:00,2350.13,2352.0,2350.1,2351.56,211.78,497928.5709,497941.37159999995,45.72583048916772,2.8761005038915917,0.0006084769778691435,0.0
2026-05-11 01:00:00,2351.56,2352.04,2349.44,2349.45,386.67,909014.2109,908794.3677000001,41.22574671686722,2.8563790393279,-0.0008972767014238103,0.0
2026-05-11 01:01:00,2349.45,2349.45,2344.74,2347.08,954.52,2239533.8893,2240344.3467999995,36.84012953947458,2.988780536518767,-0.001008746727957588,0.0
2026-05-11 01:02:00,2347.08,2347.57,2344.03,2345.5,1123.63,2635221.4791,2635698.8910000008,34.2260858144009,3.028153355338852,-0.0006731768836170104,0.0
2026-05-11 01:03:00,2345.5,2349.39,2345.02,2347.04,570.73,1340162.2617,1339588.9195,38.785356146207384,3.1239995442432122,0.0006565764229375937,0.0
2026-05-11 01:04:00,2347.04,2348.0,2346.03,2346.08,428.73,1006304.0129,1006102.1201000001,37.06074572705702,3.0415710053686826,-0.0004090258367986932,0.0
2026-05-11 01:05:00,2346.08,2348.35,2344.66,2348.35,853.46,2002669.4301,2003173.0352000003,43.46250172258152,3.0878873621280665,0.0009675714383141631,0.0
2026-05-11 01:06:00,2348.35,2349.0,2346.76,2347.72,427.17,1003028.3735,1002921.1171999999,42.18021344325996,3.0273239791189037,-0.00026827346860569534,0.0
2026-05-11 01:07:00,2347.72,2349.48,2347.66,2349.2,402.03,944245.8401,944280.0233999998,46.19617849083167,2.941086552038994,0.0006303988550593331,0.0
2026-05-11 01:08:00,2349.2,2351.0,2347.85,2350.08,672.72,1581060.2735,1580652.0632000002,48.4872256096517,2.956008941179072,0.00037459560701513794,0.0
2026-05-11 01:09:00,2350.08,2350.08,2347.86,2348.29,230.83,542142.1149,542160.4236333334,44.35034538922046,2.903436873951981,-0.0007616761982570663,0.0
2026-05-11 01:10:00,2348.29,2349.32,2346.57,2347.8,554.03,1300571.3301,1300805.1902333335,43.2622121750526,2.892477097241126,-0.000208662473544452,0.0
2026-05-11 01:11:00,2347.8,2353.37,2347.8,2353.37,856.17,2011986.4838,2013295.1705999998,56.36732346920178,3.083728733152453,0.0023724337677824003,0.0
2026-05-11 01:12:00,2353.37,2359.36,2352.71,2357.31,5511.24,12983406.7974,12987016.610399997,62.895867107917965,3.3384623950701418,0.0016741948779834814,0.0
2026-05-11 01:13:00,2357.31,2357.76,2354.85,2354.85,788.82,1858486.345,1858317.9324000003,57.14652859996708,3.3078579382794397,-0.0010435623655776771,0.0
2026-05-11 01:14:00,2354.85,2355.65,2354.53,2355.39,269.45,634558.9183,634605.9455,58.052971206689094,3.151582371259472,0.00022931396904257717,0.0
2026-05-11 01:15:00,2355.39,2356.09,2353.73,2356.09,261.98,616955.8342,617042.3672666667,59.25608316386883,3.095040773312376,0.0002971906987803141,0.0
2026-05-11 01:16:00,2356.09,2357.23,2355.56,2356.71,687.64,1620350.8108,1620423.66,60.341069259478466,2.9932521466472117,0.0002631478423997802,0.0
2026-05-11 01:17:00,2356.71,2360.0,2356.21,2359.62,930.44,2194670.1676,2194545.0884000002,65.04591431385066,3.05016270760098,0.0012347722036227804,0.0
2026-05-11 01:18:00,2359.62,2361.12,2358.51,2359.95,542.28,1279710.3567,1279704.8808,65.54509867299012,3.018722514200886,0.00013985302718233505,0.0
2026-05-11 01:19:00,2359.95,2364.5,2359.95,2363.23,2245.86,5307011.2341,5305979.0016,70.11366806282932,3.1280994774722646,0.001389859954660233,0.0
2026-05-11 01:20:00,2363.23,2363.8,2361.58,2362.04,1157.94,2735773.4369,2735602.3716,66.66021372629467,3.0632352290814064,-0.0005035481100019723,0.0
2026-05-11 01:21:00,2362.04,2362.04,2360.78,2361.25,1203.36,2841506.5231,2841562.1583999996,64.39268712001657,2.934432712718432,-0.0003344566561107598,0.0
2026-05-11 01:22:00,2361.25,2362.69,2361.03,2362.69,638.46,1507928.6976,1508129.7762000002,66.62149509867749,2.843401804667105,0.0006098464796189251,0.0
2026-05-11 01:23:00,2362.69,2364.96,2362.51,2364.19,456.37,1078819.4409,1078806.9580666667,68.81148258801433,2.815301675762299,0.0006348695766267287,0.0
2026-05-11 01:24:00,2364.19,2364.19,2361.97,2362.8,4334.9,10243443.1404,10243310.901333332,64.58284787469597,2.7727801274935815,-0.0005879392096235225,0.0
2026-05-11 01:25:00,2362.8,2363.82,2361.47,2362.27,1057.77,2498946.0151,2499002.7804,62.993279452238774,2.742581546958352,-0.00022431014051138565,0.0
2026-05-11 01:26:00,2362.27,2363.22,2361.88,2362.26,268.05,633254.5501,633255.616,62.96179124582971,2.6423971507470188,-4.233216355342684e-06,0.0
2026-05-11 01:27:00,2362.26,2362.43,2360.01,2360.62,569.4,1344241.4153,1344364.788,57.85418924475909,2.626511639979347,-0.0006942504212069656,0.0
2026-05-11 01:28:00,2360.62,2362.12,2359.87,2361.78,314.61,742801.9332,742874.9599,60.306939789551194,2.599617951409394,0.0004913963280834821,0.0
2026-05-11 01:29:00,2361.78,2361.91,2360.99,2360.99,158.3,373824.3891,373793.2623333334,57.83824249380714,2.4796452405944422,-0.00033449347526037787,0.0
2026-05-11 01:30:00,2360.99,2360.99,2358.2,2359.0,338.46,798545.2801,798561.3957999999,52.05736938427343,2.5018134376948367,-0.0008428667635186349,0.0
2026-05-11 01:31:00,2359.0,2359.76,2356.37,2359.6,885.64,2088498.3787,2088849.8390666663,53.564367037640665,2.5652553350023717,0.00025434506146670977,0.0
2026-05-11 01:32:00,2359.6,2360.97,2359.0,2360.97,84.25,198823.1976,198856.39833333332,56.896036601093634,2.5227370967879024,0.000580606882522483,0.0
2026-05-11 01:33:00,2360.97,2364.28,2360.63,2363.37,1378.34,3257948.5639,3256686.6183999996,62.03493527015996,2.6032558755887734,0.0010165313409320476,0.0
2026-05-11 01:34:00,2363.37,2363.57,2359.72,2359.72,233.7,551949.5601,551766.479,51.90067290263248,2.692309027332459,-0.0015444048117730924,0.0
2026-05-11 01:35:00,2359.72,2360.87,2358.61,2358.61,193.34,456274.8056,456159.30686666665,49.26489870589432,2.6614298110944095,-0.0004703947926023577,0.0
2026-05-11 01:36:00,2358.61,2359.8,2357.18,2359.41,397.14,936584.992,936772.5081999999,51.18890059762017,2.658470538873405,0.00033918282378175846,0.0
2026-05-11 01:37:00,2359.41,2360.0,2357.2,2357.83,140.17,330506.1693,330568.9850333333,47.36826006507264,2.668579786096746,-0.0006696589401586905,0.0
2026-05-11 01:38:00,2357.83,2359.4,2357.34,2358.8,64.66,152499.3249,152501.47213333333,49.84333503797757,2.625109801375546,0.0004113952235742513,0.0
2026-05-11 01:39:00,2358.8,2359.04,2356.94,2357.78,984.77,2321957.745,2322008.8784,47.323177721525866,2.5876019584201435,-0.00043242326606751647,0.0
2026-05-11 01:40:00,2357.78,2358.28,2355.91,2358.1,187.56,442022.0126,442159.57080000004,48.207923244884476,2.572058961390158,0.0001357208899896989,0.0
2026-05-11 01:41:00,2358.1,2360.25,2358.09,2359.79,650.56,1534903.5551,1534916.0842666666,52.72399643682056,2.5426261784337076,0.0007166786819896576,0.0
2026-05-11 01:42:00,2359.79,2361.24,2359.36,2361.23,443.71,1047270.32,1047426.2631,56.226431332799166,2.4952957371169897,0.0006102237911000952,0.0
2026-05-11 01:43:00,2361.23,2361.23,2359.55,2360.01,102.36,241619.972,241596.55480000004,52.66646795618426,2.4370603273229072,-0.0005166798660019012,0.0
2026-05-11 01:44:00,2360.01,2360.01,2357.5,2357.63,158.74,374368.0945,374369.24120000005,46.48339136693007,2.442270303942715,-0.001008470303092035,0.0
2026-05-11 01:45:00,2357.63,2357.86,2353.92,2355.73,1202.35,2832484.6666,2832540.2161666662,42.22182941347358,2.5492509965182393,-0.0008058940546227245,0.0
2026-05-11 01:46:00,2355.73,2356.54,2354.8,2356.0,267.44,629999.3663,630029.8032000001,43.02125623815944,2.491447353909778,0.00011461415357438831,0.0
2026-05-11 01:47:00,2356.0,2358.84,2355.99,2357.71,242.82,572473.2723,572451.3876,47.9346415414332,2.5170582572019624,0.0007258064516129092,0.0
2026-05-11 01:48:00,2357.71,2358.73,2357.21,2358.54,206.26,486372.8267,486394.08160000003,50.18026052023129,2.445839810258964,0.0003520365100033729,0.0
2026-05-11 01:49:00,2358.54,2361.33,2358.37,2361.04,494.55,1167153.0948,1167259.9889999998,56.29483909781698,2.482565538097612,0.0010599777828657064,0.0
2026-05-11 01:50:00,2361.04,2361.72,2359.12,2359.37,538.23,1270289.4995,1270260.4761,51.72765019765981,2.490953713947776,-0.0007073154203233178,0.0
2026-05-11 01:51:00,2359.37,2359.39,2357.18,2357.37,232.59,548516.7745,548442.5682,46.82780457112337,2.4708855915229377,-0.000847683915621511,0.0
2026-05-11 01:52:00,2357.37,2359.05,2357.03,2358.92,141.2,332976.4973,332996.6666666667,50.72350740225381,2.4386794778427263,0.000657512397290283,0.0
2026-05-11 01:53:00,2358.92,2360.04,2358.76,2359.23,1344.56,3172597.8822,3172278.6722666672,51.48902627090926,2.3559166579967994,0.00013141607176159198,0.0
2026-05-11 01:54:00,2359.23,2359.54,2357.38,2357.38,143.38,338227.0277,338104.37799999997,46.8149539274253,2.3419226109970177,-0.0007841541519901796,0.0
2026-05-11 01:55:00,2357.38,2357.67,2356.3,2356.3,100.75,237447.5754,237443.23416666666,44.2874153281312,2.2724995673543655,-0.00045813572695108107,0.0
2026-05-11 01:56:00,2356.3,2357.48,2355.82,2357.41,196.51,463100.9955,463155.0740333333,47.42896294875425,2.2287495982576147,0.000471077536815967,0.0
2026-05-11 01:57:00,2357.41,2357.41,2355.72,2356.26,70.51,166145.7759,166154.22963333334,44.62162152870854,2.1902674840963603,-0.0004878235012151233,0.0
2026-05-11 01:58:00,2356.26,2357.37,2356.03,2357.35,42.77,100806.5283,100805.32583333334,47.77683079960084,2.1295340923751693,0.00046259750621735485,0.0
2026-05-11 01:59:00,2357.35,2358.65,2357.15,2357.63,111.37,262616.2523,262589.29970000003,48.587186188250605,2.0845673714912287,0.00011877744077049002,0.0
2026-05-11 02:00:00,2357.63,2358.09,2356.8,2357.49,1263.56,2978586.7989,2978792.1576,48.184584945854105,2.0278125592418528,-5.938166718288951e-05,0.0
2026-05-11 02:01:00,2357.49,2357.49,2355.98,2356.67,99.5,234476.8597,234492.97666666665,45.791234922180934,1.990825947867418,-0.00034782756236495516,0.0
2026-05-11 02:02:00,2356.67,2359.38,2355.45,2358.45,328.01,773201.6853,773368.8575999999,51.43084964047593,2.1293383801626233,0.0007553030335174515,0.0
2026-05-11 02:03:00,2358.45,2360.0,2358.07,2358.33,63.27,149269.8132,149241.27599999998,51.04529884866659,2.11509992443671,-5.088087515103812e-05,0.0
2026-05-11 02:04:00,2358.33,2359.29,2357.09,2357.18,83.86,197742.4883,197729.5805333333,47.37964869173309,2.1211642155483608,-0.0004876331980682158,0.0
2026-05-11 02:05:00,2357.18,2357.94,2356.34,2357.51,283.46,668196.2734,668189.8644666667,48.522046393133195,2.083938200152043,0.00013999779397422252,0.0
2026-05-11 02:06:00,2357.51,2357.51,2355.9,2355.9,170.02,400632.8247,400641.36206666665,43.55397329347425,2.050085471569763,-0.0006829239324541714,0.0
2026-05-11 02:07:00,2355.9,2355.91,2351.39,2353.9,864.02,2033110.2476,2033672.6746666664,38.306926045563905,2.226507937886207,-0.0008489324674222365,0.0
2026-05-11 02:08:00,2353.9,2354.57,2352.7,2354.14,344.05,809818.2567,809826.0368333333,39.25268446188355,2.2010430851800744,0.00010195845193083919,0.0
2026-05-11 02:09:00,2354.14,2354.4,2352.58,2353.22,57.93,136333.4637,136332.46199999997,36.916406597082506,2.173825721952938,-0.000390800886948095,0.0
2026-05-11 02:10:00,2353.22,2354.73,2352.97,2354.61,125.62,295664.8081,295722.4607333333,42.48619723792363,2.144266741813458,0.0005906800044195304,0.0
2026-05-11 02:11:00,2354.61,2355.56,2354.33,2355.56,108.29,255010.1682,255039.19349999996,45.99569004628343,2.0789619745410697,0.0004034638432690585,0.0
2026-05-11 02:12:00,2355.56,2355.98,2353.58,2354.86,149.52,352066.9894,352090.6928000001,43.87140433599355,2.1018932620738573,-0.00029716925062395205,0.0
2026-05-11 02:13:00,2354.86,2355.53,2353.12,2353.47,198.6,467445.8281,467512.34399999987,39.92797124316682,2.123900886211461,-0.0005902686359275933,0.0
2026-05-11 02:14:00,2353.47,2354.22,2352.33,2354.21,193.05,454319.6834,454359.906,42.8720097683462,2.1071936800534905,0.00031442933200764855,0.0
2026-05-11 02:15:00,2354.21,2354.21,2349.0,2350.19,8624.01,20266915.677,20276197.378,33.318966784478974,2.328822702906815,-0.0017075791879228586,0.0
2026-05-11 02:16:00,2350.19,2351.81,2349.96,2351.36,923.65,2171644.6104,2171541.1748333336,37.67203364586466,2.2946210812706074,0.0004978320901714017,0.0
2026-05-11 02:17:00,2351.36,2353.17,2351.12,2353.07,899.57,2116268.8592,2116196.4450666667,43.479587818735226,2.2771481468941484,0.0007272387044092721,0.0
2026-05-11 02:18:00,2353.07,2353.41,2352.46,2353.23,226.01,531796.8282,531809.0636666666,44.00532128732231,2.1823518506874104,6.799627720366352e-05,0.0
2026-05-11 02:19:00,2353.23,2353.47,2352.0,2352.22,193.24,454624.3421,454609.3385333333,41.38820527847513,2.1314695756382958,-0.00042919731602952815,0.0
2026-05-11 02:20:00,2352.22,2352.66,2349.0,2350.16,1295.44,3045823.8091,3045069.900266667,36.60626909773987,2.24065032023555,-0.0008757684230216167,0.0
2026-05-11 02:21:00,2350.16,2350.9,2349.1,2349.96,195.49,459395.6818,459398.8934666667,36.169335769196536,2.209175297361595,-8.510058889599215e-05,0.0
2026-05-11 02:22:00,2349.96,2350.17,2348.0,2348.01,705.34,1656849.6481,1656650.867066667,32.141142374856514,2.206377061835772,-0.0008298013583208919,0.0
2026-05-11 02:23:00,2348.01,2349.46,2346.15,2348.88,4770.07,11198407.0876,11200903.471433332,35.58786849415398,2.2852072717046417,0.0003705265309772443,0.0
2026-05-11 02:24:00,2348.88,2349.88,2348.75,2349.42,648.3,1523150.6702,1523083.6049999997,37.702949036637385,2.2026924665828895,0.00022989680188012507,0.0
2026-05-11 02:25:00,2349.42,2349.84,2347.89,2348.17,482.36,1132995.4189,1132886.7746666668,34.85018856674694,2.184643004684131,-0.0005320462071489729,0.0
2026-05-11 02:26:00,2348.17,2349.67,2347.77,2348.86,185.87,436569.1557,436565.2603333334,37.65445438315813,2.1643113614924143,0.0002938458459140758,0.0
2026-05-11 02:27:00,2348.86,2349.5,2348.05,2349.27,506.6,1189959.9159,1189973.0040000002,39.32566239152872,2.1132891213858005,0.00017455276176514545,0.0
2026-05-11 02:28:00,2349.27,2350.5,2348.63,2350.14,383.65,901393.7219,901484.1451666666,42.82777610241643,2.095911327001093,0.00037032780395618303,0.0
2026-05-11 02:29:00,2350.14,2350.24,2349.23,2349.27,332.92,782328.2573,782222.1736,40.32140410434413,2.0183462322152836,-0.00037019071204269505,0.0
2026-05-11 02:30:00,2349.27,2349.97,2348.8,2349.56,189.24,444557.1127,444608.6564,41.54933213322374,1.9577500727713075,0.0001234426013188017,0.0
2026-05-11 02:31:00,2349.56,2349.84,2346.85,2346.85,163.46,383844.1253,383779.0161333334,34.42173629412082,2.031482210430517,-0.0011534074465006094,0.0
2026-05-11 02:32:00,2346.85,2347.19,2343.62,2344.81,3114.12,7302330.5759,7303254.984799999,30.219233399619213,2.1413763382569204,-0.0008692502716406425,0.0
2026-05-11 02:33:00,2344.81,2346.14,2343.63,2344.45,639.09,1498581.3909,1498499.8866000003,29.533975308289484,2.1677065998099807,-0.0001535305632439643,0.0
