symbol,candidate,params,full_net_pnl,full_max_drawdown,full_fee_to_gross_profit,full_trades,full_win_rate,folds,gate,reasons_failed,avg_test_net_pnl,worst_test_drawdown,worst_fee_to_gross_profit,avg_test_trades,fraction_folds_beat_random
ETHUSDT,vwap_volume_rsi_reversion,"{""atr_period"":7,""enable_shorts"":false,""local_extreme_lookback"":3,""markov_gate"":""off"",""rsi_period"":7,""stochrsi_period"":7,""volume_multiple"":1.0,""volume_window"":10,""vwap_window"":40,""z_threshold"":0.5,""z_window"":20}",0.0,0.0,inf,0,0.0,2,no_go,2 fold(s) have fewer than 20 trades; 2 fold(s) have non-positive net_pnl; fee_to_gross_profit inf exceeds max 0.5; only 0.0% of folds beat random baseline (need 60.0%),0.0,0.0,inf,0.0,0.0
ETHUSDT,vwap_volume_rsi_reversion,"{""atr_period"":7,""enable_shorts"":false,""local_extreme_lookback"":3,""markov_gate"":""neutral_only"",""rsi_period"":7,""stochrsi_period"":7,""volume_multiple"":1.0,""volume_window"":10,""vwap_window"":40,""z_threshold"":0.5,""z_window"":20}",0.0,0.0,inf,0,0.0,2,no_go,2 fold(s) have fewer than 20 trades; 2 fold(s) have non-positive net_pnl; fee_to_gross_profit inf exceeds max 0.5; only 0.0% of folds beat random baseline (need 60.0%),0.0,0.0,inf,0.0,0.0
ETHUSDT,vwap_volume_rsi_reversion,"{""atr_period"":7,""enable_shorts"":false,""local_extreme_lookback"":2,""markov_gate"":""off"",""rsi_period"":7,""stochrsi_period"":7,""volume_multiple"":1.25,""volume_window"":10,""vwap_window"":40,""z_threshold"":0.5,""z_window"":20}",0.0,0.0,inf,0,0.0,2,no_go,2 fold(s) have fewer than 20 trades; 2 fold(s) have non-positive net_pnl; fee_to_gross_profit inf exceeds max 0.5; only 0.0% of folds beat random baseline (need 60.0%),0.0,0.0,inf,0.0,0.0
ETHUSDT,vwap_volume_rsi_reversion,"{""atr_period"":7,""enable_shorts"":false,""local_extreme_lookback"":2,""markov_gate"":""neutral_only"",""rsi_period"":7,""stochrsi_period"":7,""volume_multiple"":1.25,""volume_window"":10,""vwap_window"":40,""z_threshold"":0.5,""z_window"":20}",0.0,0.0,inf,0,0.0,2,no_go,2 fold(s) have fewer than 20 trades; 2 fold(s) have non-positive net_pnl; fee_to_gross_profit inf exceeds max 0.5; only 0.0% of folds beat random baseline (need 60.0%),0.0,0.0,inf,0.0,0.0
ETHUSDT,vwap_volume_rsi_reversion,"{""atr_period"":7,""enable_shorts"":false,""local_extreme_lookback"":3,""markov_gate"":""off"",""rsi_period"":7,""stochrsi_period"":7,""volume_multiple"":1.25,""volume_window"":10,""vwap_window"":40,""z_threshold"":0.5,""z_window"":20}",0.0,0.0,inf,0,0.0,2,no_go,2 fold(s) have fewer than 20 trades; 2 fold(s) have non-positive net_pnl; fee_to_gross_profit inf exceeds max 0.5; only 0.0% of folds beat random baseline (need 60.0%),0.0,0.0,inf,0.0,0.0
ETHUSDT,vwap_volume_rsi_reversion,"{""atr_period"":7,""enable_shorts"":false,""local_extreme_lookback"":3,""markov_gate"":""neutral_only"",""rsi_period"":7,""stochrsi_period"":7,""volume_multiple"":1.25,""volume_window"":10,""vwap_window"":40,""z_threshold"":0.5,""z_window"":20}",0.0,0.0,inf,0,0.0,2,no_go,2 fold(s) have fewer than 20 trades; 2 fold(s) have non-positive net_pnl; fee_to_gross_profit inf exceeds max 0.5; only 0.0% of folds beat random baseline (need 60.0%),0.0,0.0,inf,0.0,0.0
ETHUSDT,vwap_volume_rsi_reversion,"{""atr_period"":7,""enable_shorts"":false,""local_extreme_lookback"":2,""markov_gate"":""off"",""rsi_period"":7,""stochrsi_period"":7,""volume_multiple"":1.0,""volume_window"":10,""vwap_window"":40,""z_threshold"":0.75,""z_window"":20}",0.0,0.0,inf,0,0.0,2,no_go,2 fold(s) have fewer than 20 trades; 2 fold(s) have non-positive net_pnl; fee_to_gross_profit inf exceeds max 0.5; only 0.0% of folds beat random baseline (need 60.0%),0.0,0.0,inf,0.0,0.0
ETHUSDT,vwap_volume_rsi_reversion,"{""atr_period"":7,""enable_shorts"":false,""local_extreme_lookback"":2,""markov_gate"":""neutral_only"",""rsi_period"":7,""stochrsi_period"":7,""volume_multiple"":1.0,""volume_window"":10,""vwap_window"":40,""z_threshold"":0.75,""z_window"":20}",0.0,0.0,inf,0,0.0,2,no_go,2 fold(s) have fewer than 20 trades; 2 fold(s) have non-positive net_pnl; fee_to_gross_profit inf exceeds max 0.5; only 0.0% of folds beat random baseline (need 60.0%),0.0,0.0,inf,0.0,0.0
ETHUSDT,vwap_volume_rsi_reversion,"{""atr_period"":7,""enable_shorts"":false,""local_extreme_lookback"":3,""markov_gate"":""off"",""rsi_period"":7,""stochrsi_period"":7,""volume_multiple"":1.0,""volume_window"":10,""vwap_window"":40,""z_threshold"":0.75,""z_window"":20}",0.0,0.0,inf,0,0.0,2,no_go,2 fold(s) have fewer than 20 trades; 2 fold(s) have non-positive net_pnl; fee_to_gross_profit inf exceeds max 0.5; only 0.0% of folds beat random baseline (need 60.0%),0.0,0.0,inf,0.0,0.0
ETHUSDT,vwap_volume_rsi_reversion,"{""atr_period"":7,""enable_shorts"":false,""local_extreme_lookback"":3,""markov_gate"":""neutral_only"",""rsi_period"":7,""stochrsi_period"":7,""volume_multiple"":1.0,""volume_window"":10,""vwap_window"":40,""z_threshold"":0.75,""z_window"":20}",0.0,0.0,inf,0,0.0,2,no_go,2 fold(s) have fewer than 20 trades; 2 fold(s) have non-positive net_pnl; fee_to_gross_profit inf exceeds max 0.5; only 0.0% of folds beat random baseline (need 60.0%),0.0,0.0,inf,0.0,0.0
ETHUSDT,vwap_volume_rsi_reversion,"{""atr_period"":7,""enable_shorts"":false,""local_extreme_lookback"":2,""markov_gate"":""off"",""rsi_period"":7,""stochrsi_period"":7,""volume_multiple"":1.25,""volume_window"":10,""vwap_window"":40,""z_threshold"":0.75,""z_window"":20}",0.0,0.0,inf,0,0.0,2,no_go,2 fold(s) have fewer than 20 trades; 2 fold(s) have non-positive net_pnl; fee_to_gross_profit inf exceeds max 0.5; only 0.0% of folds beat random baseline (need 60.0%),0.0,0.0,inf,0.0,0.0
ETHUSDT,vwap_volume_rsi_reversion,"{""atr_period"":7,""enable_shorts"":false,""local_extreme_lookback"":2,""markov_gate"":""neutral_only"",""rsi_period"":7,""stochrsi_period"":7,""volume_multiple"":1.25,""volume_window"":10,""vwap_window"":40,""z_threshold"":0.75,""z_window"":20}",0.0,0.0,inf,0,0.0,2,no_go,2 fold(s) have fewer than 20 trades; 2 fold(s) have non-positive net_pnl; fee_to_gross_profit inf exceeds max 0.5; only 0.0% of folds beat random baseline (need 60.0%),0.0,0.0,inf,0.0,0.0
ETHUSDT,vwap_volume_rsi_reversion,"{""atr_period"":7,""enable_shorts"":false,""local_extreme_lookback"":3,""markov_gate"":""off"",""rsi_period"":7,""stochrsi_period"":7,""volume_multiple"":1.25,""volume_window"":10,""vwap_window"":40,""z_threshold"":0.75,""z_window"":20}",0.0,0.0,inf,0,0.0,2,no_go,2 fold(s) have fewer than 20 trades; 2 fold(s) have non-positive net_pnl; fee_to_gross_profit inf exceeds max 0.5; only 0.0% of folds beat random baseline (need 60.0%),0.0,0.0,inf,0.0,0.0
ETHUSDT,vwap_volume_rsi_reversion,"{""atr_period"":7,""enable_shorts"":false,""local_extreme_lookback"":3,""markov_gate"":""neutral_only"",""rsi_period"":7,""stochrsi_period"":7,""volume_multiple"":1.25,""volume_window"":10,""vwap_window"":40,""z_threshold"":0.75,""z_window"":20}",0.0,0.0,inf,0,0.0,2,no_go,2 fold(s) have fewer than 20 trades; 2 fold(s) have non-positive net_pnl; fee_to_gross_profit inf exceeds max 0.5; only 0.0% of folds beat random baseline (need 60.0%),0.0,0.0,inf,0.0,0.0
ETHUSDT,vwap_volume_rsi_reversion,"{""atr_period"":7,""enable_shorts"":false,""local_extreme_lookback"":2,""markov_gate"":""off"",""rsi_period"":7,""stochrsi_period"":7,""volume_multiple"":1.0,""volume_window"":10,""vwap_window"":40,""z_threshold"":1.0,""z_window"":20}",0.0,0.0,inf,0,0.0,2,no_go,2 fold(s) have fewer than 20 trades; 2 fold(s) have non-positive net_pnl; fee_to_gross_profit inf exceeds max 0.5; only 0.0% of folds beat random baseline (need 60.0%),0.0,0.0,inf,0.0,0.0
ETHUSDT,vwap_volume_rsi_reversion,"{""atr_period"":7,""enable_shorts"":false,""local_extreme_lookback"":2,""markov_gate"":""neutral_only"",""rsi_period"":7,""stochrsi_period"":7,""volume_multiple"":1.0,""volume_window"":10,""vwap_window"":40,""z_threshold"":1.0,""z_window"":20}",0.0,0.0,inf,0,0.0,2,no_go,2 fold(s) have fewer than 20 trades; 2 fold(s) have non-positive net_pnl; fee_to_gross_profit inf exceeds max 0.5; only 0.0% of folds beat random baseline (need 60.0%),0.0,0.0,inf,0.0,0.0
ETHUSDT,vwap_volume_rsi_reversion,"{""atr_period"":7,""enable_shorts"":false,""local_extreme_lookback"":3,""markov_gate"":""off"",""rsi_period"":7,""stochrsi_period"":7,""volume_multiple"":1.0,""volume_window"":10,""vwap_window"":40,""z_threshold"":1.0,""z_window"":20}",0.0,0.0,inf,0,0.0,2,no_go,2 fold(s) have fewer than 20 trades; 2 fold(s) have non-positive net_pnl; fee_to_gross_profit inf exceeds max 0.5; only 0.0% of folds beat random baseline (need 60.0%),0.0,0.0,inf,0.0,0.0
ETHUSDT,vwap_volume_rsi_reversion,"{""atr_period"":7,""enable_shorts"":false,""local_extreme_lookback"":3,""markov_gate"":""neutral_only"",""rsi_period"":7,""stochrsi_period"":7,""volume_multiple"":1.0,""volume_window"":10,""vwap_window"":40,""z_threshold"":1.0,""z_window"":20}",0.0,0.0,inf,0,0.0,2,no_go,2 fold(s) have fewer than 20 trades; 2 fold(s) have non-positive net_pnl; fee_to_gross_profit inf exceeds max 0.5; only 0.0% of folds beat random baseline (need 60.0%),0.0,0.0,inf,0.0,0.0
ETHUSDT,vwap_volume_rsi_reversion,"{""atr_period"":7,""enable_shorts"":false,""local_extreme_lookback"":2,""markov_gate"":""off"",""rsi_period"":7,""stochrsi_period"":7,""volume_multiple"":1.25,""volume_window"":10,""vwap_window"":40,""z_threshold"":1.0,""z_window"":20}",0.0,0.0,inf,0,0.0,2,no_go,2 fold(s) have fewer than 20 trades; 2 fold(s) have non-positive net_pnl; fee_to_gross_profit inf exceeds max 0.5; only 0.0% of folds beat random baseline (need 60.0%),0.0,0.0,inf,0.0,0.0
ETHUSDT,vwap_volume_rsi_reversion,"{""atr_period"":7,""enable_shorts"":false,""local_extreme_lookback"":2,""markov_gate"":""neutral_only"",""rsi_period"":7,""stochrsi_period"":7,""volume_multiple"":1.25,""volume_window"":10,""vwap_window"":40,""z_threshold"":1.0,""z_window"":20}",0.0,0.0,inf,0,0.0,2,no_go,2 fold(s) have fewer than 20 trades; 2 fold(s) have non-positive net_pnl; fee_to_gross_profit inf exceeds max 0.5; only 0.0% of folds beat random baseline (need 60.0%),0.0,0.0,inf,0.0,0.0
ETHUSDT,vwap_volume_rsi_reversion,"{""atr_period"":7,""enable_shorts"":false,""local_extreme_lookback"":3,""markov_gate"":""off"",""rsi_period"":7,""stochrsi_period"":7,""volume_multiple"":1.25,""volume_window"":10,""vwap_window"":40,""z_threshold"":1.0,""z_window"":20}",0.0,0.0,inf,0,0.0,2,no_go,2 fold(s) have fewer than 20 trades; 2 fold(s) have non-positive net_pnl; fee_to_gross_profit inf exceeds max 0.5; only 0.0% of folds beat random baseline (need 60.0%),0.0,0.0,inf,0.0,0.0
ETHUSDT,vwap_volume_rsi_reversion,"{""atr_period"":7,""enable_shorts"":false,""local_extreme_lookback"":3,""markov_gate"":""neutral_only"",""rsi_period"":7,""stochrsi_period"":7,""volume_multiple"":1.25,""volume_window"":10,""vwap_window"":40,""z_threshold"":1.0,""z_window"":20}",0.0,0.0,inf,0,0.0,2,no_go,2 fold(s) have fewer than 20 trades; 2 fold(s) have non-positive net_pnl; fee_to_gross_profit inf exceeds max 0.5; only 0.0% of folds beat random baseline (need 60.0%),0.0,0.0,inf,0.0,0.0
BTCUSDT,vwap_volume_rsi_reversion,"{""atr_period"":7,""enable_shorts"":false,""local_extreme_lookback"":2,""markov_gate"":""off"",""rsi_period"":7,""stochrsi_period"":7,""volume_multiple"":1.25,""volume_window"":10,""vwap_window"":20,""z_threshold"":0.5,""z_window"":20}",-0.001812964273425477,-0.001812964273425477,inf,1,0.0,2,no_go,2 fold(s) have fewer than 20 trades; 2 fold(s) have non-positive net_pnl; fee_to_gross_profit inf exceeds max 0.5; only 0.0% of folds beat random baseline (need 60.0%),0.0,0.0,inf,0.0,0.0
BTCUSDT,vwap_volume_rsi_reversion,"{""atr_period"":7,""enable_shorts"":false,""local_extreme_lookback"":3,""markov_gate"":""off"",""rsi_period"":7,""stochrsi_period"":7,""volume_multiple"":1.25,""volume_window"":10,""vwap_window"":20,""z_threshold"":0.5,""z_window"":20}",-0.001812964273425477,-0.001812964273425477,inf,1,0.0,2,no_go,2 fold(s) have fewer than 20 trades; 2 fold(s) have non-positive net_pnl; fee_to_gross_profit inf exceeds max 0.5; only 0.0% of folds beat random baseline (need 60.0%),0.0,0.0,inf,0.0,0.0
BTCUSDT,vwap_volume_rsi_reversion,"{""atr_period"":7,""enable_shorts"":false,""local_extreme_lookback"":2,""markov_gate"":""off"",""rsi_period"":7,""stochrsi_period"":7,""volume_multiple"":1.25,""volume_window"":10,""vwap_window"":20,""z_threshold"":0.75,""z_window"":20}",-0.001812964273425477,-0.001812964273425477,inf,1,0.0,2,no_go,2 fold(s) have fewer than 20 trades; 2 fold(s) have non-positive net_pnl; fee_to_gross_profit inf exceeds max 0.5; only 0.0% of folds beat random baseline (need 60.0%),0.0,0.0,inf,0.0,0.0
BTCUSDT,vwap_volume_rsi_reversion,"{""atr_period"":7,""enable_shorts"":false,""local_extreme_lookback"":3,""markov_gate"":""off"",""rsi_period"":7,""stochrsi_period"":7,""volume_multiple"":1.25,""volume_window"":10,""vwap_window"":20,""z_threshold"":0.75,""z_window"":20}",-0.001812964273425477,-0.001812964273425477,inf,1,0.0,2,no_go,2 fold(s) have fewer than 20 trades; 2 fold(s) have non-positive net_pnl; fee_to_gross_profit inf exceeds max 0.5; only 0.0% of folds beat random baseline (need 60.0%),0.0,0.0,inf,0.0,0.0
BTCUSDT,vwap_volume_rsi_reversion,"{""atr_period"":7,""enable_shorts"":false,""local_extreme_lookback"":2,""markov_gate"":""off"",""rsi_period"":7,""stochrsi_period"":7,""volume_multiple"":1.25,""volume_window"":10,""vwap_window"":20,""z_threshold"":1.0,""z_window"":20}",-0.001812964273425477,-0.001812964273425477,inf,1,0.0,2,no_go,2 fold(s) have fewer than 20 trades; 2 fold(s) have non-positive net_pnl; fee_to_gross_profit inf exceeds max 0.5; only 0.0% of folds beat random baseline (need 60.0%),0.0,0.0,inf,0.0,0.0
BTCUSDT,vwap_volume_rsi_reversion,"{""atr_period"":7,""enable_shorts"":false,""local_extreme_lookback"":3,""markov_gate"":""off"",""rsi_period"":7,""stochrsi_period"":7,""volume_multiple"":1.25,""volume_window"":10,""vwap_window"":20,""z_threshold"":1.0,""z_window"":20}",-0.001812964273425477,-0.001812964273425477,inf,1,0.0,2,no_go,2 fold(s) have fewer than 20 trades; 2 fold(s) have non-positive net_pnl; fee_to_gross_profit inf exceeds max 0.5; only 0.0% of folds beat random baseline (need 60.0%),0.0,0.0,inf,0.0,0.0
BTCUSDT,vwap_volume_rsi_reversion,"{""atr_period"":7,""enable_shorts"":false,""local_extreme_lookback"":2,""markov_gate"":""off"",""rsi_period"":7,""stochrsi_period"":7,""volume_multiple"":1.25,""volume_window"":10,""vwap_window"":40,""z_threshold"":0.5,""z_window"":20}",-0.001812964273425477,-0.001812964273425477,inf,1,0.0,2,no_go,2 fold(s) have fewer than 20 trades; 2 fold(s) have non-positive net_pnl; fee_to_gross_profit inf exceeds max 0.5; only 0.0% of folds beat random baseline (need 60.0%),0.0,0.0,inf,0.0,0.0
BTCUSDT,vwap_volume_rsi_reversion,"{""atr_period"":7,""enable_shorts"":false,""local_extreme_lookback"":3,""markov_gate"":""off"",""rsi_period"":7,""stochrsi_period"":7,""volume_multiple"":1.25,""volume_window"":10,""vwap_window"":40,""z_threshold"":0.5,""z_window"":20}",-0.001812964273425477,-0.001812964273425477,inf,1,0.0,2,no_go,2 fold(s) have fewer than 20 trades; 2 fold(s) have non-positive net_pnl; fee_to_gross_profit inf exceeds max 0.5; only 0.0% of folds beat random baseline (need 60.0%),0.0,0.0,inf,0.0,0.0
BTCUSDT,vwap_volume_rsi_reversion,"{""atr_period"":7,""enable_shorts"":false,""local_extreme_lookback"":2,""markov_gate"":""off"",""rsi_period"":7,""stochrsi_period"":7,""volume_multiple"":1.25,""volume_window"":10,""vwap_window"":40,""z_threshold"":0.75,""z_window"":20}",-0.001812964273425477,-0.001812964273425477,inf,1,0.0,2,no_go,2 fold(s) have fewer than 20 trades; 2 fold(s) have non-positive net_pnl; fee_to_gross_profit inf exceeds max 0.5; only 0.0% of folds beat random baseline (need 60.0%),0.0,0.0,inf,0.0,0.0
BTCUSDT,vwap_volume_rsi_reversion,"{""atr_period"":7,""enable_shorts"":false,""local_extreme_lookback"":3,""markov_gate"":""off"",""rsi_period"":7,""stochrsi_period"":7,""volume_multiple"":1.25,""volume_window"":10,""vwap_window"":40,""z_threshold"":0.75,""z_window"":20}",-0.001812964273425477,-0.001812964273425477,inf,1,0.0,2,no_go,2 fold(s) have fewer than 20 trades; 2 fold(s) have non-positive net_pnl; fee_to_gross_profit inf exceeds max 0.5; only 0.0% of folds beat random baseline (need 60.0%),0.0,0.0,inf,0.0,0.0
BTCUSDT,vwap_volume_rsi_reversion,"{""atr_period"":7,""enable_shorts"":false,""local_extreme_lookback"":2,""markov_gate"":""off"",""rsi_period"":7,""stochrsi_period"":7,""volume_multiple"":1.25,""volume_window"":10,""vwap_window"":40,""z_threshold"":1.0,""z_window"":20}",-0.001812964273425477,-0.001812964273425477,inf,1,0.0,2,no_go,2 fold(s) have fewer than 20 trades; 2 fold(s) have non-positive net_pnl; fee_to_gross_profit inf exceeds max 0.5; only 0.0% of folds beat random baseline (need 60.0%),0.0,0.0,inf,0.0,0.0
BTCUSDT,vwap_volume_rsi_reversion,"{""atr_period"":7,""enable_shorts"":false,""local_extreme_lookback"":3,""markov_gate"":""off"",""rsi_period"":7,""stochrsi_period"":7,""volume_multiple"":1.25,""volume_window"":10,""vwap_window"":40,""z_threshold"":1.0,""z_window"":20}",-0.001812964273425477,-0.001812964273425477,inf,1,0.0,2,no_go,2 fold(s) have fewer than 20 trades; 2 fold(s) have non-positive net_pnl; fee_to_gross_profit inf exceeds max 0.5; only 0.0% of folds beat random baseline (need 60.0%),0.0,0.0,inf,0.0,0.0
BTCUSDT,vwap_volume_rsi_reversion,"{""atr_period"":7,""enable_shorts"":false,""local_extreme_lookback"":2,""markov_gate"":""off"",""rsi_period"":7,""stochrsi_period"":7,""volume_multiple"":1.0,""volume_window"":10,""vwap_window"":20,""z_threshold"":0.5,""z_window"":20}",-0.007051931378108112,-0.007051931378108112,inf,2,0.0,2,no_go,2 fold(s) have fewer than 20 trades; 2 fold(s) have non-positive net_pnl; fee_to_gross_profit inf exceeds max 0.5; only 0.0% of folds beat random baseline (need 60.0%),0.0,0.0,inf,0.0,0.0
BTCUSDT,vwap_volume_rsi_reversion,"{""atr_period"":7,""enable_shorts"":false,""local_extreme_lookback"":3,""markov_gate"":""off"",""rsi_period"":7,""stochrsi_period"":7,""volume_multiple"":1.0,""volume_window"":10,""vwap_window"":20,""z_threshold"":0.5,""z_window"":20}",-0.007051931378108112,-0.007051931378108112,inf,2,0.0,2,no_go,2 fold(s) have fewer than 20 trades; 2 fold(s) have non-positive net_pnl; fee_to_gross_profit inf exceeds max 0.5; only 0.0% of folds beat random baseline (need 60.0%),0.0,0.0,inf,0.0,0.0
BTCUSDT,vwap_volume_rsi_reversion,"{""atr_period"":7,""enable_shorts"":false,""local_extreme_lookback"":2,""markov_gate"":""off"",""rsi_period"":7,""stochrsi_period"":7,""volume_multiple"":1.0,""volume_window"":10,""vwap_window"":20,""z_threshold"":0.75,""z_window"":20}",-0.007051931378108112,-0.007051931378108112,inf,2,0.0,2,no_go,2 fold(s) have fewer than 20 trades; 2 fold(s) have non-positive net_pnl; fee_to_gross_profit inf exceeds max 0.5; only 0.0% of folds beat random baseline (need 60.0%),0.0,0.0,inf,0.0,0.0
BTCUSDT,vwap_volume_rsi_reversion,"{""atr_period"":7,""enable_shorts"":false,""local_extreme_lookback"":3,""markov_gate"":""off"",""rsi_period"":7,""stochrsi_period"":7,""volume_multiple"":1.0,""volume_window"":10,""vwap_window"":20,""z_threshold"":0.75,""z_window"":20}",-0.007051931378108112,-0.007051931378108112,inf,2,0.0,2,no_go,2 fold(s) have fewer than 20 trades; 2 fold(s) have non-positive net_pnl; fee_to_gross_profit inf exceeds max 0.5; only 0.0% of folds beat random baseline (need 60.0%),0.0,0.0,inf,0.0,0.0
BTCUSDT,vwap_volume_rsi_reversion,"{""atr_period"":7,""enable_shorts"":false,""local_extreme_lookback"":2,""markov_gate"":""off"",""rsi_period"":7,""stochrsi_period"":7,""volume_multiple"":1.0,""volume_window"":10,""vwap_window"":20,""z_threshold"":1.0,""z_window"":20}",-0.007051931378108112,-0.007051931378108112,inf,2,0.0,2,no_go,2 fold(s) have fewer than 20 trades; 2 fold(s) have non-positive net_pnl; fee_to_gross_profit inf exceeds max 0.5; only 0.0% of folds beat random baseline (need 60.0%),0.0,0.0,inf,0.0,0.0
BTCUSDT,vwap_volume_rsi_reversion,"{""atr_period"":7,""enable_shorts"":false,""local_extreme_lookback"":3,""markov_gate"":""off"",""rsi_period"":7,""stochrsi_period"":7,""volume_multiple"":1.0,""volume_window"":10,""vwap_window"":20,""z_threshold"":1.0,""z_window"":20}",-0.007051931378108112,-0.007051931378108112,inf,2,0.0,2,no_go,2 fold(s) have fewer than 20 trades; 2 fold(s) have non-positive net_pnl; fee_to_gross_profit inf exceeds max 0.5; only 0.0% of folds beat random baseline (need 60.0%),0.0,0.0,inf,0.0,0.0
BTCUSDT,vwap_volume_rsi_reversion,"{""atr_period"":7,""enable_shorts"":false,""local_extreme_lookback"":2,""markov_gate"":""off"",""rsi_period"":7,""stochrsi_period"":7,""volume_multiple"":1.0,""volume_window"":10,""vwap_window"":40,""z_threshold"":0.5,""z_window"":20}",-0.007051931378108112,-0.007051931378108112,inf,2,0.0,2,no_go,2 fold(s) have fewer than 20 trades; 2 fold(s) have non-positive net_pnl; fee_to_gross_profit inf exceeds max 0.5; only 0.0% of folds beat random baseline (need 60.0%),0.0,0.0,inf,0.0,0.0
BTCUSDT,vwap_volume_rsi_reversion,"{""atr_period"":7,""enable_shorts"":false,""local_extreme_lookback"":3,""markov_gate"":""off"",""rsi_period"":7,""stochrsi_period"":7,""volume_multiple"":1.0,""volume_window"":10,""vwap_window"":40,""z_threshold"":0.5,""z_window"":20}",-0.007051931378108112,-0.007051931378108112,inf,2,0.0,2,no_go,2 fold(s) have fewer than 20 trades; 2 fold(s) have non-positive net_pnl; fee_to_gross_profit inf exceeds max 0.5; only 0.0% of folds beat random baseline (need 60.0%),0.0,0.0,inf,0.0,0.0
BTCUSDT,vwap_volume_rsi_reversion,"{""atr_period"":7,""enable_shorts"":false,""local_extreme_lookback"":2,""markov_gate"":""off"",""rsi_period"":7,""stochrsi_period"":7,""volume_multiple"":1.0,""volume_window"":10,""vwap_window"":40,""z_threshold"":0.75,""z_window"":20}",-0.007051931378108112,-0.007051931378108112,inf,2,0.0,2,no_go,2 fold(s) have fewer than 20 trades; 2 fold(s) have non-positive net_pnl; fee_to_gross_profit inf exceeds max 0.5; only 0.0% of folds beat random baseline (need 60.0%),0.0,0.0,inf,0.0,0.0
BTCUSDT,vwap_volume_rsi_reversion,"{""atr_period"":7,""enable_shorts"":false,""local_extreme_lookback"":3,""markov_gate"":""off"",""rsi_period"":7,""stochrsi_period"":7,""volume_multiple"":1.0,""volume_window"":10,""vwap_window"":40,""z_threshold"":0.75,""z_window"":20}",-0.007051931378108112,-0.007051931378108112,inf,2,0.0,2,no_go,2 fold(s) have fewer than 20 trades; 2 fold(s) have non-positive net_pnl; fee_to_gross_profit inf exceeds max 0.5; only 0.0% of folds beat random baseline (need 60.0%),0.0,0.0,inf,0.0,0.0
BTCUSDT,vwap_volume_rsi_reversion,"{""atr_period"":7,""enable_shorts"":false,""local_extreme_lookback"":2,""markov_gate"":""off"",""rsi_period"":7,""stochrsi_period"":7,""volume_multiple"":1.0,""volume_window"":10,""vwap_window"":40,""z_threshold"":1.0,""z_window"":20}",-0.007051931378108112,-0.007051931378108112,inf,2,0.0,2,no_go,2 fold(s) have fewer than 20 trades; 2 fold(s) have non-positive net_pnl; fee_to_gross_profit inf exceeds max 0.5; only 0.0% of folds beat random baseline (need 60.0%),0.0,0.0,inf,0.0,0.0
BTCUSDT,vwap_volume_rsi_reversion,"{""atr_period"":7,""enable_shorts"":false,""local_extreme_lookback"":3,""markov_gate"":""off"",""rsi_period"":7,""stochrsi_period"":7,""volume_multiple"":1.0,""volume_window"":10,""vwap_window"":40,""z_threshold"":1.0,""z_window"":20}",-0.007051931378108112,-0.007051931378108112,inf,2,0.0,2,no_go,2 fold(s) have fewer than 20 trades; 2 fold(s) have non-positive net_pnl; fee_to_gross_profit inf exceeds max 0.5; only 0.0% of folds beat random baseline (need 60.0%),0.0,0.0,inf,0.0,0.0
ETHUSDT,bollinger_vwap_momentum,"{""atr_period"":7,""bandwidth_percentile_threshold"":0.2,""bandwidth_percentile_window"":20,""bb_period"":20,""bb_stddev"":2.0,""enable_shorts"":false,""macd_fast"":6,""macd_signal"":5,""macd_slow"":13,""rsi_long_threshold"":50.0,""rsi_period"":7,""rsi_short_threshold"":45.0,""volume_multiplier"":1.25,""volume_window"":10}",-0.020827831481911807,-0.020827831481911807,7.0546936468588894,12,0.0,2,no_go,2 fold(s) have fewer than 20 trades; 2 fold(s) have non-positive net_pnl; fee_to_gross_profit inf exceeds max 0.5; only 0.0% of folds beat random baseline (need 60.0%),0.0,0.0,inf,0.0,0.0
ETHUSDT,bollinger_vwap_momentum,"{""atr_period"":7,""bandwidth_percentile_threshold"":0.2,""bandwidth_percentile_window"":20,""bb_period"":20,""bb_stddev"":2.0,""enable_shorts"":false,""macd_fast"":6,""macd_signal"":5,""macd_slow"":13,""rsi_long_threshold"":55.0,""rsi_period"":7,""rsi_short_threshold"":45.0,""volume_multiplier"":1.25,""volume_window"":10}",-0.020827831481911807,-0.020827831481911807,7.0546936468588894,12,0.0,2,no_go,2 fold(s) have fewer than 20 trades; 2 fold(s) have non-positive net_pnl; fee_to_gross_profit inf exceeds max 0.5; only 0.0% of folds beat random baseline (need 60.0%),0.0,0.0,inf,0.0,0.0
ETHUSDT,bollinger_vwap_momentum,"{""atr_period"":7,""bandwidth_percentile_threshold"":0.2,""bandwidth_percentile_window"":40,""bb_period"":10,""bb_stddev"":2.0,""enable_shorts"":false,""macd_fast"":6,""macd_signal"":5,""macd_slow"":13,""rsi_long_threshold"":50.0,""rsi_period"":7,""rsi_short_threshold"":45.0,""volume_multiplier"":1.25,""volume_window"":10}",-0.021157036785765637,-0.021157036785765637,5.095070126797456,14,0.0,2,no_go,2 fold(s) have fewer than 20 trades; 2 fold(s) have non-positive net_pnl; fee_to_gross_profit inf exceeds max 0.5; only 0.0% of folds beat random baseline (need 60.0%),0.0,0.0,inf,0.0,0.0
