sample_index,timestamp,timestamp_ms,symbol,update_id,seq,best_bid,best_ask,best_bid_qty,best_ask_qty,mid,spread,spread_bps,microprice_top1,microprice_top1_edge_bps,bid_qty_top1,ask_qty_top1,bid_notional_top1,ask_notional_top1,imbalance_qty_top1,imbalance_notional_top1,wap_bid_top1,wap_ask_top1,pressure_price_top1,pressure_edge_bps_top1,bid_qty_delta_top1,ask_qty_delta_top1,orderbook_delta_imbalance_top1,bid_qty_top5,ask_qty_top5,bid_notional_top5,ask_notional_top5,imbalance_qty_top5,imbalance_notional_top5,wap_bid_top5,wap_ask_top5,pressure_price_top5,pressure_edge_bps_top5,bid_qty_delta_top5,ask_qty_delta_top5,orderbook_delta_imbalance_top5,bid_qty_top10,ask_qty_top10,bid_notional_top10,ask_notional_top10,imbalance_qty_top10,imbalance_notional_top10,wap_bid_top10,wap_ask_top10,pressure_price_top10,pressure_edge_bps_top10,bid_qty_delta_top10,ask_qty_delta_top10,orderbook_delta_imbalance_top10,bid_qty_top25,ask_qty_top25,bid_notional_top25,ask_notional_top25,imbalance_qty_top25,imbalance_notional_top25,wap_bid_top25,wap_ask_top25,pressure_price_top25,pressure_edge_bps_top25,bid_qty_delta_top25,ask_qty_delta_top25,orderbook_delta_imbalance_top25,bid_qty_top50,ask_qty_top50,bid_notional_top50,ask_notional_top50,imbalance_qty_top50,imbalance_notional_top50,wap_bid_top50,wap_ask_top50,pressure_price_top50,pressure_edge_bps_top50,bid_qty_delta_top50,ask_qty_delta_top50,orderbook_delta_imbalance_top50,new_trade_count,aggressive_buy_count,aggressive_sell_count,aggressive_buy_qty,aggressive_sell_qty,aggressive_buy_notional,aggressive_sell_notional,aggressive_flow_qty_imbalance,aggressive_flow_notional_imbalance
5,2026-05-24T23:51:01.244000+00:00,1779666661244,BTCUSDT,13679377,578680335435,77068.4,77068.5,13.715,3.287,77068.45,0.10000000000582077,0.012975478293104475,77068.48066698035,0.003979187378752129,13.715,3.287,1056993.106,253324.15949999998,0.6133396071050465,0.6133392023902932,77068.4,77068.5,77068.48066698035,0.003979187378752129,-0.0259999999999998,0.7879999999999998,-1.0,15.273,3.357999999999999,1177064.6448,258796.06290000002,0.6395255219794965,0.6395248348085986,77068.33266548811,77068.5118820727,77068.4795805703,0.0038382204788444166,0.43099999999999916,0.7879999999999998,-0.2928630024610344,16.653000000000002,3.401999999999999,1283416.8251,262187.1792,0.6607329842931938,0.6607317547436816,77068.20543445625,77068.54179894183,77068.48474025424,0.0045077141475267255,-0.030999999999998806,0.7889999999999997,-1.0,19.549000000000003,3.7829999999999973,1506595.2469000001,291552.36799999996,0.6757243271044062,0.6757192061607089,77067.63757225433,77069.0901401005,77068.85462389262,0.05250188535307654,-0.03499999999999659,0.7949999999999995,-1.0,20.67100000000001,7.723999999999996,1593057.1296999997,595309.8714999999,0.4559605564359926,0.4559323265489203,77067.25023946587,77072.74359140344,77071.24929133774,0.3632214398678572,-0.02499999999999858,0.5599999999999978,-1.0,3,0,3,0.0,0.013000000000000001,0.0,1001.8891999999998,-1.0,-1.0
5,2026-05-24T23:51:01.592000+00:00,1779666661592,ETHUSDT,13674032,389015823128,2101.74,2101.75,71.95,12.49,2101.745,0.010000000000218279,0.04757951131187789,2101.748520843202,0.016751999896731096,71.95,12.49,151220.193,26250.857500000002,0.7041686404547608,0.7041674411004852,2101.74,2101.75,2101.748520843202,0.016751999896731096,-8.980000000000004,9.35,-1.0,76.12000000000002,12.749999999999998,159984.2923,26797.3247,0.7130640261055475,0.7130625044326498,2101.7379440357327,2101.7509568627456,2101.7490899386494,0.019459728223384393,-9.060000000000002,9.409999999999998,-1.0,80.06000000000002,13.009999999999998,168264.80330000003,27343.8061,0.7204254861931879,0.7204232862359893,2101.7337409442916,2101.7529669485016,2101.7502793981116,0.025119118217123065,-9.460000000000008,8.809999999999999,-1.0,207.13000000000005,64.21,435313.4067,134965.26210000002,0.5267192452273902,0.5266690848388261,2101.643444696567,2101.9352452888966,2101.8661934866063,0.5766326866791353,-9.149999999999977,9.549999999999983,-1.0,438.7,262.59,921926.8427,551998.1795000001,0.2511229305993241,0.25098200900873474,2101.4972480054707,2102.1294775124725,2101.8927464222766,0.702970256984879,-4.810000000000059,-3.0100000000000477,-0.23017902813299063,6,0,6,0.0,7.059999999999999,0.0,14838.284399999999,-1.0,-1.0
6,2026-05-24T23:51:01.843000+00:00,1779666661843,BTCUSDT,13679380,578680336404,77068.4,77068.5,13.726,2.374,77068.45,0.10000000000582077,0.012975478293104475,77068.48525465839,0.004574460546309371,13.726,2.374,1057840.8584,182960.619,0.7050931677018634,0.7050928414698873,77068.4,77068.5,77068.48525465839,0.004574460546309371,0.011000000000001009,-0.9129999999999998,1.0,14.827000000000002,2.4449999999999994,1142692.5046,188432.52240000005,0.7168828161185734,0.7168823084565142,77068.3553382343,77068.51631901844,77068.4935308053,0.005648330191973507,-0.44599999999999795,-0.9129999999999998,0.343635025754233,16.67,2.489999999999999,1284726.9829,191900.70950000006,0.7400835073068895,0.7400824723961406,77068.2053329334,77068.55803212857,77068.51219595967,0.008070223246424632,0.01699999999999946,-0.9119999999999999,1.0,19.571,2.8579999999999974,1508290.7407000002,220263.93190000003,0.7451513665343977,0.7451466992725307,77067.63786725258,77069.25538838356,77069.04927685866,0.07775903870629465,0.021999999999998465,-0.9249999999999998,1.0,20.578000000000014,6.506999999999996,1585890.7945,501515.1477000001,0.5195126453756697,0.5194847944416281,77067.29490232283,77073.17468879675,77071.76210727246,0.4297617601574584,-0.09299999999999642,-1.2169999999999996,0.8580152671755775,1,1,0,0.001,0.0,77.0685,0.0,1.0,1.0
6,2026-05-24T23:51:02.192000+00:00,1779666662192,ETHUSDT,13674035,389015825467,2101.74,2101.75,71.88,3.03,2101.745,0.010000000000218279,0.04757951131187789,2101.7495955146173,0.02186523397200529,71.88,3.03,151073.07119999998,6368.3025,0.9191029235082098,0.9191025541718836,2101.74,2101.75,2101.7495955146173,0.02186523397200529,-0.07000000000000739,-9.46,0.9853095487932828,76.05000000000001,3.28,159837.17049999998,6893.7517,0.9173074498928526,0.91730686055067,2101.737942143326,2101.753567073171,2101.7529210405237,0.03768792371956291,-0.07000000000000739,-9.469999999999999,0.9853249475890969,80.23,3.479999999999999,168622.0799,7314.123199999999,0.9168558117309759,0.9168548249749059,2101.7335148946777,2101.7595402298853,2101.7584583022,0.06403394417485846,0.1699999999999875,-9.53,1.0,207.29000000000002,31.6,435649.66920000006,66422.3838,0.7354430909623677,0.7354069663781904,2101.643442520141,2101.9741708860756,2101.9304226489644,0.8822319023692425,0.15999999999996817,-32.60999999999999,1.0,443.60999999999996,230.35,932243.9952000001,484233.1359000001,0.31642827467505485,0.3162852752533224,2101.4945452086295,2102.1625174734104,2101.9342139966575,0.9002709494139377,4.909999999999968,-32.23999999999998,1.0,1,0,1,0.0,0.11,0.0,231.1914,-1.0,-1.0
7,2026-05-24T23:51:02.443000+00:00,1779666662443,BTCUSDT,13679383,578680337559,77068.4,77068.5,13.757,2.159,77068.45,0.10000000000582077,0.012975478293104475,77068.48643503392,0.0047276199174002475,13.757,2.159,1060229.9788,166390.8915,0.7287006785624528,0.7287003742903787,77068.4,77068.5,77068.48643503392,0.0047276199174002475,0.030999999999998806,-0.2150000000000003,1.0,14.858,2.229999999999999,1145081.625,171862.79490000004,0.738998127340824,0.738997648947022,77068.35543141741,77068.51789237672,77068.49669106942,0.006058389577460639,0.030999999999998806,-0.2150000000000003,1.0,16.701,2.2749999999999986,1287116.1065999998,175330.98200000005,0.7602234401349074,0.7602224608784385,77068.20589186274,77068.56351648358,77068.52064148293,0.009166070283344525,0.030999999999998806,-0.2150000000000003,1.0,19.608,2.6449999999999974,1511142.249,203848.34820000004,0.7622792432481017,0.7622746754031007,77067.63815789473,77069.31879017022,77069.11902958204,0.08680978818757337,0.036999999999999034,-0.21300000000000008,1.0,21.006000000000014,6.556999999999997,1618873.5606999998,505370.8473,0.5242172477596783,0.5241876637200967,77067.19797676848,77073.48593869152,77071.99008677666,0.4593431912356388,0.4280000000000008,0.05000000000000071,0.7907949790794956,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7,2026-05-24T23:51:02.792000+00:00,1779666662792,ETHUSDT,13674038,389015827668,2101.74,2101.75,72.17,4.82,2101.745,0.010000000000218279,0.04757951131187789,2101.749373944668,0.020811014981643138,72.17,4.82,151682.5758,10130.435000000001,0.8747889336277437,0.8747883751755764,2101.74,2101.75,2101.749373944668,0.020811014981643138,0.29000000000000625,1.7900000000000005,-0.721153846153841,76.54,5.1,160867.0171,10718.941600000002,0.8750612444879963,0.8750603874441623,2101.7378769270967,2101.753254901961,2101.75229424944,0.03470568237484725,0.4899999999999949,1.8199999999999998,-0.5757575757575792,80.72000000000001,5.189999999999999,169651.9241,10908.107700000002,0.8791758817367012,0.8791747255330291,2101.733450198216,2101.7548554913305,2101.753562353497,0.04073925950544545,0.4900000000000091,1.7099999999999995,-0.554545454545448,207.58,56.20000000000001,436259.2054,118130.4644,0.57388733035105,0.5738359827569788,2101.643729646401,2101.965558718861,2101.8969909962425,0.7231657324870654,0.28999999999999204,24.60000000000001,-0.9766974688629978,443.53999999999996,232.88000000000002,932097.0394000001,489547.23200000013,0.3114337246089707,0.311294334527292,2101.4948807322908,2102.143730676744,2101.920342581974,0.8342714362317576,-0.06999999999999318,2.5300000000000296,-1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
8,2026-05-24T23:51:03.243000+00:00,1779666663243,BTCUSDT,13679387,578680338605,77068.4,77068.5,13.728,1.993,77068.45,0.10000000000582077,0.012975478293104475,77068.48732268938,0.004842797459427443,13.728,1.993,1057994.9952,153597.5205,0.7464537879269766,0.7464535006453737,77068.40000000001,77068.5,77068.4873226894,0.004842797461315624,-0.028999999999999915,-0.1659999999999997,0.7025641025641028,14.840000000000002,2.0639999999999996,1143694.3861,159069.42390000005,0.75579744439186,0.7557969868690165,77068.35485849055,77068.5193313954,77068.49924904355,0.0063902989559554944,-0.017999999999998906,-0.16599999999999948,0.8043478260869668,16.673000000000002,2.108999999999999,1284958.1971999998,162537.61100000006,0.7754232776062189,0.7754223396306481,77068.20591375275,77068.56851588437,77068.52779988525,0.010094907223028835,-0.027999999999998693,-0.16599999999999948,0.7113402061855778,19.569000000000003,2.1639999999999975,1508136.631,166776.60330000008,0.8008558413472602,0.8008534413787692,77067.63917420409,77068.67065619236,77068.567949386,0.015304496975912435,-0.038999999999997925,-0.48099999999999987,0.8500000000000073,21.130000000000013,6.1169999999999956,1628428.7394999997,471458.05090000015,0.5509964399750437,0.5509681254671888,77067.14337434921,77073.41031551422,77072.00337606746,0.46106754027865937,0.12399999999999878,-0.4400000000000013,1.0,1,0,1,0.0,0.015,0.0,1156.0259999999998,-1.0,-1.0
8,2026-05-24T23:51:03.591000+00:00,1779666663591,ETHUSDT,13674042,389015829347,2101.74,2101.75,70.45,12.4,2101.745,0.010000000000218279,0.04757951131187789,2101.7485033192515,0.01666862179593325,70.45,12.4,148067.58299999998,26061.7,0.7006638503319251,0.7006626392644136,2101.74,2101.75,2101.7485033192515,0.01666862179593325,-1.7199999999999989,7.58,-1.0,74.62000000000002,12.67,156831.6823,26629.1897,0.7097032878909383,0.7097016992266341,2101.7379027070483,2101.75135753749,2101.7494045909702,0.020956828589351842,-1.9199999999999875,7.57,-1.0,78.76000000000002,12.84,165532.52730000002,26986.5048,0.719650655021834,0.7196484471625391,2101.7334598781104,2101.752710280374,2101.750011861541,0.02384619228942583,-1.9599999999999937,7.650000000000001,-1.0,205.63000000000002,63.870000000000005,432160.82500000007,134250.90279999998,0.5260111317254175,0.5259600173836656,2101.64287798473,2101.9399217159853,2101.869524004983,0.5924791303557712,-1.9499999999999886,7.669999999999995,-1.0,441.96999999999997,242.65000000000003,928797.1785000002,510082.46430000017,0.291139610294762,0.2910005129999605,2101.4937178994055,2102.132554296312,2101.9061313876773,0.7666552682528791,-1.5699999999999932,9.77000000000001,-1.0,8,7,1,0.13999999999999999,0.11,294.24500000000006,231.1914,0.11999999999999994,0.12000234471764816
9,2026-05-24T23:51:04.043000+00:00,1779666664043,BTCUSDT,13679391,578680339518,77068.4,77068.5,13.842,1.993,77068.45,0.10000000000582077,0.012975478293104475,77068.48741395643,0.0048546397958407535,13.842,1.993,1066780.7928,153597.5205,0.7482791285127881,0.7482788430012983,77068.4,77068.5,77068.48741395643,0.0048546397958407535,0.11400000000000077,0.0,1.0,14.943000000000001,2.0639999999999996,1151632.439,159069.42390000005,0.7572764155935792,0.7572759627455626,77068.35568493609,77068.5193313954,77068.4994709678,0.006419094688207109,0.10299999999999976,0.0,1.0,16.787000000000003,2.108999999999999,1293743.9937,162537.61100000006,0.7767781541066895,0.7767772243013624,77068.2071662596,77068.56851588437,77068.52818531924,0.01014491912652668,0.11400000000000077,0.0,1.0,19.688000000000002,2.1639999999999975,1517307.7486000003,166776.60330000008,0.8019403258282997,0.801937945552619,77067.64265542463,77068.67065619236,77068.56885344381,0.015421802801474687,0.11899999999999977,0.0,1.0,21.221000000000014,6.118999999999996,1635442.1023,471612.2009000001,0.5523774689100224,0.55234926771108,77067.15528485928,77073.41083510384,77072.01077248692,0.46202726108008174,0.09100000000000108,0.002000000000000668,0.9569892473118145,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
9,2026-05-24T23:51:04.393000+00:00,1779666664393,ETHUSDT,13674046,389015831880,2101.74,2101.75,74.45,2.9,2101.745,0.010000000000218279,0.04757951131187789,2101.7496250808013,0.02200590843019033,74.45,2.9,156474.54299999998,6095.075,0.9250161603102778,0.9250158169160487,2101.74,2101.75,2101.7496250808013,0.02200590843019033,4.0,-9.5,1.0,78.70000000000002,3.16,165406.78599999996,6641.5422,0.9227950158807722,0.9227944581678301,2101.7380686149927,2101.7538607594934,2101.753251143361,0.03925853688778443,4.079999999999998,-9.51,1.0,83.04,3.249999999999999,174527.9667,6830.708699999999,0.924672615598563,0.9246718285195417,2101.7337030346816,2101.7565230769233,2101.755663589876,0.050736839511944805,4.279999999999987,-9.59,1.0,209.81,54.31,440946.1207,114158.1642,0.5887475389974254,0.5886965123298762,2101.6449201658643,2101.973194623458,2101.905692784173,0.7645684142133294,4.179999999999978,-9.560000000000002,1.0,439.6099999999999,229.6,923840.3709999999,482653.3047000001,0.31381778514965397,0.3136786705282729,2101.4998999112854,2102.148539634147,2101.92599711331,0.8611754199973871,-2.3600000000000705,-13.05000000000004,0.6937053861129068,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-05-24T23:51:04.643000+00:00,1779666664643,BTCUSDT,13679394,578680340562,77068.4,77068.5,13.832,1.95,77068.45,0.10000000000582077,0.012975478293104475,77068.48764415157,0.004884508715189065,13.832,1.95,1066010.1088,150283.57499999998,0.7528830313014828,0.7528827502738037,77068.4,77068.5,77068.48764415157,0.004884508715189065,-0.009999999999999787,-0.04300000000000015,0.6226415094339699,14.944,2.0209999999999995,1151709.5019,155755.47840000002,0.7617447686413205,0.7617443208853493,77068.35531986081,77068.51974270167,77068.50015540067,0.00650790312727006,0.0009999999999994458,-0.04300000000000015,1.0,16.777,2.065999999999999,1292973.3129999998,159223.66550000003,0.7807143236215042,0.7807134047827794,77068.20724801811,77068.56994191681,77068.53017512836,0.010403106375948991,-0.010000000000001563,-0.04300000000000015,0.6226415094339155,19.684,2.1209999999999973,1516999.4525000001,163462.65780000004,0.8054574638844303,0.8054551104745606,77067.64135846373,77068.67411598314,77068.57365834963,0.01604526231365255,-0.004000000000001336,-0.04300000000000015,0.8297872340425018,21.220000000000013,6.075999999999995,1635364.9945999996,468298.2554000001,0.5548065650644788,0.5547783083628046,77067.15337417524,77073.4455892035,77072.04496279261,0.46646361677399384,-0.0010000000000012221,-0.04300000000000104,0.9545454545454013,70,70,0,1.1139999999999994,0.0,85864.34729999996,0.0,1.0,1.0
10,2026-05-24T23:51:04.992000+00:00,1779666664992,ETHUSDT,13674049,389015837513,2102.28,2102.29,21.75,37.16,2102.285,0.009999999999763531,0.04756728987631806,2102.283692072653,-0.006221455923985508,21.75,37.16,45724.590000000004,78121.0964,-0.2615854693600407,-0.2615876849789093,2102.28,2102.29,2102.283692072653,-0.006221455923985508,-52.7,34.26,-1.0,21.830000000000002,37.46,45892.765400000004,78751.7889,-0.2636194973857311,-0.26362181392147666,2102.2796793403572,2102.290146823278,2102.2835333655244,-0.006976382723995302,-56.87000000000002,34.3,-1.0,72.25,38.650000000000006,151882.45270000002,81253.61720000001,0.30297565374210994,0.3029511286275655,2102.179276124568,2102.2928124191462,2102.2532436383935,-0.15105640579803675,-10.790000000000006,35.400000000000006,-1.0,106.72,71.14,224340.26340000008,149562.3764,0.2000449791971213,0.1999929367709162,2102.1388999250385,2102.366831599663,2102.275664055905,-0.04440855590369837,-103.09,16.83,-1.0,353.5399999999999,325.5999999999999,743110.3414999999,684608.4167000002,0.041140265630061554,0.040975804558144306,2101.9130550998475,2102.6057023955786,2102.27362659458,-0.05410020724981424,-86.07,95.99999999999991,-1.0,93,93,0,4.580000000000001,0.0,9626.565799999998,0.0,1.0,1.0
11,2026-05-24T23:51:05.243000+00:00,1779666665243,BTCUSDT,13679397,578680358777,77085.4,77085.5,11.638,2.492,77085.45,0.10000000000582077,0.012972616752684296,77085.48236376504,0.004198427205595318,11.638,2.492,897119.8851999999,192097.066,0.6472753007784856,0.6472749239013128,77085.4,77085.5,77085.48236376504,0.004198427205595318,-2.194000000000001,0.542,-1.0,12.628,2.498999999999999,973433.5007999999,192636.6694,0.6695974086071265,0.6695967801543886,77085.32632245803,77085.50196078434,77085.47294510526,0.0029765805684806917,-2.3160000000000007,0.47799999999999976,-1.0,13.953999999999999,2.549999999999999,1075646.7769,196568.12860000005,0.6909840038778479,0.6909828241279005,77085.19255410635,77085.54062745103,77085.48684733537,0.004780063601334617,-2.823000000000002,0.484,-1.0,16.77,2.599999999999997,1292707.8877,200422.58800000008,0.731543624161074,0.731540422941218,77084.54905784139,77085.61076923089,77085.46825763499,0.002368493015313809,-2.9140000000000015,0.47899999999999965,-1.0,23.684000000000005,6.303999999999996,1825616.3673,485977.6438,0.5795651593970925,0.5795302795677848,77082.26512835668,77090.36227791883,77088.66011602608,0.41643604935549433,2.4639999999999915,0.22800000000000065,0.8306092124814255,66,65,1,0.21000000000000008,0.126,16187.287299999996,9712.7604,0.25000000000000017,0.24998127320051222
11,2026-05-24T23:51:05.592000+00:00,1779666665592,ETHUSDT,13674052,389015842991,2102.36,2102.37,193.58,0.03,2102.365,0.009999999999763531,0.04756547982754437,2102.3699984504933,0.023775369612464924,193.58,0.03,406974.84880000004,63.071099999999994,0.9996900986519291,0.9996900971780934,2102.36,2102.37,2102.3699984504933,0.023775369612464924,171.83,-37.129999999999995,1.0,379.35,0.12,797528.2684000001,252.2889,0.9993675389358843,0.9993675230671104,2102.3547341505205,2102.4075000000003,2102.4074833138275,0.20207392069259197,357.52000000000004,-37.34,1.0,390.1599999999999,0.4,820254.0506,840.9875999999999,0.9979516591560836,0.9979515462623094,2102.3530105597706,2102.4689999999996,2102.468881207046,0.49411594583250457,317.9099999999999,-38.25000000000001,1.0,537.4,9.139999999999997,1129774.8676999998,19217.873799999998,0.9665532257474293,0.966548311219249,2102.297855787123,2102.612013129103,2102.606759354255,1.1499399688208727,430.67999999999995,-62.0,1.0,782.8499999999999,173.96,1645697.4470000002,365807.79389999993,0.6363750378863097,0.6362845231898795,2102.1874522577764,2102.827051621062,2102.7107644739403,1.6446453110690216,429.31,-151.6399999999999,1.0,15,15,0,0.30000000000000004,0.0,630.6926000000002,0.0,1.0,1.0
12,2026-05-24T23:51:06.043000+00:00,1779666666043,BTCUSDT,13679401,578680366111,77088.7,77088.8,10.255,4.176,77088.75,0.10000000000582077,0.01297206142346591,77088.77106229645,0.0027322140327114735,10.255,4.176,790544.6185,321922.8288,0.42124592890305596,0.42124539539324274,77088.7,77088.8,77088.77106229645,0.0027322140327114735,-1.3829999999999991,1.6840000000000002,-1.0,10.324,4.2120000000000015,795863.6899000001,324698.0544,0.4204733076499723,0.42047271192033325,77088.69526346379,77088.80683760681,77088.77450750978,0.0031791292214911272,-2.3040000000000003,1.7130000000000023,-1.0,13.943999999999999,4.2520000000000024,1074917.9917000001,327781.6769999999,0.5326445372609362,0.5326416847253086,77088.20938755022,77088.82337723418,77088.67990151774,-0.009093218175353506,-0.009999999999999787,1.7020000000000035,-1.0,17.369000000000003,7.882000000000005,1338933.6871,607632.0377999998,0.37570789275672234,0.37568813626242653,77087.55179342505,77091.09842679516,77089.99135918503,0.1610298759591413,0.5990000000000038,5.282000000000008,-0.7962931474239067,22.089000000000013,11.157000000000002,1702754.1212000004,860118.0043999999,0.32882151236238966,0.32878586035685603,77086.06642220107,77092.22948821365,77090.16122955088,0.1830655641558757,-1.5949999999999918,4.853000000000006,-1.0,8,0,8,0.0,0.009000000000000001,0.0,693.7982000000001,-1.0,-1.0
12,2026-05-24T23:51:06.392000+00:00,1779666666392,ETHUSDT,13674056,389015845566,2102.36,2102.37,91.03,0.68,2102.365,0.009999999999763531,0.04756547982754437,2102.369925853233,0.02343005725975073,91.03,0.68,191377.83080000003,1429.6116,0.9851706466034237,0.9851705765897344,2102.36,2102.37,2102.369925853233,0.02343005725975073,-102.55000000000001,0.65,-1.0,109.83000000000001,0.7400000000000001,230901.8581,1555.7567,0.9866148141448857,0.986614706501755,2102.3568979331694,2102.3739189189187,2102.37380500439,0.041881425870718796,-269.52,0.6200000000000001,-1.0,164.18,1.1500000000000001,345159.6771,2417.7713999999996,0.9860884292022016,0.9860878695644143,2102.324747837739,2102.409913043478,2102.4093206525836,0.21081331064678235,-225.9799999999999,0.7500000000000001,-1.0,266.35999999999996,40.959999999999994,559954.1797999999,86123.2006,0.7334374593257843,0.7333966388153712,2102.2457568704012,2102.6172021484376,2102.56769544992,0.9641306334540224,-271.04,31.819999999999997,-1.0,514.5999999999999,244.24,1081742.4024,513584.8904000001,0.3562806388698539,0.35613852691181125,2102.1033859308204,2102.787792335408,2102.567509508651,0.963246194885375,-268.25,70.28,-1.0,2,0,2,0.0,4.45,0.0,9355.502,-1.0,-1.0
13,2026-05-24T23:51:06.643000+00:00,1779666666643,BTCUSDT,13679404,578680369770,77088.4,77088.5,2.457,9.199,77088.45,0.10000000000582077,0.01297211190597564,77088.42107927248,-0.0037516291377005183,2.457,9.199,189406.19879999998,709137.1115,-0.5784145504461222,-0.5784149820518674,77088.4,77088.5,77088.42107927248,-0.0037516291377005183,-7.798000000000001,5.023,-1.0,2.4939999999999993,10.566999999999998,192258.4398,814594.5728999999,-0.6180996860883546,-0.6181002840038481,77088.3880513232,77088.5372291095,77088.4165368449,-0.00434087792582008,-7.83,6.354999999999997,-1.0,3.627999999999999,10.603999999999996,279674.6728,817446.8899,-0.4901630129286116,-0.49016648235091703,77087.837045204,77088.54110712941,77088.01652360939,-0.05623104247239641,-10.316,6.351999999999993,-1.0,5.623999999999999,10.925999999999993,433534.86679999996,842270.7971999999,-0.3203625377643503,-0.32037475764020434,77086.56948790897,77088.66897309174,77087.2829322998,-0.1513933280791921,-11.745000000000005,3.043999999999988,-1.0,10.674999999999997,20.51399999999999,822867.4573999998,1581454.3043999993,-0.3154637853089229,-0.3155097038393407,77083.60256674474,77091.46458028664,77086.29348323964,-0.2797457674080698,-11.414000000000016,9.356999999999987,-1.0,3,0,3,0.0,0.196,0.0,15109.3264,-1.0,-1.0
13,2026-05-24T23:51:06.991000+00:00,1779666666991,ETHUSDT,13674059,389015847281,2102.36,2102.37,102.74,0.68,2102.365,0.009999999999763531,0.04756547982754437,2102.3699342486943,0.023469990675041633,102.74,0.68,215996.4664,1429.6116,0.9868497389286404,0.9868496767899203,2102.36,2102.37,2102.3699342486943,0.023469990675041633,11.709999999999994,0.0,1.0,121.56999999999998,0.9400000000000001,255583.5634,1976.2583,0.9846543139335565,0.9846539861151024,2102.3571884510984,2102.4024468085104,2102.4020995482383,0.17646578133925214,11.739999999999966,0.19999999999999996,0.966499162479062,176.19,1.6700000000000002,370408.99289999995,3511.0946999999996,0.9812211852018443,0.9812200798168619,2102.3269930189,2102.4519161676644,2102.4507432133273,0.4078417083976019,12.009999999999991,0.52,0.9169992019154031,278.4,52.339999999999996,585266.7609999999,110051.09590000001,0.6834976114168229,0.6834509719320282,2102.2512966954023,2102.6193332059615,2102.5610909886227,0.9327161963927645,12.04000000000002,11.380000000000003,0.028181041844578023,512.6299999999999,290.11,1077606.4229000001,610043.0496,0.27720058798614733,0.2770500515177331,2102.1134598053186,2102.7991093033675,2102.5513157763485,0.8862199301676563,-1.9700000000000273,45.870000000000005,-1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
14,2026-05-24T23:51:07.443000+00:00,1779666667443,BTCUSDT,13679408,578680372206,77087.6,77087.7,2.631,11.568,77087.65,0.09999999999126885,0.012972246526034827,77087.61852947391,-0.004082434226825909,2.631,11.568,202817.4756,891750.5136,-0.6294105218677372,-0.6294109135271978,77087.6,77087.7,77087.61852947391,-0.004082434226825909,0.17399999999999993,2.3689999999999998,-0.8631537554069997,3.4289999999999994,11.607999999999999,264332.7442,894834.0598,-0.5439249850369089,-0.5439263041559634,77087.41446485858,77087.70329083392,77087.48032801408,-0.022010268300742784,0.935,1.0410000000000004,-0.05364372469635642,4.064999999999999,12.839999999999996,313359.36420000007,989807.4908000001,-0.5190771960958297,-0.5190802114131424,77087.17446494469,77087.81080996888,77087.32748136132,-0.04183791290431897,0.43699999999999983,2.2360000000000007,-0.673026561915451,5.768000000000001,13.006999999999996,444633.496,1002681.7527000001,-0.3855659121171769,-0.3855747786815949,77086.2510402219,77087.85674636737,77086.74434051734,-0.11748438078658521,0.1440000000000019,2.081000000000003,-0.8705617977528076,9.392,22.160999999999994,723975.4009,1708404.6239,-0.40468418216968266,-0.4047185114838064,77084.26329855196,77090.59265827357,77086.14728253147,-0.19493621462371336,-1.2829999999999977,1.6470000000000056,-1.0,8,2,6,0.007,0.006,539.6139000000001,462.5302999999999,0.07692307692307691,0.07691867098567269
14,2026-05-24T23:51:07.792000+00:00,1779666667792,ETHUSDT,13674063,389015850001,2102.36,2102.37,103.21,0.84,2102.365,0.009999999999763531,0.04756547982754437,2102.3699192695817,0.02339874180712148,103.21,0.84,216984.5756,1765.9907999999998,0.9838539163863527,0.9838538402065595,2102.36,2102.37,2102.3699192695817,0.02339874180712148,0.46999999999999886,0.15999999999999992,0.4920634920634913,133.98999999999998,1.11,281694.7551,2333.6630999999998,0.9835677276091782,0.9835673971302636,2102.356557205762,2102.3991891891887,2102.3988389190067,0.16095644194485378,12.420000000000002,0.17000000000000004,0.9729944400317713,229.93,2.9099999999999997,483385.9809,6118.2355,0.9750042947947088,0.9750023174672698,2102.3180137433133,2102.4864261168386,2102.4843213238178,0.567557602119447,53.74000000000001,1.2399999999999995,0.9548926882502727,332.2,41.72999999999999,698369.88,87742.2806,0.7768031449736583,0.7767690540926608,2102.25731487056,2102.6187538940817,2102.578417867415,1.0151323267607966,53.80000000000001,-10.610000000000007,1.0,571.18,279.41,1200693.2823000003,587544.9936999999,0.3430207267896401,0.3428784054278908,2102.12766956126,2102.805889910883,2102.583101554697,1.037410510054695,58.55000000000007,-10.699999999999989,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
